"Size","Technology","Material","Source","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"Car","HEV","Cast Aluminum","TEDB&DUCK",133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137,133.286801637137
"Car","HEV","Other","TEDB&DUCK",501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944,501.051876371944
"Car","HEV","Total","EPA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907.18474,1290.80700605965,1329.63079165985,1352.6793209167,1357.93544860276,1396.46103350707,1401.64699317504,1505.14246389132,1471.67058654202,1551.37501180672,1613.717122714,1607.98125668655,1607.55107013644,1662.02696764823,1661.00612672167,1643.49873991656
"Car","PHEV20","HSS/AHSS","TEDB&DUCK",323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391,323.599601186391
"Car","PHEV20","Cast Iron","TEDB&DUCK",89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883,89.1701254010883
"Car","PHEV20","Mild steel and other steels","TEDB&DUCK",740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737,740.182280461737
"Car","PHEV20","Wrought Aluminum","TEDB&DUCK",39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388,39.3392709212388
"Car","PHEV20","Cast Aluminum","TEDB&DUCK",150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498,150.757704271498
"Car","PHEV20","Other","TEDB&DUCK",607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913,607.16914830913
"Car","PHEV20","Total","GREET",1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108,1950.21813055108
"Car","PHEV40","HSS/AHSS","TEDB&DUCK",324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025,324.371345664025
"Car","PHEV40","Cast Iron","TEDB&DUCK",95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445,95.9121669278445
"Car","PHEV40","Mild steel and other steels","TEDB&DUCK",773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069,773.907940140069
"Car","PHEV40","Wrought Aluminum","TEDB&DUCK",39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656,39.4330903067656
"Car","PHEV40","Cast Aluminum","TEDB&DUCK",171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025,171.905429951025
"Car","PHEV40","Other","TEDB&DUCK",694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945,694.484670216945
"Car","PHEV40","Total","GREET",2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667,2100.01464320667
"Car","FCV","HSS/AHSS","TEDB&DUCK",352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066,352.540289391066
"Car","FCV","Cast Iron","TEDB&DUCK",17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384,17.6919763239384
"Car","FCV","Mild steel and other steels","TEDB&DUCK",654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463,654.694156235463
"Car","FCV","Wrought Aluminum","TEDB&DUCK",67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074,67.3588987002074
"Car","FCV","Cast Aluminum","TEDB&DUCK",123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285,123.922621357285
"Car","FCV","Other","TEDB&DUCK",786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818,786.289713971818
"Car","FCV","Total","GREET",2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978,2002.49765597978
"Light truck","ICEV-G","HSS/AHSS","TEDB&DUCK",156.982697927007,156.457911719895,153.560977621519,152.168774191717,153.340760503371,153.994477352134,151.27393334435,150.192087470602,155.41146640683,158.655558705648,161.888591334946,159.290358152502,163.839868851164,164.297746730001,166.098226730327,167.781880890347,172.955798336583,183.5304251469,192.289361839958,205.154258257805,209.679614396429,223.159667472856,235.582954375521,244.93981224272,257.077464533231,264.123028603971,267.118158223766,280.967953456253,281.943848933087,288.247568530477,300.031807803576,326.421330519507,336.769408176918,355.764374715456,352.976888086018,400.942458399527
"Light truck","ICEV-G","Cast Iron","TEDB&DUCK",225.783755436664,225.028970341186,220.862392313028,218.860025664577,220.545660287119,221.485882662292,217.573001491186,216.017013300105,223.523897771006,228.189783578057,232.839762576582,229.102797591401,235.646229603384,236.304782350791,238.894361593793,241.315913549045,230.607732401792,232.330424612206,222.811481585923,229.351939555254,222.013709478885,202.106867993733,188.785437639819,178.912559095211,177.646431183839,176.440638978909,176.83222178115,174.655755388961,162.265962237493,113.318699808166,127.204897769483,147.641226700391,155.603025679764,155.133002000098,147.390965966765,147.126636760061
"Light truck","ICEV-G","Mild steel and other steels","TEDB&DUCK",836.756537995358,833.959297945023,818.517923965806,811.097135958654,817.34411235585,820.828584558351,806.327413311595,800.560907703553,828.381486065596,845.673298964357,862.906161094014,849.056936744094,873.306952013646,875.747554155028,885.344557083991,894.318849440562,900.097296309766,926.139085715709,899.385160756075,921.616052730024,895.76365035005,917.375707321876,926.909904251054,928.108902417681,941.365080291106,935.996071129956,924.228830478862,950.843286623002,936.937679474561,880.695337325526,884.530264499423,839.139045617343,802.467037382389,804.170008625538,807.115101170641,788.861586035649
"Light truck","ICEV-G","Wrought Aluminum","TEDB&DUCK",18.6240711566995,19.3339017944902,19.5805415579443,19.6498012298166,20.3694913259798,20.9912712837989,21.6541941971683,22.4363471657729,23.5795568943211,24.390968210025,25.1503496389848,26.3606509723155,27.7714012169306,29.2927669955732,30.3661832198924,32.0950008761612,33.3903376090795,34.5572938312359,35.7693821434957,38.7999304801592,39.5287188649147,42.1440190458369,44.1082548250576,45.6935220950665,47.9038900631551,48.7858366549793,49.5242406717947,48.7251589621828,48.7363927984379,51.1518416151722,52.9902330842063,54.6997326873902,58.0554893187691,59.6264377775089,62.1250197788449,53.3178955934685
"Light truck","ICEV-G","Cast Aluminum","TEDB&DUCK",46.2681628387691,48.0316096845697,48.6443419192137,48.8164051458508,50.6043460467724,52.1490467782182,53.7959597999338,55.7390784989411,58.5791779290971,60.5949837412816,62.4815306362235,65.488307119376,68.9930629535592,72.7726232329048,75.4393332257254,79.7342704693485,82.9523021438108,85.8513954762062,88.8626113878481,96.3914649210924,98.2020088874013,104.699252890877,109.579044216955,113.517356284956,119.008618867699,121.199656916377,123.034089195086,121.048914076782,121.07682252713,127.077571678111,131.644725397349,135.891670404562,144.228445589834,148.131185140641,154.338463771137,143.414498534628
"Light truck","ICEV-G","Other","TEDB&DUCK",461.118631035354,459.418803627423,450.788337919525,446.650827611707,449.974332353224,451.782949351594,443.589535661375,440.225026411096,455.448899457411,464.890579587507,474.310173626998,466.366761685369,479.551813914524,480.595938912078,485.708325196781,490.340307271428,509.518433041799,530.434756695074,518.876049387366,530.24485139716,540.130578814774,571.057166811184,587.096117336204,600.102539150153,626.324429083778,614.314664802835,619.714128807498,634.618734240707,643.133862970283,693.114383593697,671.985372929614,682.370905941858,681.31896643968,663.289511403251,648.302694724098,585.129050234569
"Light truck","ICEV-G","Total","EPA",1745.53385638985,1742.23049511259,1711.95451529704,1697.24296980232,1712.17870287232,1721.23221198639,1694.21403780561,1685.17046055007,1744.92448452426,1782.39517278687,1819.57656890775,1795.66581226506,1849.10932855321,1859.01141237638,1881.85098705051,1905.58622249689,1929.52190177235,1992.84338347017,1957.99404905866,2021.55850340617,2005.31827678182,2060.54268153636,2092.06171264461,2111.27469339706,2169.32591619213,2160.85989492617,2160.45167131861,2210.85980053703,2194.09457113509,2153.60540255115,2168.38729931526,2186.16391405722,2178.44237258735,2186.11451966249,2172.2491334975,2118.7921255579
"Light truck","BEV100","HSS/AHSS","TEDB&DUCK",387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299,387.400382745299
"Light truck","BEV100","Cast Iron","TEDB&DUCK",19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105,19.4414045874105
"Light truck","BEV100","Mild steel and other steels","TEDB&DUCK",690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059,690.189602528059
"Light truck","BEV100","Wrought Aluminum","TEDB&DUCK",44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442,44.3743641261442
"Light truck","BEV100","Cast Aluminum","TEDB&DUCK",158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286,158.422960701286
"Light truck","BEV100","Other","TEDB&DUCK",895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549,895.477329733549
"Light truck","BEV100","Total","GREET",1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143,1873.15598006143
"Light truck","BEV300","HSS/AHSS","TEDB&DUCK",388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157,388.095133651157
"Light truck","BEV300","Cast Iron","TEDB&DUCK",19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851,19.4762701529851
"Light truck","BEV300","Mild steel and other steels","TEDB&DUCK",713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117,713.477087061117
"Light truck","BEV300","Wrought Aluminum","TEDB&DUCK",44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588,44.4539435419588
"Light truck","BEV300","Cast Aluminum","TEDB&DUCK",184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878,184.17886565878
"Light truck","BEV300","Other","TEDB&DUCK",1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318,1606.35398565318
"Light truck","BEV300","Total","GREET",2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217,2481.54689570217
"Light truck","FFV","HSS/AHSS","TEDB&DUCK",157.813345843104,155.017376587044,155.158740898452,153.418303221633,153.840647127036,154.341982928529,151.516354524377,150.301543009206,155.531331959601,158.743080863531,161.976712001476,159.375006619237,163.877393256756,164.297746730001,166.098226730327,167.781880890347,172.992078956712,183.549625365566,192.303272516072,205.154258257805,209.679614396429,223.159667472856,235.582954375521,244.93981224272,257.082977361792,264.071420476141,266.851411028052,280.804930806283,281.936007267728,288.556266669937,300.284083650397,326.735752975606,337.219529954867,356.085164424217,353.046492862247,401.798713562614
"Light truck","FFV","Cast Iron","TEDB&DUCK",226.978452740371,222.957089577073,223.160409850811,220.657187776245,221.26463301898,221.985690062151,217.921668988601,216.174440092265,223.696296990853,228.31566421173,232.966504028241,229.224545076722,235.700199890091,236.304782350791,238.894361593793,241.315913549045,230.656106562233,232.354730091538,222.827600305779,229.351939555254,222.013709478885,202.106867993733,188.785437639819,178.912559095211,177.650240674964,176.406163488079,176.655635136552,174.554416984614,162.26144915668,113.440058236183,127.311855506863,147.783440804619,155.811002737278,155.27288410766,147.420030519008,147.440841304165
