"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"ICEV-G","Light truck",2036,"sales","LOP",2018,"vehicle",7045689
"PHEV20","Light truck",2036,"sales","LOP",2018,"vehicle",75761
"PHEV40","Light truck",2036,"sales","LOP",2018,"vehicle",44240
"BEV100","Car",2037,"sales","LOP",2018,"vehicle",100201
"BEV300","Car",2037,"sales","LOP",2018,"vehicle",1061042
"CNG","Car",2037,"sales","LOP",2018,"vehicle",30389
"FCV","Car",2037,"sales","LOP",2018,"vehicle",31626
"FFV","Car",2037,"sales","LOP",2018,"vehicle",376547
"HEV","Car",2037,"sales","LOP",2018,"vehicle",649682
"ICEV-D","Car",2037,"sales","LOP",2018,"vehicle",258565
"ICEV-G","Car",2037,"sales","LOP",2018,"vehicle",6700975
"PHEV20","Car",2037,"sales","LOP",2018,"vehicle",86453
"PHEV40","Car",2037,"sales","LOP",2018,"vehicle",89021
"BEV100","Light truck",2037,"sales","LOP",2018,"vehicle",76266
"BEV300","Light truck",2037,"sales","LOP",2018,"vehicle",72599
"CNG","Light truck",2037,"sales","LOP",2018,"vehicle",67626
"FCV","Light truck",2037,"sales","LOP",2018,"vehicle",31574
"FFV","Light truck",2037,"sales","LOP",2018,"vehicle",1122032
"HEV","Light truck",2037,"sales","LOP",2018,"vehicle",89256
"ICEV-D","Light truck",2037,"sales","LOP",2018,"vehicle",274293
"ICEV-G","Light truck",2037,"sales","LOP",2018,"vehicle",7033297
"PHEV20","Light truck",2037,"sales","LOP",2018,"vehicle",76549
"PHEV40","Light truck",2037,"sales","LOP",2018,"vehicle",44552
"BEV100","Car",2038,"sales","LOP",2018,"vehicle",101389
"BEV300","Car",2038,"sales","LOP",2018,"vehicle",1108738
"CNG","Car",2038,"sales","LOP",2018,"vehicle",30804
"FCV","Car",2038,"sales","LOP",2018,"vehicle",31707
"FFV","Car",2038,"sales","LOP",2018,"vehicle",380662
"HEV","Car",2038,"sales","LOP",2018,"vehicle",658656
"ICEV-D","Car",2038,"sales","LOP",2018,"vehicle",255935
"ICEV-G","Car",2038,"sales","LOP",2018,"vehicle",6773177
"PHEV20","Car",2038,"sales","LOP",2018,"vehicle",86880
"PHEV40","Car",2038,"sales","LOP",2018,"vehicle",91126
"BEV100","Light truck",2038,"sales","LOP",2018,"vehicle",77308
"BEV300","Light truck",2038,"sales","LOP",2018,"vehicle",73133
"CNG","Light truck",2038,"sales","LOP",2018,"vehicle",67746
"FCV","Light truck",2038,"sales","LOP",2018,"vehicle",31644
"FFV","Light truck",2038,"sales","LOP",2018,"vehicle",1125353
"HEV","Light truck",2038,"sales","LOP",2018,"vehicle",89932
"ICEV-D","Light truck",2038,"sales","LOP",2018,"vehicle",274463
"ICEV-G","Light truck",2038,"sales","LOP",2018,"vehicle",7049049
"PHEV20","Light truck",2038,"sales","LOP",2018,"vehicle",77120
"PHEV40","Light truck",2038,"sales","LOP",2018,"vehicle",44718
"BEV100","Car",2039,"sales","LOP",2018,"vehicle",102802
"BEV300","Car",2039,"sales","LOP",2018,"vehicle",1152501
"CNG","Car",2039,"sales","LOP",2018,"vehicle",31167
"FCV","Car",2039,"sales","LOP",2018,"vehicle",31865
"FFV","Car",2039,"sales","LOP",2018,"vehicle",384023
"HEV","Car",2039,"sales","LOP",2018,"vehicle",666593
"ICEV-D","Car",2039,"sales","LOP",2018,"vehicle",252930
"ICEV-G","Car",2039,"sales","LOP",2018,"vehicle",6832832
"PHEV20","Car",2039,"sales","LOP",2018,"vehicle",87452
"PHEV40","Car",2039,"sales","LOP",2018,"vehicle",93245
"BEV100","Light truck",2039,"sales","LOP",2018,"vehicle",78516
"BEV300","Light truck",2039,"sales","LOP",2018,"vehicle",73833
"CNG","Light truck",2039,"sales","LOP",2018,"vehicle",67561
"FCV","Light truck",2039,"sales","LOP",2018,"vehicle",31788
"FFV","Light truck",2039,"sales","LOP",2018,"vehicle",1123415
"HEV","Light truck",2039,"sales","LOP",2018,"vehicle",90220
"ICEV-D","Light truck",2039,"sales","LOP",2018,"vehicle",273625
"ICEV-G","Light truck",2039,"sales","LOP",2018,"vehicle",7030049
"PHEV20","Light truck",2039,"sales","LOP",2018,"vehicle",77888
"PHEV40","Light truck",2039,"sales","LOP",2018,"vehicle",44997
"BEV100","Car",2040,"sales","LOP",2018,"vehicle",104375
"BEV300","Car",2040,"sales","LOP",2018,"vehicle",1191993
"CNG","Car",2040,"sales","LOP",2018,"vehicle",31508
"FCV","Car",2040,"sales","LOP",2018,"vehicle",32202
"FFV","Car",2040,"sales","LOP",2018,"vehicle",387147
"HEV","Car",2040,"sales","LOP",2018,"vehicle",674029
"ICEV-D","Car",2040,"sales","LOP",2018,"vehicle",250291
"ICEV-G","Car",2040,"sales","LOP",2018,"vehicle",6889051
"PHEV20","Car",2040,"sales","LOP",2018,"vehicle",88381
"PHEV40","Car",2040,"sales","LOP",2018,"vehicle",95373
"BEV100","Light truck",2040,"sales","LOP",2018,"vehicle",80117
"BEV300","Light truck",2040,"sales","LOP",2018,"vehicle",74930
"CNG","Light truck",2040,"sales","LOP",2018,"vehicle",67524
"FCV","Light truck",2040,"sales","LOP",2018,"vehicle",32107
"FFV","Light truck",2040,"sales","LOP",2018,"vehicle",1124131
"HEV","Light truck",2040,"sales","LOP",2018,"vehicle",90600
"ICEV-D","Light truck",2040,"sales","LOP",2018,"vehicle",273675
"ICEV-G","Light truck",2040,"sales","LOP",2018,"vehicle",7027937
"PHEV20","Light truck",2040,"sales","LOP",2018,"vehicle",79108
"PHEV40","Light truck",2040,"sales","LOP",2018,"vehicle",45534
"BEV100","Car",2041,"sales","LOP",2018,"vehicle",105715
"BEV300","Car",2041,"sales","LOP",2018,"vehicle",1226736
"CNG","Car",2041,"sales","LOP",2018,"vehicle",31953
"FCV","Car",2041,"sales","LOP",2018,"vehicle",32459
"FFV","Car",2041,"sales","LOP",2018,"vehicle",391748
"HEV","Car",2041,"sales","LOP",2018,"vehicle",684621
"ICEV-D","Car",2041,"sales","LOP",2018,"vehicle",247626
"ICEV-G","Car",2041,"sales","LOP",2018,"vehicle",6978504
"PHEV20","Car",2041,"sales","LOP",2018,"vehicle",89068
"PHEV40","Car",2041,"sales","LOP",2018,"vehicle",96872
"BEV100","Light truck",2041,"sales","LOP",2018,"vehicle",81556
"BEV300","Light truck",2041,"sales","LOP",2018,"vehicle",75784
"CNG","Light truck",2041,"sales","LOP",2018,"vehicle",67616
"FCV","Light truck",2041,"sales","LOP",2018,"vehicle",32343
"FFV","Light truck",2041,"sales","LOP",2018,"vehicle",1126771
"HEV","Light truck",2041,"sales","LOP",2018,"vehicle",90906
"ICEV-D","Light truck",2041,"sales","LOP",2018,"vehicle",273918
"ICEV-G","Light truck",2041,"sales","LOP",2018,"vehicle",7039624
"PHEV20","Light truck",2041,"sales","LOP",2018,"vehicle",80146
"PHEV40","Light truck",2041,"sales","LOP",2018,"vehicle",45960
"BEV100","Car",2042,"sales","LOP",2018,"vehicle",106921
"BEV300","Car",2042,"sales","LOP",2018,"vehicle",1258358
"CNG","Car",2042,"sales","LOP",2018,"vehicle",32287
"FCV","Car",2042,"sales","LOP",2018,"vehicle",32668
"FFV","Car",2042,"sales","LOP",2018,"vehicle",394840
"HEV","Car",2042,"sales","LOP",2018,"vehicle",690672
"ICEV-D","Car",2042,"sales","LOP",2018,"vehicle",244130
"ICEV-G","Car",2042,"sales","LOP",2018,"vehicle",7041047
"PHEV20","Car",2042,"sales","LOP",2018,"vehicle",89563
"PHEV40","Car",2042,"sales","LOP",2018,"vehicle",97952
"BEV100","Light truck",2042,"sales","LOP",2018,"vehicle",82869
"BEV300","Light truck",2042,"sales","LOP",2018,"vehicle",76508
"CNG","Light truck",2042,"sales","LOP",2018,"vehicle",67501
"FCV","Light truck",2042,"sales","LOP",2018,"vehicle",32528
"FFV","Light truck",2042,"sales","LOP",2018,"vehicle",1126021
"HEV","Light truck",2042,"sales","LOP",2018,"vehicle",90895
"ICEV-D","Light truck",2042,"sales","LOP",2018,"vehicle",272565
"ICEV-G","Light truck",2042,"sales","LOP",2018,"vehicle",7031159
"PHEV20","Light truck",2042,"sales","LOP",2018,"vehicle",81073
"PHEV40","Light truck",2042,"sales","LOP",2018,"vehicle",46322
"BEV100","Car",2043,"sales","LOP",2018,"vehicle",108516
"BEV300","Car",2043,"sales","LOP",2018,"vehicle",1298181
"CNG","Car",2043,"sales","LOP",2018,"vehicle",32791
"FCV","Car",2043,"sales","LOP",2018,"vehicle",32863
"FFV","Car",2043,"sales","LOP",2018,"vehicle",399829
"HEV","Car",2043,"sales","LOP",2018,"vehicle",699614
"ICEV-D","Car",2043,"sales","LOP",2018,"vehicle",242458
"ICEV-G","Car",2043,"sales","LOP",2018,"vehicle",7142028
"PHEV20","Car",2043,"sales","LOP",2018,"vehicle",90101
"PHEV40","Car",2043,"sales","LOP",2018,"vehicle",99381
"BEV100","Light truck",2043,"sales","LOP",2018,"vehicle",84463
"BEV300","Light truck",2043,"sales","LOP",2018,"vehicle",77273
"CNG","Light truck",2043,"sales","LOP",2018,"vehicle",67843
"FCV","Light truck",2043,"sales","LOP",2018,"vehicle",32697
"FFV","Light truck",2043,"sales","LOP",2018,"vehicle",1132405
"HEV","Light truck",2043,"sales","LOP",2018,"vehicle",91498
"ICEV-D","Light truck",2043,"sales","LOP",2018,"vehicle",273976
"ICEV-G","Light truck",2043,"sales","LOP",2018,"vehicle",7071907
"PHEV20","Light truck",2043,"sales","LOP",2018,"vehicle",82019
"PHEV40","Light truck",2043,"sales","LOP",2018,"vehicle",46686
"BEV100","Car",2044,"sales","LOP",2018,"vehicle",110605
"BEV300","Car",2044,"sales","LOP",2018,"vehicle",1342543
"CNG","Car",2044,"sales","LOP",2018,"vehicle",33381
"FCV","Car",2044,"sales","LOP",2018,"vehicle",33197
"FFV","Car",2044,"sales","LOP",2018,"vehicle",405727
"HEV","Car",2044,"sales","LOP",2018,"vehicle",710471
"ICEV-D","Car",2044,"sales","LOP",2018,"vehicle",241368
"ICEV-G","Car",2044,"sales","LOP",2018,"vehicle",7260094
"PHEV20","Car",2044,"sales","LOP",2018,"vehicle",90969
"PHEV40","Car",2044,"sales","LOP",2018,"vehicle",101170
"BEV100","Light truck",2044,"sales","LOP",2018,"vehicle",86546
"BEV300","Light truck",2044,"sales","LOP",2018,"vehicle",78388
"CNG","Light truck",2044,"sales","LOP",2018,"vehicle",68347
"FCV","Light truck",2044,"sales","LOP",2018,"vehicle",33004
"FFV","Light truck",2044,"sales","LOP",2018,"vehicle",1141593
"HEV","Light truck",2044,"sales","LOP",2018,"vehicle",92424
"ICEV-D","Light truck",2044,"sales","LOP",2018,"vehicle",276429
"ICEV-G","Light truck",2044,"sales","LOP",2018,"vehicle",7128140
"PHEV20","Light truck",2044,"sales","LOP",2018,"vehicle",83322
"PHEV40","Light truck",2044,"sales","LOP",2018,"vehicle",47266
"BEV100","Car",2045,"sales","LOP",2018,"vehicle",112493
"BEV300","Car",2045,"sales","LOP",2018,"vehicle",1388109
"CNG","Car",2045,"sales","LOP",2018,"vehicle",33989
"FCV","Car",2045,"sales","LOP",2018,"vehicle",33441
"FFV","Car",2045,"sales","LOP",2018,"vehicle",411635
"HEV","Car",2045,"sales","LOP",2018,"vehicle",721714
"ICEV-D","Car",2045,"sales","LOP",2018,"vehicle",240218
"ICEV-G","Car",2045,"sales","LOP",2018,"vehicle",7380043
"PHEV20","Car",2045,"sales","LOP",2018,"vehicle",91592
"PHEV40","Car",2045,"sales","LOP",2018,"vehicle",102713
"BEV100","Light truck",2045,"sales","LOP",2018,"vehicle",88537
"BEV300","Light truck",2045,"sales","LOP",2018,"vehicle",79322
"CNG","Light truck",2045,"sales","LOP",2018,"vehicle",68820
"FCV","Light truck",2045,"sales","LOP",2018,"vehicle",33219
"FFV","Light truck",2045,"sales","LOP",2018,"vehicle",1150090
"HEV","Light truck",2045,"sales","LOP",2018,"vehicle",93356
"ICEV-D","Light truck",2045,"sales","LOP",2018,"vehicle",278361
"ICEV-G","Light truck",2045,"sales","LOP",2018,"vehicle",7181112
"PHEV20","Light truck",2045,"sales","LOP",2018,"vehicle",84452
"PHEV40","Light truck",2045,"sales","LOP",2018,"vehicle",47737
"BEV100","Car",2046,"sales","LOP",2018,"vehicle",114439
"BEV300","Car",2046,"sales","LOP",2018,"vehicle",1434107
"CNG","Car",2046,"sales","LOP",2018,"vehicle",34574
"FCV","Car",2046,"sales","LOP",2018,"vehicle",33717
"FFV","Car",2046,"sales","LOP",2018,"vehicle",417115
"HEV","Car",2046,"sales","LOP",2018,"vehicle",732412
"ICEV-D","Car",2046,"sales","LOP",2018,"vehicle",239115
"ICEV-G","Car",2046,"sales","LOP",2018,"vehicle",7493084
"PHEV20","Car",2046,"sales","LOP",2018,"vehicle",92251
"PHEV40","Car",2046,"sales","LOP",2018,"vehicle",104226
"BEV100","Light truck",2046,"sales","LOP",2018,"vehicle",90694
"BEV300","Light truck",2046,"sales","LOP",2018,"vehicle",80345
"CNG","Light truck",2046,"sales","LOP",2018,"vehicle",69239
"FCV","Light truck",2046,"sales","LOP",2018,"vehicle",33461
"FFV","Light truck",2046,"sales","LOP",2018,"vehicle",1157613
"HEV","Light truck",2046,"sales","LOP",2018,"vehicle",94266
"ICEV-D","Light truck",2046,"sales","LOP",2018,"vehicle",280478
"ICEV-G","Light truck",2046,"sales","LOP",2018,"vehicle",7228097
"PHEV20","Light truck",2046,"sales","LOP",2018,"vehicle",85698
"PHEV40","Light truck",2046,"sales","LOP",2018,"vehicle",48273
"BEV100","Car",2047,"sales","LOP",2018,"vehicle",116452
"BEV300","Car",2047,"sales","LOP",2018,"vehicle",1476054
"CNG","Car",2047,"sales","LOP",2018,"vehicle",35024
"FCV","Car",2047,"sales","LOP",2018,"vehicle",34148
"FFV","Car",2047,"sales","LOP",2018,"vehicle",420708
"HEV","Car",2047,"sales","LOP",2018,"vehicle",739363
"ICEV-D","Car",2047,"sales","LOP",2018,"vehicle",234779
"ICEV-G","Car",2047,"sales","LOP",2018,"vehicle",7571625
"PHEV20","Car",2047,"sales","LOP",2018,"vehicle",93169
"PHEV40","Car",2047,"sales","LOP",2018,"vehicle",105658
"BEV100","Light truck",2047,"sales","LOP",2018,"vehicle",93237
"BEV300","Light truck",2047,"sales","LOP",2018,"vehicle",81721
"CNG","Light truck",2047,"sales","LOP",2018,"vehicle",69529
"FCV","Light truck",2047,"sales","LOP",2018,"vehicle",33857
"FFV","Light truck",2047,"sales","LOP",2018,"vehicle",1162560
"HEV","Light truck",2047,"sales","LOP",2018,"vehicle",94955
"ICEV-D","Light truck",2047,"sales","LOP",2018,"vehicle",278643
"ICEV-G","Light truck",2047,"sales","LOP",2018,"vehicle",7259408
"PHEV20","Light truck",2047,"sales","LOP",2018,"vehicle",87329
"PHEV40","Light truck",2047,"sales","LOP",2018,"vehicle",49051
"BEV100","Car",2048,"sales","LOP",2018,"vehicle",118235
"BEV300","Car",2048,"sales","LOP",2018,"vehicle",1512061
"CNG","Car",2048,"sales","LOP",2018,"vehicle",35218
"FCV","Car",2048,"sales","LOP",2018,"vehicle",34466
"FFV","Car",2048,"sales","LOP",2018,"vehicle",421567
"HEV","Car",2048,"sales","LOP",2018,"vehicle",741567
"ICEV-D","Car",2048,"sales","LOP",2018,"vehicle",230017
"ICEV-G","Car",2048,"sales","LOP",2018,"vehicle",7599858
"PHEV20","Car",2048,"sales","LOP",2018,"vehicle",93746
"PHEV40","Car",2048,"sales","LOP",2018,"vehicle",106711
"BEV100","Light truck",2048,"sales","LOP",2018,"vehicle",95597
"BEV300","Light truck",2048,"sales","LOP",2018,"vehicle",82861
"CNG","Light truck",2048,"sales","LOP",2018,"vehicle",69300
"FCV","Light truck",2048,"sales","LOP",2018,"vehicle",34141
"FFV","Light truck",2048,"sales","LOP",2018,"vehicle",1159425
"HEV","Light truck",2048,"sales","LOP",2018,"vehicle",95097
"ICEV-D","Light truck",2048,"sales","LOP",2018,"vehicle",277757
"ICEV-G","Light truck",2048,"sales","LOP",2018,"vehicle",7238264
"PHEV20","Light truck",2048,"sales","LOP",2018,"vehicle",88686
"PHEV40","Light truck",2048,"sales","LOP",2018,"vehicle",49704
"BEV100","Car",2049,"sales","LOP",2018,"vehicle",120558
"BEV300","Car",2049,"sales","LOP",2018,"vehicle",1557331
"CNG","Car",2049,"sales","LOP",2018,"vehicle",35595
"FCV","Car",2049,"sales","LOP",2018,"vehicle",34994
"FFV","Car",2049,"sales","LOP",2018,"vehicle",425003
"HEV","Car",2049,"sales","LOP",2018,"vehicle",748166
"ICEV-D","Car",2049,"sales","LOP",2018,"vehicle",227248
"ICEV-G","Car",2049,"sales","LOP",2018,"vehicle",7676529
"PHEV20","Car",2049,"sales","LOP",2018,"vehicle",94847
"PHEV40","Car",2049,"sales","LOP",2018,"vehicle",108336
"BEV100","Light truck",2049,"sales","LOP",2018,"vehicle",98685
"BEV300","Light truck",2049,"sales","LOP",2018,"vehicle",84542
"CNG","Light truck",2049,"sales","LOP",2018,"vehicle",69555
"FCV","Light truck",2049,"sales","LOP",2018,"vehicle",34630
"FFV","Light truck",2049,"sales","LOP",2018,"vehicle",1165577
"HEV","Light truck",2049,"sales","LOP",2018,"vehicle",95999
"ICEV-D","Light truck",2049,"sales","LOP",2018,"vehicle",279035
"ICEV-G","Light truck",2049,"sales","LOP",2018,"vehicle",7276871
"PHEV20","Light truck",2049,"sales","LOP",2018,"vehicle",90627
"PHEV40","Light truck",2049,"sales","LOP",2018,"vehicle",50699
"BEV100","Car",2050,"sales","LOP",2018,"vehicle",123353
"BEV300","Car",2050,"sales","LOP",2018,"vehicle",1602370
"CNG","Car",2050,"sales","LOP",2018,"vehicle",35879
"FCV","Car",2050,"sales","LOP",2018,"vehicle",35614
"FFV","Car",2050,"sales","LOP",2018,"vehicle",427535
"HEV","Car",2050,"sales","LOP",2018,"vehicle",753628
"ICEV-D","Car",2050,"sales","LOP",2018,"vehicle",225240
"ICEV-G","Car",2050,"sales","LOP",2018,"vehicle",7735610
"PHEV20","Car",2050,"sales","LOP",2018,"vehicle",96145
"PHEV40","Car",2050,"sales","LOP",2018,"vehicle",110114
"BEV100","Light truck",2050,"sales","LOP",2018,"vehicle",102093
"BEV300","Light truck",2050,"sales","LOP",2018,"vehicle",86453
"CNG","Light truck",2050,"sales","LOP",2018,"vehicle",69451
"FCV","Light truck",2050,"sales","LOP",2018,"vehicle",35210
"FFV","Light truck",2050,"sales","LOP",2018,"vehicle",1165799
"HEV","Light truck",2050,"sales","LOP",2018,"vehicle",96601
"ICEV-D","Light truck",2050,"sales","LOP",2018,"vehicle",281670
"ICEV-G","Light truck",2050,"sales","LOP",2018,"vehicle",7274776
"PHEV20","Light truck",2050,"sales","LOP",2018,"vehicle",92777
"PHEV40","Light truck",2050,"sales","LOP",2018,"vehicle",51869
"BEV100","Car",2016,"stock","LOP",2018,"vehicle",194217
"BEV300","Car",2016,"stock","LOP",2018,"vehicle",78121
"CNG","Car",2016,"stock","LOP",2018,"vehicle",107096
"FCV","Car",2016,"stock","LOP",2018,"vehicle",3104
"FFV","Car",2016,"stock","LOP",2018,"vehicle",4376109
"HEV","Car",2016,"stock","LOP",2018,"vehicle",3573920
"ICEV-D","Car",2016,"stock","LOP",2018,"vehicle",856466
"ICEV-G","Car",2016,"stock","LOP",2018,"vehicle",114517975
"PHEV20","Car",2016,"stock","LOP",2018,"vehicle",147764
"PHEV40","Car",2016,"stock","LOP",2018,"vehicle",127634
"BEV100","Light truck",2016,"stock","LOP",2018,"vehicle",12406
"BEV300","Light truck",2016,"stock","LOP",2018,"vehicle",9853
"CNG","Light truck",2016,"stock","LOP",2018,"vehicle",182727
"FCV","Light truck",2016,"stock","LOP",2018,"vehicle",2986
"FFV","Light truck",2016,"stock","LOP",2018,"vehicle",15415095
"HEV","Light truck",2016,"stock","LOP",2018,"vehicle",493445
"ICEV-D","Light truck",2016,"stock","LOP",2018,"vehicle",315879
"ICEV-G","Light truck",2016,"stock","LOP",2018,"vehicle",100404839
"PHEV20","Light truck",2016,"stock","LOP",2018,"vehicle",26617
"PHEV40","Light truck",2016,"stock","LOP",2018,"vehicle",13734
"BEV100","Car",2017,"stock","LOP",2018,"vehicle",223199
"BEV300","Car",2017,"stock","LOP",2018,"vehicle",102808
"CNG","Car",2017,"stock","LOP",2018,"vehicle",115104
"FCV","Car",2017,"stock","LOP",2018,"vehicle",4829
"FFV","Car",2017,"stock","LOP",2018,"vehicle",4619123
"HEV","Car",2017,"stock","LOP",2018,"vehicle",3894993
"ICEV-D","Car",2017,"stock","LOP",2018,"vehicle",828776
"ICEV-G","Car",2017,"stock","LOP",2018,"vehicle",115161354
"PHEV20","Car",2017,"stock","LOP",2018,"vehicle",166814
"PHEV40","Car",2017,"stock","LOP",2018,"vehicle",172175
"BEV100","Light truck",2017,"stock","LOP",2018,"vehicle",17327
"BEV300","Light truck",2017,"stock","LOP",2018,"vehicle",14802
"CNG","Light truck",2017,"stock","LOP",2018,"vehicle",196905
"FCV","Light truck",2017,"stock","LOP",2018,"vehicle",4708
"FFV","Light truck",2017,"stock","LOP",2018,"vehicle",15718887
"HEV","Light truck",2017,"stock","LOP",2018,"vehicle",577941
"ICEV-D","Light truck",2017,"stock","LOP",2018,"vehicle",435393
"ICEV-G","Light truck",2017,"stock","LOP",2018,"vehicle",99686310
"PHEV20","Light truck",2017,"stock","LOP",2018,"vehicle",57094
"PHEV40","Light truck",2017,"stock","LOP",2018,"vehicle",21026
"BEV100","Car",2018,"stock","LOP",2018,"vehicle",245641
"BEV300","Car",2018,"stock","LOP",2018,"vehicle",161886
"CNG","Car",2018,"stock","LOP",2018,"vehicle",114045
"FCV","Car",2018,"stock","LOP",2018,"vehicle",7926
"FFV","Car",2018,"stock","LOP",2018,"vehicle",4835380
"HEV","Car",2018,"stock","LOP",2018,"vehicle",4242797
"ICEV-D","Car",2018,"stock","LOP",2018,"vehicle",806365
"ICEV-G","Car",2018,"stock","LOP",2018,"vehicle",115645004
"PHEV20","Car",2018,"stock","LOP",2018,"vehicle",191114
"PHEV40","Car",2018,"stock","LOP",2018,"vehicle",188049
"BEV100","Light truck",2018,"stock","LOP",2018,"vehicle",21674
"BEV300","Light truck",2018,"stock","LOP",2018,"vehicle",21514
"CNG","Light truck",2018,"stock","LOP",2018,"vehicle",209798
"FCV","Light truck",2018,"stock","LOP",2018,"vehicle",7792
"FFV","Light truck",2018,"stock","LOP",2018,"vehicle",16103874
"HEV","Light truck",2018,"stock","LOP",2018,"vehicle",606548
"ICEV-D","Light truck",2018,"stock","LOP",2018,"vehicle",510344
"ICEV-G","Light truck",2018,"stock","LOP",2018,"vehicle",100291443
"PHEV20","Light truck",2018,"stock","LOP",2018,"vehicle",81587
"PHEV40","Light truck",2018,"stock","LOP",2018,"vehicle",35496
"BEV100","Car",2019,"stock","LOP",2018,"vehicle",272521
"BEV300","Car",2019,"stock","LOP",2018,"vehicle",277640
"CNG","Car",2019,"stock","LOP",2018,"vehicle",105351
"FCV","Car",2019,"stock","LOP",2018,"vehicle",13674
"FFV","Car",2019,"stock","LOP",2018,"vehicle",5035980
"HEV","Car",2019,"stock","LOP",2018,"vehicle",4562896
"ICEV-D","Car",2019,"stock","LOP",2018,"vehicle",801665
"ICEV-G","Car",2019,"stock","LOP",2018,"vehicle",115814171
"PHEV20","Car",2019,"stock","LOP",2018,"vehicle",217196
"PHEV40","Car",2019,"stock","LOP",2018,"vehicle",203991
"BEV100","Light truck",2019,"stock","LOP",2018,"vehicle",30874
"BEV300","Light truck",2019,"stock","LOP",2018,"vehicle",33956
"CNG","Light truck",2019,"stock","LOP",2018,"vehicle",216714
"FCV","Light truck",2019,"stock","LOP",2018,"vehicle",13496
"FFV","Light truck",2019,"stock","LOP",2018,"vehicle",16458464
"HEV","Light truck",2019,"stock","LOP",2018,"vehicle",639911
"ICEV-D","Light truck",2019,"stock","LOP",2018,"vehicle",656073
"ICEV-G","Light truck",2019,"stock","LOP",2018,"vehicle",101159119
"PHEV20","Light truck",2019,"stock","LOP",2018,"vehicle",108738
"PHEV40","Light truck",2019,"stock","LOP",2018,"vehicle",51607
"BEV100","Car",2020,"stock","LOP",2018,"vehicle",306600
"BEV300","Car",2020,"stock","LOP",2018,"vehicle",463358
"CNG","Car",2020,"stock","LOP",2018,"vehicle",94740
"FCV","Car",2020,"stock","LOP",2018,"vehicle",24459
"FFV","Car",2020,"stock","LOP",2018,"vehicle",5190592
"HEV","Car",2020,"stock","LOP",2018,"vehicle",4850449
"ICEV-D","Car",2020,"stock","LOP",2018,"vehicle",822162
"ICEV-G","Car",2020,"stock","LOP",2018,"vehicle",115504211
"PHEV20","Car",2020,"stock","LOP",2018,"vehicle",253919
"PHEV40","Car",2020,"stock","LOP",2018,"vehicle",226293
"BEV100","Light truck",2020,"stock","LOP",2018,"vehicle",50078
"BEV300","Light truck",2020,"stock","LOP",2018,"vehicle",57407
"CNG","Light truck",2020,"stock","LOP",2018,"vehicle",218540
"FCV","Light truck",2020,"stock","LOP",2018,"vehicle",24194
"FFV","Light truck",2020,"stock","LOP",2018,"vehicle",16702525
"HEV","Light truck",2020,"stock","LOP",2018,"vehicle",669206
"ICEV-D","Light truck",2020,"stock","LOP",2018,"vehicle",883775
"ICEV-G","Light truck",2020,"stock","LOP",2018,"vehicle",101603157
"PHEV20","Light truck",2020,"stock","LOP",2018,"vehicle",147189
"PHEV40","Light truck",2020,"stock","LOP",2018,"vehicle",74683
"BEV100","Car",2021,"stock","LOP",2018,"vehicle",349556
"BEV300","Car",2021,"stock","LOP",2018,"vehicle",713911
"CNG","Car",2021,"stock","LOP",2018,"vehicle",93040
"FCV","Car",2021,"stock","LOP",2018,"vehicle",39901
"FFV","Car",2021,"stock","LOP",2018,"vehicle",5319884
"HEV","Car",2021,"stock","LOP",2018,"vehicle",5135054
"ICEV-D","Car",2021,"stock","LOP",2018,"vehicle",853098
"ICEV-G","Car",2021,"stock","LOP",2018,"vehicle",115123650
"PHEV20","Car",2021,"stock","LOP",2018,"vehicle",298206
"PHEV40","Car",2021,"stock","LOP",2018,"vehicle",253096
"BEV100","Light truck",2021,"stock","LOP",2018,"vehicle",78511
"BEV300","Light truck",2021,"stock","LOP",2018,"vehicle",91079
"CNG","Light truck",2021,"stock","LOP",2018,"vehicle",220511
"FCV","Light truck",2021,"stock","LOP",2018,"vehicle",39523
"FFV","Light truck",2021,"stock","LOP",2018,"vehicle",16910212
"HEV","Light truck",2021,"stock","LOP",2018,"vehicle",698312
"ICEV-D","Light truck",2021,"stock","LOP",2018,"vehicle",1126378
"ICEV-G","Light truck",2021,"stock","LOP",2018,"vehicle",102172501
"PHEV20","Light truck",2021,"stock","LOP",2018,"vehicle",193707
"PHEV40","Light truck",2021,"stock","LOP",2018,"vehicle",102790
"BEV100","Car",2022,"stock","LOP",2018,"vehicle",399289
"BEV300","Car",2022,"stock","LOP",2018,"vehicle",1034718
"CNG","Car",2022,"stock","LOP",2018,"vehicle",92558
"FCV","Car",2022,"stock","LOP",2018,"vehicle",58401
"FFV","Car",2022,"stock","LOP",2018,"vehicle",5425181
"HEV","Car",2022,"stock","LOP",2018,"vehicle",5413468
"ICEV-D","Car",2022,"stock","LOP",2018,"vehicle",896504
"ICEV-G","Car",2022,"stock","LOP",2018,"vehicle",114652206
"PHEV20","Car",2022,"stock","LOP",2018,"vehicle",339509
"PHEV40","Car",2022,"stock","LOP",2018,"vehicle",277892
"BEV100","Light truck",2022,"stock","LOP",2018,"vehicle",109894
"BEV300","Light truck",2022,"stock","LOP",2018,"vehicle",131379
"CNG","Light truck",2022,"stock","LOP",2018,"vehicle",220008
"FCV","Light truck",2022,"stock","LOP",2018,"vehicle",57842
