"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"BEV300","Light truck",2022,"stock","HOP",2018,"vehicle",37345
"CNG","Light truck",2022,"stock","HOP",2018,"vehicle",469766
"FCV","Light truck",2022,"stock","HOP",2018,"vehicle",12602
"FFV","Light truck",2022,"stock","HOP",2018,"vehicle",15483119
"HEV","Light truck",2022,"stock","HOP",2018,"vehicle",934638
"ICEV-D","Light truck",2022,"stock","HOP",2018,"vehicle",988073
"ICEV-G","Light truck",2022,"stock","HOP",2018,"vehicle",92390654
"PHEV20","Light truck",2022,"stock","HOP",2018,"vehicle",199481
"PHEV40","Light truck",2022,"stock","HOP",2018,"vehicle",54265
"BEV100","Car",2023,"stock","HOP",2018,"vehicle",394359
"BEV300","Car",2023,"stock","HOP",2018,"vehicle",257367
"CNG","Car",2023,"stock","HOP",2018,"vehicle",342251
"FCV","Car",2023,"stock","HOP",2018,"vehicle",16027
"FFV","Car",2023,"stock","HOP",2018,"vehicle",5359419
"HEV","Car",2023,"stock","HOP",2018,"vehicle",5677958
"ICEV-D","Car",2023,"stock","HOP",2018,"vehicle",720317
"ICEV-G","Car",2023,"stock","HOP",2018,"vehicle",124941373
"PHEV20","Car",2023,"stock","HOP",2018,"vehicle",275069
"PHEV40","Car",2023,"stock","HOP",2018,"vehicle",448912
"BEV100","Light truck",2023,"stock","HOP",2018,"vehicle",46106
"BEV300","Light truck",2023,"stock","HOP",2018,"vehicle",40806
"CNG","Light truck",2023,"stock","HOP",2018,"vehicle",511509
"FCV","Light truck",2023,"stock","HOP",2018,"vehicle",13823
"FFV","Light truck",2023,"stock","HOP",2018,"vehicle",15249872
"HEV","Light truck",2023,"stock","HOP",2018,"vehicle",985340
"ICEV-D","Light truck",2023,"stock","HOP",2018,"vehicle",1073604
"ICEV-G","Light truck",2023,"stock","HOP",2018,"vehicle",90668098
"PHEV20","Light truck",2023,"stock","HOP",2018,"vehicle",222188
"PHEV40","Light truck",2023,"stock","HOP",2018,"vehicle",59386
"BEV100","Car",2024,"stock","HOP",2018,"vehicle",417478
"BEV300","Car",2024,"stock","HOP",2018,"vehicle",280226
"CNG","Car",2024,"stock","HOP",2018,"vehicle",377137
"FCV","Car",2024,"stock","HOP",2018,"vehicle",17738
"FFV","Car",2024,"stock","HOP",2018,"vehicle",5555862
"HEV","Car",2024,"stock","HOP",2018,"vehicle",5933465
"ICEV-D","Car",2024,"stock","HOP",2018,"vehicle",691003
"ICEV-G","Car",2024,"stock","HOP",2018,"vehicle",126559741
"PHEV20","Car",2024,"stock","HOP",2018,"vehicle",289091
"PHEV40","Car",2024,"stock","HOP",2018,"vehicle",490609
"BEV100","Light truck",2024,"stock","HOP",2018,"vehicle",49505
"BEV300","Light truck",2024,"stock","HOP",2018,"vehicle",43879
"CNG","Light truck",2024,"stock","HOP",2018,"vehicle",548570
"FCV","Light truck",2024,"stock","HOP",2018,"vehicle",14911
"FFV","Light truck",2024,"stock","HOP",2018,"vehicle",14991672
"HEV","Light truck",2024,"stock","HOP",2018,"vehicle",1029493
"ICEV-D","Light truck",2024,"stock","HOP",2018,"vehicle",1149739
"ICEV-G","Light truck",2024,"stock","HOP",2018,"vehicle",88928027
"PHEV20","Light truck",2024,"stock","HOP",2018,"vehicle",242639
"PHEV40","Light truck",2024,"stock","HOP",2018,"vehicle",63940
"BEV100","Car",2025,"stock","HOP",2018,"vehicle",438871
"BEV300","Car",2025,"stock","HOP",2018,"vehicle",301898
"CNG","Car",2025,"stock","HOP",2018,"vehicle",410502
"FCV","Car",2025,"stock","HOP",2018,"vehicle",19377
"FFV","Car",2025,"stock","HOP",2018,"vehicle",5737066
"HEV","Car",2025,"stock","HOP",2018,"vehicle",6170243
"ICEV-D","Car",2025,"stock","HOP",2018,"vehicle",660239
"ICEV-G","Car",2025,"stock","HOP",2018,"vehicle",128123290
"PHEV20","Car",2025,"stock","HOP",2018,"vehicle",301906
"PHEV40","Car",2025,"stock","HOP",2018,"vehicle",530291
"BEV100","Light truck",2025,"stock","HOP",2018,"vehicle",52481
"BEV300","Light truck",2025,"stock","HOP",2018,"vehicle",46576
"CNG","Light truck",2025,"stock","HOP",2018,"vehicle",581062
"FCV","Light truck",2025,"stock","HOP",2018,"vehicle",15871
"FFV","Light truck",2025,"stock","HOP",2018,"vehicle",14713448
"HEV","Light truck",2025,"stock","HOP",2018,"vehicle",1067419
"ICEV-D","Light truck",2025,"stock","HOP",2018,"vehicle",1216794
"ICEV-G","Light truck",2025,"stock","HOP",2018,"vehicle",87195596
"PHEV20","Light truck",2025,"stock","HOP",2018,"vehicle",260851
"PHEV40","Light truck",2025,"stock","HOP",2018,"vehicle",67942
"BEV100","Car",2026,"stock","HOP",2018,"vehicle",458557
"BEV300","Car",2026,"stock","HOP",2018,"vehicle",322389
"CNG","Car",2026,"stock","HOP",2018,"vehicle",442379
"FCV","Car",2026,"stock","HOP",2018,"vehicle",20940
"FFV","Car",2026,"stock","HOP",2018,"vehicle",5902556
"HEV","Car",2026,"stock","HOP",2018,"vehicle",6389108
"ICEV-D","Car",2026,"stock","HOP",2018,"vehicle",627457
"ICEV-G","Car",2026,"stock","HOP",2018,"vehicle",129666863
"PHEV20","Car",2026,"stock","HOP",2018,"vehicle",313560
"PHEV40","Car",2026,"stock","HOP",2018,"vehicle",567992
"BEV100","Light truck",2026,"stock","HOP",2018,"vehicle",55119
"BEV300","Light truck",2026,"stock","HOP",2018,"vehicle",48964
"CNG","Light truck",2026,"stock","HOP",2018,"vehicle",609868
"FCV","Light truck",2026,"stock","HOP",2018,"vehicle",16724
"FFV","Light truck",2026,"stock","HOP",2018,"vehicle",14420191
"HEV","Light truck",2026,"stock","HOP",2018,"vehicle",1100730
"ICEV-D","Light truck",2026,"stock","HOP",2018,"vehicle",1276639
"ICEV-G","Light truck",2026,"stock","HOP",2018,"vehicle",85615437
"PHEV20","Light truck",2026,"stock","HOP",2018,"vehicle",277225
"PHEV40","Light truck",2026,"stock","HOP",2018,"vehicle",71495
"BEV100","Car",2027,"stock","HOP",2018,"vehicle",476171
"BEV300","Car",2027,"stock","HOP",2018,"vehicle",341283
"CNG","Car",2027,"stock","HOP",2018,"vehicle",472088
"FCV","Car",2027,"stock","HOP",2018,"vehicle",22395
"FFV","Car",2027,"stock","HOP",2018,"vehicle",6050150
"HEV","Car",2027,"stock","HOP",2018,"vehicle",6585437
"ICEV-D","Car",2027,"stock","HOP",2018,"vehicle",594214
"ICEV-G","Car",2027,"stock","HOP",2018,"vehicle",131076968
"PHEV20","Car",2027,"stock","HOP",2018,"vehicle",323794
"PHEV40","Car",2027,"stock","HOP",2018,"vehicle",602923
"BEV100","Light truck",2027,"stock","HOP",2018,"vehicle",57330
"BEV300","Light truck",2027,"stock","HOP",2018,"vehicle",50968
"CNG","Light truck",2027,"stock","HOP",2018,"vehicle",634039
"FCV","Light truck",2027,"stock","HOP",2018,"vehicle",17444
"FFV","Light truck",2027,"stock","HOP",2018,"vehicle",14105304
"HEV","Light truck",2027,"stock","HOP",2018,"vehicle",1127988
"ICEV-D","Light truck",2027,"stock","HOP",2018,"vehicle",1327318
"ICEV-G","Light truck",2027,"stock","HOP",2018,"vehicle",84031370
"PHEV20","Light truck",2027,"stock","HOP",2018,"vehicle",291257
"PHEV40","Light truck",2027,"stock","HOP",2018,"vehicle",74479
"BEV100","Car",2028,"stock","HOP",2018,"vehicle",492962
"BEV300","Car",2028,"stock","HOP",2018,"vehicle",359523
"CNG","Car",2028,"stock","HOP",2018,"vehicle",500970
"FCV","Car",2028,"stock","HOP",2018,"vehicle",23808
"FFV","Car",2028,"stock","HOP",2018,"vehicle",6193680
"HEV","Car",2028,"stock","HOP",2018,"vehicle",6775652
"ICEV-D","Car",2028,"stock","HOP",2018,"vehicle",561136
"ICEV-G","Car",2028,"stock","HOP",2018,"vehicle",132649391
"PHEV20","Car",2028,"stock","HOP",2018,"vehicle",333473
"PHEV40","Car",2028,"stock","HOP",2018,"vehicle",636776
"BEV100","Light truck",2028,"stock","HOP",2018,"vehicle",59310
"BEV300","Light truck",2028,"stock","HOP",2018,"vehicle",52765
"CNG","Light truck",2028,"stock","HOP",2018,"vehicle",655744
"FCV","Light truck",2028,"stock","HOP",2018,"vehicle",18089
"FFV","Light truck",2028,"stock","HOP",2018,"vehicle",13805415
"HEV","Light truck",2028,"stock","HOP",2018,"vehicle",1153627
"ICEV-D","Light truck",2028,"stock","HOP",2018,"vehicle",1373123
"ICEV-G","Light truck",2028,"stock","HOP",2018,"vehicle",82650218
"PHEV20","Light truck",2028,"stock","HOP",2018,"vehicle",303996
"PHEV40","Light truck",2028,"stock","HOP",2018,"vehicle",77155
"BEV100","Car",2029,"stock","HOP",2018,"vehicle",508659
"BEV300","Car",2029,"stock","HOP",2018,"vehicle",376919
"CNG","Car",2029,"stock","HOP",2018,"vehicle",528702
"FCV","Car",2029,"stock","HOP",2018,"vehicle",25161
"FFV","Car",2029,"stock","HOP",2018,"vehicle",6330155
"HEV","Car",2029,"stock","HOP",2018,"vehicle",6957357
"ICEV-D","Car",2029,"stock","HOP",2018,"vehicle",528584
"ICEV-G","Car",2029,"stock","HOP",2018,"vehicle",134319144
"PHEV20","Car",2029,"stock","HOP",2018,"vehicle",342468
"PHEV40","Car",2029,"stock","HOP",2018,"vehicle",669191
"BEV100","Light truck",2029,"stock","HOP",2018,"vehicle",61085
"BEV300","Light truck",2029,"stock","HOP",2018,"vehicle",54380
"CNG","Light truck",2029,"stock","HOP",2018,"vehicle",675317
"FCV","Light truck",2029,"stock","HOP",2018,"vehicle",18671
"FFV","Light truck",2029,"stock","HOP",2018,"vehicle",13523456
"HEV","Light truck",2029,"stock","HOP",2018,"vehicle",1178365
"ICEV-D","Light truck",2029,"stock","HOP",2018,"vehicle",1415187
"ICEV-G","Light truck",2029,"stock","HOP",2018,"vehicle",81429004
"PHEV20","Light truck",2029,"stock","HOP",2018,"vehicle",315567
"PHEV40","Light truck",2029,"stock","HOP",2018,"vehicle",79569
"BEV100","Car",2030,"stock","HOP",2018,"vehicle",522992
"BEV300","Car",2030,"stock","HOP",2018,"vehicle",393065
"CNG","Car",2030,"stock","HOP",2018,"vehicle",554633
"FCV","Car",2030,"stock","HOP",2018,"vehicle",26425
"FFV","Car",2030,"stock","HOP",2018,"vehicle",6454391
"HEV","Car",2030,"stock","HOP",2018,"vehicle",7124996
"ICEV-D","Car",2030,"stock","HOP",2018,"vehicle",496776
"ICEV-G","Car",2030,"stock","HOP",2018,"vehicle",135902836
"PHEV20","Car",2030,"stock","HOP",2018,"vehicle",350574
"PHEV40","Car",2030,"stock","HOP",2018,"vehicle",699351
"BEV100","Light truck",2030,"stock","HOP",2018,"vehicle",62560
"BEV300","Light truck",2030,"stock","HOP",2018,"vehicle",55721
"CNG","Light truck",2030,"stock","HOP",2018,"vehicle",691640
"FCV","Light truck",2030,"stock","HOP",2018,"vehicle",19158
"FFV","Light truck",2030,"stock","HOP",2018,"vehicle",13237191
"HEV","Light truck",2030,"stock","HOP",2018,"vehicle",1199979
"ICEV-D","Light truck",2030,"stock","HOP",2018,"vehicle",1449796
"ICEV-G","Light truck",2030,"stock","HOP",2018,"vehicle",80321804
"PHEV20","Light truck",2030,"stock","HOP",2018,"vehicle",325427
"PHEV40","Light truck",2030,"stock","HOP",2018,"vehicle",81580
"BEV100","Car",2031,"stock","HOP",2018,"vehicle",535841
"BEV300","Car",2031,"stock","HOP",2018,"vehicle",407901
"CNG","Car",2031,"stock","HOP",2018,"vehicle",578514
"FCV","Car",2031,"stock","HOP",2018,"vehicle",27587
"FFV","Car",2031,"stock","HOP",2018,"vehicle",6566018
"HEV","Car",2031,"stock","HOP",2018,"vehicle",7275341
"ICEV-D","Car",2031,"stock","HOP",2018,"vehicle",465846
"ICEV-G","Car",2031,"stock","HOP",2018,"vehicle",137422568
"PHEV20","Car",2031,"stock","HOP",2018,"vehicle",357652
"PHEV40","Car",2031,"stock","HOP",2018,"vehicle",727076
"BEV100","Light truck",2031,"stock","HOP",2018,"vehicle",63899
"BEV300","Light truck",2031,"stock","HOP",2018,"vehicle",56939
"CNG","Light truck",2031,"stock","HOP",2018,"vehicle",706580
"FCV","Light truck",2031,"stock","HOP",2018,"vehicle",19600
"FFV","Light truck",2031,"stock","HOP",2018,"vehicle",12982943
"HEV","Light truck",2031,"stock","HOP",2018,"vehicle",1221146
"ICEV-D","Light truck",2031,"stock","HOP",2018,"vehicle",1481967
"ICEV-G","Light truck",2031,"stock","HOP",2018,"vehicle",79329961
"PHEV20","Light truck",2031,"stock","HOP",2018,"vehicle",334435
"PHEV40","Light truck",2031,"stock","HOP",2018,"vehicle",83400
"BEV100","Car",2032,"stock","HOP",2018,"vehicle",546507
"BEV300","Car",2032,"stock","HOP",2018,"vehicle",420847
"CNG","Car",2032,"stock","HOP",2018,"vehicle",599661
"FCV","Car",2032,"stock","HOP",2018,"vehicle",28623
"FFV","Car",2032,"stock","HOP",2018,"vehicle",6659185
"HEV","Car",2032,"stock","HOP",2018,"vehicle",7402310
"ICEV-D","Car",2032,"stock","HOP",2018,"vehicle",435806
"ICEV-G","Car",2032,"stock","HOP",2018,"vehicle",138745092
"PHEV20","Car",2032,"stock","HOP",2018,"vehicle",363420
"PHEV40","Car",2032,"stock","HOP",2018,"vehicle",751464
"BEV100","Light truck",2032,"stock","HOP",2018,"vehicle",65026
"BEV300","Light truck",2032,"stock","HOP",2018,"vehicle",57961
"CNG","Light truck",2032,"stock","HOP",2018,"vehicle",719208
"FCV","Light truck",2032,"stock","HOP",2018,"vehicle",19973
"FFV","Light truck",2032,"stock","HOP",2018,"vehicle",12761360
"HEV","Light truck",2032,"stock","HOP",2018,"vehicle",1239558
"ICEV-D","Light truck",2032,"stock","HOP",2018,"vehicle",1509206
"ICEV-G","Light truck",2032,"stock","HOP",2018,"vehicle",78384794
"PHEV20","Light truck",2032,"stock","HOP",2018,"vehicle",342107
"PHEV40","Light truck",2032,"stock","HOP",2018,"vehicle",84936
"BEV100","Car",2033,"stock","HOP",2018,"vehicle",555126
"BEV300","Car",2033,"stock","HOP",2018,"vehicle",431937
"CNG","Car",2033,"stock","HOP",2018,"vehicle",618181
"FCV","Car",2033,"stock","HOP",2018,"vehicle",29527
"FFV","Car",2033,"stock","HOP",2018,"vehicle",6736225
"HEV","Car",2033,"stock","HOP",2018,"vehicle",7507867
"ICEV-D","Car",2033,"stock","HOP",2018,"vehicle",406252
"ICEV-G","Car",2033,"stock","HOP",2018,"vehicle",139854896
"PHEV20","Car",2033,"stock","HOP",2018,"vehicle",367892
"PHEV40","Car",2033,"stock","HOP",2018,"vehicle",772638
"BEV100","Light truck",2033,"stock","HOP",2018,"vehicle",65908
"BEV300","Light truck",2033,"stock","HOP",2018,"vehicle",58759
"CNG","Light truck",2033,"stock","HOP",2018,"vehicle",729171
"FCV","Light truck",2033,"stock","HOP",2018,"vehicle",20265
"FFV","Light truck",2033,"stock","HOP",2018,"vehicle",12559516
"HEV","Light truck",2033,"stock","HOP",2018,"vehicle",1254328
"ICEV-D","Light truck",2033,"stock","HOP",2018,"vehicle",1530914
"ICEV-G","Light truck",2033,"stock","HOP",2018,"vehicle",77431729
"PHEV20","Light truck",2033,"stock","HOP",2018,"vehicle",348300
"PHEV40","Light truck",2033,"stock","HOP",2018,"vehicle",86143
"BEV100","Car",2034,"stock","HOP",2018,"vehicle",562057
"BEV300","Car",2034,"stock","HOP",2018,"vehicle",441345
"CNG","Car",2034,"stock","HOP",2018,"vehicle",634193
"FCV","Car",2034,"stock","HOP",2018,"vehicle",30298
"FFV","Car",2034,"stock","HOP",2018,"vehicle",6798788
"HEV","Car",2034,"stock","HOP",2018,"vehicle",7594691
"ICEV-D","Car",2034,"stock","HOP",2018,"vehicle",378938
"ICEV-G","Car",2034,"stock","HOP",2018,"vehicle",140763665
"PHEV20","Car",2034,"stock","HOP",2018,"vehicle",371304
"PHEV40","Car",2034,"stock","HOP",2018,"vehicle",790765
"BEV100","Light truck",2034,"stock","HOP",2018,"vehicle",66581
"BEV300","Light truck",2034,"stock","HOP",2018,"vehicle",59366
"CNG","Light truck",2034,"stock","HOP",2018,"vehicle",736754
"FCV","Light truck",2034,"stock","HOP",2018,"vehicle",20492
"FFV","Light truck",2034,"stock","HOP",2018,"vehicle",12364444
"HEV","Light truck",2034,"stock","HOP",2018,"vehicle",1265778
"ICEV-D","Light truck",2034,"stock","HOP",2018,"vehicle",1547958
"ICEV-G","Light truck",2034,"stock","HOP",2018,"vehicle",76497966
"PHEV20","Light truck",2034,"stock","HOP",2018,"vehicle",353206
"PHEV40","Light truck",2034,"stock","HOP",2018,"vehicle",87057
"BEV100","Car",2035,"stock","HOP",2018,"vehicle",567398
"BEV300","Car",2035,"stock","HOP",2018,"vehicle",449191
"CNG","Car",2035,"stock","HOP",2018,"vehicle",647738
"FCV","Car",2035,"stock","HOP",2018,"vehicle",30955
"FFV","Car",2035,"stock","HOP",2018,"vehicle",6845827
"HEV","Car",2035,"stock","HOP",2018,"vehicle",7662387
"ICEV-D","Car",2035,"stock","HOP",2018,"vehicle",354176
"ICEV-G","Car",2035,"stock","HOP",2018,"vehicle",141449457
"PHEV20","Car",2035,"stock","HOP",2018,"vehicle",373755
"PHEV40","Car",2035,"stock","HOP",2018,"vehicle",805944
"BEV100","Light truck",2035,"stock","HOP",2018,"vehicle",67070
"BEV300","Light truck",2035,"stock","HOP",2018,"vehicle",59793
"CNG","Light truck",2035,"stock","HOP",2018,"vehicle",742273
"FCV","Light truck",2035,"stock","HOP",2018,"vehicle",20652
"FFV","Light truck",2035,"stock","HOP",2018,"vehicle",12179022
"HEV","Light truck",2035,"stock","HOP",2018,"vehicle",1273837
"ICEV-D","Light truck",2035,"stock","HOP",2018,"vehicle",1560927
"ICEV-G","Light truck",2035,"stock","HOP",2018,"vehicle",75583116
"PHEV20","Light truck",2035,"stock","HOP",2018,"vehicle",356949
"PHEV40","Light truck",2035,"stock","HOP",2018,"vehicle",87713
"BEV100","Car",2036,"stock","HOP",2018,"vehicle",571344
"BEV300","Car",2036,"stock","HOP",2018,"vehicle",455603
"CNG","Car",2036,"stock","HOP",2018,"vehicle",659093
"FCV","Car",2036,"stock","HOP",2018,"vehicle",31497
"FFV","Car",2036,"stock","HOP",2018,"vehicle",6880936
"HEV","Car",2036,"stock","HOP",2018,"vehicle",7712075
"ICEV-D","Car",2036,"stock","HOP",2018,"vehicle",331160
"ICEV-G","Car",2036,"stock","HOP",2018,"vehicle",141948861
"PHEV20","Car",2036,"stock","HOP",2018,"vehicle",375368
"PHEV40","Car",2036,"stock","HOP",2018,"vehicle",818423
"BEV100","Light truck",2036,"stock","HOP",2018,"vehicle",67371
"BEV300","Light truck",2036,"stock","HOP",2018,"vehicle",60056
"CNG","Light truck",2036,"stock","HOP",2018,"vehicle",745808
"FCV","Light truck",2036,"stock","HOP",2018,"vehicle",20757
"FFV","Light truck",2036,"stock","HOP",2018,"vehicle",12028830
"HEV","Light truck",2036,"stock","HOP",2018,"vehicle",1274215
"ICEV-D","Light truck",2036,"stock","HOP",2018,"vehicle",1569862
"ICEV-G","Light truck",2036,"stock","HOP",2018,"vehicle",74690797
"PHEV20","Light truck",2036,"stock","HOP",2018,"vehicle",359565
"PHEV40","Light truck",2036,"stock","HOP",2018,"vehicle",88126
"BEV100","Car",2037,"stock","HOP",2018,"vehicle",574111
"BEV300","Car",2037,"stock","HOP",2018,"vehicle",460788
"CNG","Car",2037,"stock","HOP",2018,"vehicle",668484
"FCV","Car",2037,"stock","HOP",2018,"vehicle",31948
"FFV","Car",2037,"stock","HOP",2018,"vehicle",6905647
"HEV","Car",2037,"stock","HOP",2018,"vehicle",7749341
"ICEV-D","Car",2037,"stock","HOP",2018,"vehicle",310040
"ICEV-G","Car",2037,"stock","HOP",2018,"vehicle",142307550
"PHEV20","Car",2037,"stock","HOP",2018,"vehicle",376255
"PHEV40","Car",2037,"stock","HOP",2018,"vehicle",828621
"BEV100","Light truck",2037,"stock","HOP",2018,"vehicle",67561
"BEV300","Light truck",2037,"stock","HOP",2018,"vehicle",60219
"CNG","Light truck",2037,"stock","HOP",2018,"vehicle",748266
"FCV","Light truck",2037,"stock","HOP",2018,"vehicle",20824
"FFV","Light truck",2037,"stock","HOP",2018,"vehicle",11891095
"HEV","Light truck",2037,"stock","HOP",2018,"vehicle",1271615
"ICEV-D","Light truck",2037,"stock","HOP",2018,"vehicle",1576919
"ICEV-G","Light truck",2037,"stock","HOP",2018,"vehicle",73897810
"PHEV20","Light truck",2037,"stock","HOP",2018,"vehicle",361428
"PHEV40","Light truck",2037,"stock","HOP",2018,"vehicle",88383
"BEV100","Car",2038,"stock","HOP",2018,"vehicle",575885
"BEV300","Car",2038,"stock","HOP",2018,"vehicle",464942
"CNG","Car",2038,"stock","HOP",2018,"vehicle",676251
"FCV","Car",2038,"stock","HOP",2018,"vehicle",32327
"FFV","Car",2038,"stock","HOP",2018,"vehicle",6920076
"HEV","Car",2038,"stock","HOP",2018,"vehicle",7772157
"ICEV-D","Car",2038,"stock","HOP",2018,"vehicle",291679
"ICEV-G","Car",2038,"stock","HOP",2018,"vehicle",142580489
"PHEV20","Car",2038,"stock","HOP",2018,"vehicle",376638
"PHEV40","Car",2038,"stock","HOP",2018,"vehicle",837037
"BEV100","Light truck",2038,"stock","HOP",2018,"vehicle",67671
"BEV300","Light truck",2038,"stock","HOP",2018,"vehicle",60316
"CNG","Light truck",2038,"stock","HOP",2018,"vehicle",749601
"FCV","Light truck",2038,"stock","HOP",2018,"vehicle",20863
"FFV","Light truck",2038,"stock","HOP",2018,"vehicle",11737573
"HEV","Light truck",2038,"stock","HOP",2018,"vehicle",1267744
"ICEV-D","Light truck",2038,"stock","HOP",2018,"vehicle",1581520
"ICEV-G","Light truck",2038,"stock","HOP",2018,"vehicle",73225093
"PHEV20","Light truck",2038,"stock","HOP",2018,"vehicle",362566
"PHEV40","Light truck",2038,"stock","HOP",2018,"vehicle",88544
"BEV100","Car",2039,"stock","HOP",2018,"vehicle",576709
"BEV300","Car",2039,"stock","HOP",2018,"vehicle",467983
"CNG","Car",2039,"stock","HOP",2018,"vehicle",682390
"FCV","Car",2039,"stock","HOP",2018,"vehicle",32618
"FFV","Car",2039,"stock","HOP",2018,"vehicle",6921862
"HEV","Car",2039,"stock","HOP",2018,"vehicle",7788609
"ICEV-D","Car",2039,"stock","HOP",2018,"vehicle",275597
"ICEV-G","Car",2039,"stock","HOP",2018,"vehicle",142768639
"PHEV20","Car",2039,"stock","HOP",2018,"vehicle",376506
"PHEV40","Car",2039,"stock","HOP",2018,"vehicle",843553
"BEV100","Light truck",2039,"stock","HOP",2018,"vehicle",67672
"BEV300","Light truck",2039,"stock","HOP",2018,"vehicle",60321
"CNG","Light truck",2039,"stock","HOP",2018,"vehicle",749563
"FCV","Light truck",2039,"stock","HOP",2018,"vehicle",20866
"FFV","Light truck",2039,"stock","HOP",2018,"vehicle",11597650
"HEV","Light truck",2039,"stock","HOP",2018,"vehicle",1262402
"ICEV-D","Light truck",2039,"stock","HOP",2018,"vehicle",1581981
"ICEV-G","Light truck",2039,"stock","HOP",2018,"vehicle",72626458
"PHEV20","Light truck",2039,"stock","HOP",2018,"vehicle",362884
"PHEV40","Light truck",2039,"stock","HOP",2018,"vehicle",88548
"BEV100","Car",2040,"stock","HOP",2018,"vehicle",577547
"BEV300","Car",2040,"stock","HOP",2018,"vehicle",470649
"CNG","Car",2040,"stock","HOP",2018,"vehicle",687657
"FCV","Car",2040,"stock","HOP",2018,"vehicle",32864
"FFV","Car",2040,"stock","HOP",2018,"vehicle",6930871
"HEV","Car",2040,"stock","HOP",2018,"vehicle",7805680
"ICEV-D","Car",2040,"stock","HOP",2018,"vehicle",258981
"ICEV-G","Car",2040,"stock","HOP",2018,"vehicle",143025630
"PHEV20","Car",2040,"stock","HOP",2018,"vehicle",376413
"PHEV40","Car",2040,"stock","HOP",2018,"vehicle",849269
"BEV100","Light truck",2040,"stock","HOP",2018,"vehicle",67668
"BEV300","Light truck",2040,"stock","HOP",2018,"vehicle",60326
"CNG","Light truck",2040,"stock","HOP",2018,"vehicle",749131
"FCV","Light truck",2040,"stock","HOP",2018,"vehicle",20871
"FFV","Light truck",2040,"stock","HOP",2018,"vehicle",11494728
"HEV","Light truck",2040,"stock","HOP",2018,"vehicle",1258413
"ICEV-D","Light truck",2040,"stock","HOP",2018,"vehicle",1581558
"ICEV-G","Light truck",2040,"stock","HOP",2018,"vehicle",72151087
"PHEV20","Light truck",2040,"stock","HOP",2018,"vehicle",363193
"PHEV40","Light truck",2040,"stock","HOP",2018,"vehicle",88564
"BEV100","Car",2041,"stock","HOP",2018,"vehicle",578713
"BEV300","Car",2041,"stock","HOP",2018,"vehicle",473234
"CNG","Car",2041,"stock","HOP",2018,"vehicle",692560
"FCV","Car",2041,"stock","HOP",2018,"vehicle",33096
"FFV","Car",2041,"stock","HOP",2018,"vehicle",6948544
"HEV","Car",2041,"stock","HOP",2018,"vehicle",7827696
"ICEV-D","Car",2041,"stock","HOP",2018,"vehicle",246662
"ICEV-G","Car",2041,"stock","HOP",2018,"vehicle",143331782
"PHEV20","Car",2041,"stock","HOP",2018,"vehicle",376664
"PHEV40","Car",2041,"stock","HOP",2018,"vehicle",854686
"BEV100","Light truck",2041,"stock","HOP",2018,"vehicle",67737
"BEV300","Light truck",2041,"stock","HOP",2018,"vehicle",60403
"CNG","Light truck",2041,"stock","HOP",2018,"vehicle",749832
"FCV","Light truck",2041,"stock","HOP",2018,"vehicle",20901
"FFV","Light truck",2041,"stock","HOP",2018,"vehicle",11400671
"HEV","Light truck",2041,"stock","HOP",2018,"vehicle",1257133
"ICEV-D","Light truck",2041,"stock","HOP",2018,"vehicle",1582606
"ICEV-G","Light truck",2041,"stock","HOP",2018,"vehicle",71787857
"PHEV20","Light truck",2041,"stock","HOP",2018,"vehicle",363917
"PHEV40","Light truck",2041,"stock","HOP",2018,"vehicle",88687
"BEV100","Car",2042,"stock","HOP",2018,"vehicle",580122
"BEV300","Car",2042,"stock","HOP",2018,"vehicle",475889
"CNG","Car",2042,"stock","HOP",2018,"vehicle",697347
"FCV","Car",2042,"stock","HOP",2018,"vehicle",33323
"FFV","Car",2042,"stock","HOP",2018,"vehicle",6963072
"HEV","Car",2042,"stock","HOP",2018,"vehicle",7855450
"ICEV-D","Car",2042,"stock","HOP",2018,"vehicle",237795
"ICEV-G","Car",2042,"stock","HOP",2018,"vehicle",143717678
"PHEV20","Car",2042,"stock","HOP",2018,"vehicle",377296
"PHEV40","Car",2042,"stock","HOP",2018,"vehicle",859939
"BEV100","Light truck",2042,"stock","HOP",2018,"vehicle",67908
"BEV300","Light truck",2042,"stock","HOP",2018,"vehicle",60567
"CNG","Light truck",2042,"stock","HOP",2018,"vehicle",751553
"FCV","Light truck",2042,"stock","HOP",2018,"vehicle",20963
"FFV","Light truck",2042,"stock","HOP",2018,"vehicle",11298185
"HEV","Light truck",2042,"stock","HOP",2018,"vehicle",1258739
"ICEV-D","Light truck",2042,"stock","HOP",2018,"vehicle",1585066
"ICEV-G","Light truck",2042,"stock","HOP",2018,"vehicle",71567287
"PHEV20","Light truck",2042,"stock","HOP",2018,"vehicle",365136
"PHEV40","Light truck",2042,"stock","HOP",2018,"vehicle",88931
"BEV100","Car",2043,"stock","HOP",2018,"vehicle",581848
"BEV300","Car",2043,"stock","HOP",2018,"vehicle",478682
"CNG","Car",2043,"stock","HOP",2018,"vehicle",702154
"FCV","Car",2043,"stock","HOP",2018,"vehicle",33554
"FFV","Car",2043,"stock","HOP",2018,"vehicle",6986867
"HEV","Car",2043,"stock","HOP",2018,"vehicle",7882773
"ICEV-D","Car",2043,"stock","HOP",2018,"vehicle",228800
