"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"PHEV20","Light truck",2023,"stock","REF",2018,"vehicle",286243
"PHEV40","Light truck",2023,"stock","REF",2018,"vehicle",168431
"BEV100","Car",2024,"stock","REF",2018,"vehicle",908052
"BEV300","Car",2024,"stock","REF",2018,"vehicle",4022883
"CNG","Car",2024,"stock","REF",2018,"vehicle",292778
"FCV","Car",2024,"stock","REF",2018,"vehicle",106064
"FFV","Car",2024,"stock","REF",2018,"vehicle",5293504
"HEV","Car",2024,"stock","REF",2018,"vehicle",6465614
"ICEV-D","Car",2024,"stock","REF",2018,"vehicle",1175331
"ICEV-G","Car",2024,"stock","REF",2018,"vehicle",116339677
"PHEV20","Car",2024,"stock","REF",2018,"vehicle",452807
"PHEV40","Car",2024,"stock","REF",2018,"vehicle",352315
"BEV100","Light truck",2024,"stock","REF",2018,"vehicle",299177
"BEV300","Light truck",2024,"stock","REF",2018,"vehicle",293750
"CNG","Light truck",2024,"stock","REF",2018,"vehicle",534398
"FCV","Light truck",2024,"stock","REF",2018,"vehicle",108665
"FFV","Light truck",2024,"stock","REF",2018,"vehicle",16099544
"HEV","Light truck",2024,"stock","REF",2018,"vehicle",717461
"ICEV-D","Light truck",2024,"stock","REF",2018,"vehicle",1574007
"ICEV-G","Light truck",2024,"stock","REF",2018,"vehicle",95502028
"PHEV20","Light truck",2024,"stock","REF",2018,"vehicle",346947
"PHEV40","Light truck",2024,"stock","REF",2018,"vehicle",204810
"BEV100","Car",2025,"stock","REF",2018,"vehicle",1046335
"BEV300","Car",2025,"stock","REF",2018,"vehicle",5097629
"CNG","Car",2025,"stock","REF",2018,"vehicle",313958
"FCV","Car",2025,"stock","REF",2018,"vehicle",134648
"FFV","Car",2025,"stock","REF",2018,"vehicle",5436950
"HEV","Car",2025,"stock","REF",2018,"vehicle",6796640
"ICEV-D","Car",2025,"stock","REF",2018,"vehicle",1282928
"ICEV-G","Car",2025,"stock","REF",2018,"vehicle",115840898
"PHEV20","Car",2025,"stock","REF",2018,"vehicle",514290
"PHEV40","Car",2025,"stock","REF",2018,"vehicle",391260
"BEV100","Light truck",2025,"stock","REF",2018,"vehicle",456108
"BEV300","Light truck",2025,"stock","REF",2018,"vehicle",452436
"CNG","Light truck",2025,"stock","REF",2018,"vehicle",570606
"FCV","Light truck",2025,"stock","REF",2018,"vehicle",137918
"FFV","Light truck",2025,"stock","REF",2018,"vehicle",16065674
"HEV","Light truck",2025,"stock","REF",2018,"vehicle",742133
"ICEV-D","Light truck",2025,"stock","REF",2018,"vehicle",1748854
"ICEV-G","Light truck",2025,"stock","REF",2018,"vehicle",94551163
"PHEV20","Light truck",2025,"stock","REF",2018,"vehicle",412124
"PHEV40","Light truck",2025,"stock","REF",2018,"vehicle",243886
"BEV100","Car",2026,"stock","REF",2018,"vehicle",1207805
"BEV300","Car",2026,"stock","REF",2018,"vehicle",6454764
"CNG","Car",2026,"stock","REF",2018,"vehicle",332798
"FCV","Car",2026,"stock","REF",2018,"vehicle",161443
"FFV","Car",2026,"stock","REF",2018,"vehicle",5553607
"HEV","Car",2026,"stock","REF",2018,"vehicle",7097124
"ICEV-D","Car",2026,"stock","REF",2018,"vehicle",1406452
"ICEV-G","Car",2026,"stock","REF",2018,"vehicle",115065297
"PHEV20","Car",2026,"stock","REF",2018,"vehicle",572393
"PHEV40","Car",2026,"stock","REF",2018,"vehicle",429838
"BEV100","Light truck",2026,"stock","REF",2018,"vehicle",667153
"BEV300","Light truck",2026,"stock","REF",2018,"vehicle",664782
"CNG","Light truck",2026,"stock","REF",2018,"vehicle",603790
"FCV","Light truck",2026,"stock","REF",2018,"vehicle",165831
"FFV","Light truck",2026,"stock","REF",2018,"vehicle",16018988
"HEV","Light truck",2026,"stock","REF",2018,"vehicle",766868
"ICEV-D","Light truck",2026,"stock","REF",2018,"vehicle",1911352
"ICEV-G","Light truck",2026,"stock","REF",2018,"vehicle",93664879
"PHEV20","Light truck",2026,"stock","REF",2018,"vehicle",473719
"PHEV40","Light truck",2026,"stock","REF",2018,"vehicle",280778
"BEV100","Car",2027,"stock","REF",2018,"vehicle",1407825
"BEV300","Car",2027,"stock","REF",2018,"vehicle",8257742
"CNG","Car",2027,"stock","REF",2018,"vehicle",348714
"FCV","Car",2027,"stock","REF",2018,"vehicle",185020
"FFV","Car",2027,"stock","REF",2018,"vehicle",5647081
"HEV","Car",2027,"stock","REF",2018,"vehicle",7355866
"ICEV-D","Car",2027,"stock","REF",2018,"vehicle",1543116
"ICEV-G","Car",2027,"stock","REF",2018,"vehicle",113902029
"PHEV20","Car",2027,"stock","REF",2018,"vehicle",624066
"PHEV40","Car",2027,"stock","REF",2018,"vehicle",466683
"BEV100","Light truck",2027,"stock","REF",2018,"vehicle",964868
"BEV300","Light truck",2027,"stock","REF",2018,"vehicle",962654
"CNG","Light truck",2027,"stock","REF",2018,"vehicle",632646
"FCV","Light truck",2027,"stock","REF",2018,"vehicle",191225
"FFV","Light truck",2027,"stock","REF",2018,"vehicle",15970570
"HEV","Light truck",2027,"stock","REF",2018,"vehicle",790188
"ICEV-D","Light truck",2027,"stock","REF",2018,"vehicle",2052116
"ICEV-G","Light truck",2027,"stock","REF",2018,"vehicle",92652685
"PHEV20","Light truck",2027,"stock","REF",2018,"vehicle",529113
"PHEV40","Light truck",2027,"stock","REF",2018,"vehicle",313921
"BEV100","Car",2028,"stock","REF",2018,"vehicle",1643623
"BEV300","Car",2028,"stock","REF",2018,"vehicle",10497972
"CNG","Car",2028,"stock","REF",2018,"vehicle",361740
"FCV","Car",2028,"stock","REF",2018,"vehicle",206014
"FFV","Car",2028,"stock","REF",2018,"vehicle",5711993
"HEV","Car",2028,"stock","REF",2018,"vehicle",7572686
"ICEV-D","Car",2028,"stock","REF",2018,"vehicle",1693342
"ICEV-G","Car",2028,"stock","REF",2018,"vehicle",112387159
"PHEV20","Car",2028,"stock","REF",2018,"vehicle",671282
"PHEV40","Car",2028,"stock","REF",2018,"vehicle",503589
"BEV100","Light truck",2028,"stock","REF",2018,"vehicle",1357609
"BEV300","Light truck",2028,"stock","REF",2018,"vehicle",1353713
"CNG","Light truck",2028,"stock","REF",2018,"vehicle",657075
"FCV","Light truck",2028,"stock","REF",2018,"vehicle",214633
"FFV","Light truck",2028,"stock","REF",2018,"vehicle",15899201
"HEV","Light truck",2028,"stock","REF",2018,"vehicle",812791
"ICEV-D","Light truck",2028,"stock","REF",2018,"vehicle",2173363
"ICEV-G","Light truck",2028,"stock","REF",2018,"vehicle",91543754
"PHEV20","Light truck",2028,"stock","REF",2018,"vehicle",579606
"PHEV40","Light truck",2028,"stock","REF",2018,"vehicle",344108
"BEV100","Car",2029,"stock","REF",2018,"vehicle",1925137
"BEV300","Car",2029,"stock","REF",2018,"vehicle",13267042
"CNG","Car",2029,"stock","REF",2018,"vehicle",371315
"FCV","Car",2029,"stock","REF",2018,"vehicle",224107
"FFV","Car",2029,"stock","REF",2018,"vehicle",5738732
"HEV","Car",2029,"stock","REF",2018,"vehicle",7733672
"ICEV-D","Car",2029,"stock","REF",2018,"vehicle",1836743
"ICEV-G","Car",2029,"stock","REF",2018,"vehicle",110406982
"PHEV20","Car",2029,"stock","REF",2018,"vehicle",711216
"PHEV40","Car",2029,"stock","REF",2018,"vehicle",542953
"BEV100","Light truck",2029,"stock","REF",2018,"vehicle",1872581
"BEV300","Light truck",2029,"stock","REF",2018,"vehicle",1864349
"CNG","Light truck",2029,"stock","REF",2018,"vehicle",676841
"FCV","Light truck",2029,"stock","REF",2018,"vehicle",236161
"FFV","Light truck",2029,"stock","REF",2018,"vehicle",15792424
"HEV","Light truck",2029,"stock","REF",2018,"vehicle",834382
"ICEV-D","Light truck",2029,"stock","REF",2018,"vehicle",2273425
"ICEV-G","Light truck",2029,"stock","REF",2018,"vehicle",90250169
"PHEV20","Light truck",2029,"stock","REF",2018,"vehicle",625593
"PHEV40","Light truck",2029,"stock","REF",2018,"vehicle",371566
"BEV100","Car",2030,"stock","REF",2018,"vehicle",2236630
"BEV300","Car",2030,"stock","REF",2018,"vehicle",16447921
"CNG","Car",2030,"stock","REF",2018,"vehicle",378163
"FCV","Car",2030,"stock","REF",2018,"vehicle",239534
"FFV","Car",2030,"stock","REF",2018,"vehicle",5736870
"HEV","Car",2030,"stock","REF",2018,"vehicle",7851356
"ICEV-D","Car",2030,"stock","REF",2018,"vehicle",1971598
"ICEV-G","Car",2030,"stock","REF",2018,"vehicle",108082580
"PHEV20","Car",2030,"stock","REF",2018,"vehicle",744657
"PHEV40","Car",2030,"stock","REF",2018,"vehicle",584382
"BEV100","Light truck",2030,"stock","REF",2018,"vehicle",2496200
"BEV300","Light truck",2030,"stock","REF",2018,"vehicle",2479889
"CNG","Light truck",2030,"stock","REF",2018,"vehicle",691880
"FCV","Light truck",2030,"stock","REF",2018,"vehicle",255441
"FFV","Light truck",2030,"stock","REF",2018,"vehicle",15641903
"HEV","Light truck",2030,"stock","REF",2018,"vehicle",854026
"ICEV-D","Light truck",2030,"stock","REF",2018,"vehicle",2350973
"ICEV-G","Light truck",2030,"stock","REF",2018,"vehicle",88844066
"PHEV20","Light truck",2030,"stock","REF",2018,"vehicle",666197
"PHEV40","Light truck",2030,"stock","REF",2018,"vehicle",395754
"BEV100","Car",2031,"stock","REF",2018,"vehicle",2583166
"BEV300","Car",2031,"stock","REF",2018,"vehicle",20145960
"CNG","Car",2031,"stock","REF",2018,"vehicle",381616
"FCV","Car",2031,"stock","REF",2018,"vehicle",251677
"FFV","Car",2031,"stock","REF",2018,"vehicle",5692140
"HEV","Car",2031,"stock","REF",2018,"vehicle",7910455
"ICEV-D","Car",2031,"stock","REF",2018,"vehicle",2081025
"ICEV-G","Car",2031,"stock","REF",2018,"vehicle",105345874
"PHEV20","Car",2031,"stock","REF",2018,"vehicle",769789
"PHEV40","Car",2031,"stock","REF",2018,"vehicle",621597
"BEV100","Light truck",2031,"stock","REF",2018,"vehicle",3265830
"BEV300","Light truck",2031,"stock","REF",2018,"vehicle",3235309
"CNG","Light truck",2031,"stock","REF",2018,"vehicle",702734
"FCV","Light truck",2031,"stock","REF",2018,"vehicle",272443
"FFV","Light truck",2031,"stock","REF",2018,"vehicle",15435366
"HEV","Light truck",2031,"stock","REF",2018,"vehicle",871678
"ICEV-D","Light truck",2031,"stock","REF",2018,"vehicle",2413346
"ICEV-G","Light truck",2031,"stock","REF",2018,"vehicle",87219842
"PHEV20","Light truck",2031,"stock","REF",2018,"vehicle",701546
"PHEV40","Light truck",2031,"stock","REF",2018,"vehicle",416753
"BEV100","Car",2032,"stock","REF",2018,"vehicle",2956932
"BEV300","Car",2032,"stock","REF",2018,"vehicle",24297499
"CNG","Car",2032,"stock","REF",2018,"vehicle",381616
"FCV","Car",2032,"stock","REF",2018,"vehicle",260653
"FFV","Car",2032,"stock","REF",2018,"vehicle",5608528
"HEV","Car",2032,"stock","REF",2018,"vehicle",7906950
"ICEV-D","Car",2032,"stock","REF",2018,"vehicle",2161912
"ICEV-G","Car",2032,"stock","REF",2018,"vehicle",102186865
"PHEV20","Car",2032,"stock","REF",2018,"vehicle",786721
"PHEV40","Car",2032,"stock","REF",2018,"vehicle",652924
"BEV100","Light truck",2032,"stock","REF",2018,"vehicle",4181554
"BEV300","Light truck",2032,"stock","REF",2018,"vehicle",4129665
"CNG","Light truck",2032,"stock","REF",2018,"vehicle",708674
"FCV","Light truck",2032,"stock","REF",2018,"vehicle",286910
"FFV","Light truck",2032,"stock","REF",2018,"vehicle",15197401
"HEV","Light truck",2032,"stock","REF",2018,"vehicle",885225
"ICEV-D","Light truck",2032,"stock","REF",2018,"vehicle",2453760
"ICEV-G","Light truck",2032,"stock","REF",2018,"vehicle",85327756
"PHEV20","Light truck",2032,"stock","REF",2018,"vehicle",731053
"PHEV40","Light truck",2032,"stock","REF",2018,"vehicle",434218
"BEV100","Car",2033,"stock","REF",2018,"vehicle",3347901
"BEV300","Car",2033,"stock","REF",2018,"vehicle",28868562
"CNG","Car",2033,"stock","REF",2018,"vehicle",378488
"FCV","Car",2033,"stock","REF",2018,"vehicle",266545
"FFV","Car",2033,"stock","REF",2018,"vehicle",5493865
"HEV","Car",2033,"stock","REF",2018,"vehicle",7843105
"ICEV-D","Car",2033,"stock","REF",2018,"vehicle",2211094
"ICEV-G","Car",2033,"stock","REF",2018,"vehicle",98641442
"PHEV20","Car",2033,"stock","REF",2018,"vehicle",795575
"PHEV40","Car",2033,"stock","REF",2018,"vehicle",677787
"BEV100","Light truck",2033,"stock","REF",2018,"vehicle",5247364
"BEV300","Light truck",2033,"stock","REF",2018,"vehicle",5164955
"CNG","Light truck",2033,"stock","REF",2018,"vehicle",709509
"FCV","Light truck",2033,"stock","REF",2018,"vehicle",298537
"FFV","Light truck",2033,"stock","REF",2018,"vehicle",14933207
"HEV","Light truck",2033,"stock","REF",2018,"vehicle",893770
"ICEV-D","Light truck",2033,"stock","REF",2018,"vehicle",2471874
"ICEV-G","Light truck",2033,"stock","REF",2018,"vehicle",83129722
"PHEV20","Light truck",2033,"stock","REF",2018,"vehicle",754047
"PHEV40","Light truck",2033,"stock","REF",2018,"vehicle",447728
"BEV100","Car",2034,"stock","REF",2018,"vehicle",3753053
"BEV300","Car",2034,"stock","REF",2018,"vehicle",33850334
"CNG","Car",2034,"stock","REF",2018,"vehicle",372533
"FCV","Car",2034,"stock","REF",2018,"vehicle",269508
"FFV","Car",2034,"stock","REF",2018,"vehicle",5351533
"HEV","Car",2034,"stock","REF",2018,"vehicle",7724627
"ICEV-D","Car",2034,"stock","REF",2018,"vehicle",2236406
"ICEV-G","Car",2034,"stock","REF",2018,"vehicle",94766330
"PHEV20","Car",2034,"stock","REF",2018,"vehicle",796931
"PHEV40","Car",2034,"stock","REF",2018,"vehicle",695939
"BEV100","Light truck",2034,"stock","REF",2018,"vehicle",6475933
"BEV300","Light truck",2034,"stock","REF",2018,"vehicle",6351094
"CNG","Light truck",2034,"stock","REF",2018,"vehicle",705522
"FCV","Light truck",2034,"stock","REF",2018,"vehicle",307298
"FFV","Light truck",2034,"stock","REF",2018,"vehicle",14627808
"HEV","Light truck",2034,"stock","REF",2018,"vehicle",897052
"ICEV-D","Light truck",2034,"stock","REF",2018,"vehicle",2469806
"ICEV-G","Light truck",2034,"stock","REF",2018,"vehicle",80674827
"PHEV20","Light truck",2034,"stock","REF",2018,"vehicle",770498
"PHEV40","Light truck",2034,"stock","REF",2018,"vehicle",457285
"BEV100","Car",2035,"stock","REF",2018,"vehicle",4166910
"BEV300","Car",2035,"stock","REF",2018,"vehicle",39210446
"CNG","Car",2035,"stock","REF",2018,"vehicle",363930
"FCV","Car",2035,"stock","REF",2018,"vehicle",269599
"FFV","Car",2035,"stock","REF",2018,"vehicle",5181741
"HEV","Car",2035,"stock","REF",2018,"vehicle",7552805
"ICEV-D","Car",2035,"stock","REF",2018,"vehicle",2235535
"ICEV-G","Car",2035,"stock","REF",2018,"vehicle",90581041
"PHEV20","Car",2035,"stock","REF",2018,"vehicle",790939
"PHEV40","Car",2035,"stock","REF",2018,"vehicle",706841
"BEV100","Light truck",2035,"stock","REF",2018,"vehicle",7874053
"BEV300","Light truck",2035,"stock","REF",2018,"vehicle",7691865
"CNG","Light truck",2035,"stock","REF",2018,"vehicle",697013
"FCV","Light truck",2035,"stock","REF",2018,"vehicle",313045
"FFV","Light truck",2035,"stock","REF",2018,"vehicle",14283368
"HEV","Light truck",2035,"stock","REF",2018,"vehicle",894469
"ICEV-D","Light truck",2035,"stock","REF",2018,"vehicle",2448464
"ICEV-G","Light truck",2035,"stock","REF",2018,"vehicle",77981200
"PHEV20","Light truck",2035,"stock","REF",2018,"vehicle",780143
"PHEV40","Light truck",2035,"stock","REF",2018,"vehicle",462744
"BEV100","Car",2036,"stock","REF",2018,"vehicle",4552997
"BEV300","Car",2036,"stock","REF",2018,"vehicle",44490240
"CNG","Car",2036,"stock","REF",2018,"vehicle",354661
"FCV","Car",2036,"stock","REF",2018,"vehicle",268627
"FFV","Car",2036,"stock","REF",2018,"vehicle",5010449
"HEV","Car",2036,"stock","REF",2018,"vehicle",7368188
"ICEV-D","Car",2036,"stock","REF",2018,"vehicle",2222979
"ICEV-G","Car",2036,"stock","REF",2018,"vehicle",86487133
"PHEV20","Car",2036,"stock","REF",2018,"vehicle",782593
"PHEV40","Car",2036,"stock","REF",2018,"vehicle",716037
"BEV100","Light truck",2036,"stock","REF",2018,"vehicle",9256039
"BEV300","Light truck",2036,"stock","REF",2018,"vehicle",9007226
"CNG","Light truck",2036,"stock","REF",2018,"vehicle",686769
"FCV","Light truck",2036,"stock","REF",2018,"vehicle",317327
"FFV","Light truck",2036,"stock","REF",2018,"vehicle",13977685
"HEV","Light truck",2036,"stock","REF",2018,"vehicle",884306
"ICEV-D","Light truck",2036,"stock","REF",2018,"vehicle",2417801
"ICEV-G","Light truck",2036,"stock","REF",2018,"vehicle",75340052
"PHEV20","Light truck",2036,"stock","REF",2018,"vehicle",786714
"PHEV40","Light truck",2036,"stock","REF",2018,"vehicle",466301
"BEV100","Car",2037,"stock","REF",2018,"vehicle",4902968
"BEV300","Car",2037,"stock","REF",2018,"vehicle",49554138
"CNG","Car",2037,"stock","REF",2018,"vehicle",345348
"FCV","Car",2037,"stock","REF",2018,"vehicle",267065
"FFV","Car",2037,"stock","REF",2018,"vehicle",4844613
"HEV","Car",2037,"stock","REF",2018,"vehicle",7186200
"ICEV-D","Car",2037,"stock","REF",2018,"vehicle",2202623
"ICEV-G","Car",2037,"stock","REF",2018,"vehicle",82606153
"PHEV20","Car",2037,"stock","REF",2018,"vehicle",773280
"PHEV40","Car",2037,"stock","REF",2018,"vehicle",725428
"BEV100","Light truck",2037,"stock","REF",2018,"vehicle",10664893
"BEV300","Light truck",2037,"stock","REF",2018,"vehicle",10336220
"CNG","Light truck",2037,"stock","REF",2018,"vehicle",674342
"FCV","Light truck",2037,"stock","REF",2018,"vehicle",319712
"FFV","Light truck",2037,"stock","REF",2018,"vehicle",13653447
"HEV","Light truck",2037,"stock","REF",2018,"vehicle",869876
"ICEV-D","Light truck",2037,"stock","REF",2018,"vehicle",2377225
"ICEV-G","Light truck",2037,"stock","REF",2018,"vehicle",72706200
"PHEV20","Light truck",2037,"stock","REF",2018,"vehicle",789240
"PHEV40","Light truck",2037,"stock","REF",2018,"vehicle",467395
"BEV100","Car",2038,"stock","REF",2018,"vehicle",5223827
"BEV300","Car",2038,"stock","REF",2018,"vehicle",54510726
"CNG","Car",2038,"stock","REF",2018,"vehicle",335713
"FCV","Car",2038,"stock","REF",2018,"vehicle",264603
"FFV","Car",2038,"stock","REF",2018,"vehicle",4677697
"HEV","Car",2038,"stock","REF",2018,"vehicle",6996654
"ICEV-D","Car",2038,"stock","REF",2018,"vehicle",2174264
"ICEV-G","Car",2038,"stock","REF",2018,"vehicle",78882443
"PHEV20","Car",2038,"stock","REF",2018,"vehicle",762070
"PHEV40","Car",2038,"stock","REF",2018,"vehicle",733476
"BEV100","Light truck",2038,"stock","REF",2018,"vehicle",12042382
"BEV300","Light truck",2038,"stock","REF",2018,"vehicle",11621421
"CNG","Light truck",2038,"stock","REF",2018,"vehicle",661071
"FCV","Light truck",2038,"stock","REF",2018,"vehicle",320573
"FFV","Light truck",2038,"stock","REF",2018,"vehicle",13300036
"HEV","Light truck",2038,"stock","REF",2018,"vehicle",855145
"ICEV-D","Light truck",2038,"stock","REF",2018,"vehicle",2330896
"ICEV-G","Light truck",2038,"stock","REF",2018,"vehicle",70262494
"PHEV20","Light truck",2038,"stock","REF",2018,"vehicle",788752
"PHEV40","Light truck",2038,"stock","REF",2018,"vehicle",466648
"BEV100","Car",2039,"stock","REF",2018,"vehicle",5510023
"BEV300","Car",2039,"stock","REF",2018,"vehicle",59226966
"CNG","Car",2039,"stock","REF",2018,"vehicle",326385
"FCV","Car",2039,"stock","REF",2018,"vehicle",261663
"FFV","Car",2039,"stock","REF",2018,"vehicle",4514699
"HEV","Car",2039,"stock","REF",2018,"vehicle",6818238
"ICEV-D","Car",2039,"stock","REF",2018,"vehicle",2140720
"ICEV-G","Car",2039,"stock","REF",2018,"vehicle",75445469
"PHEV20","Car",2039,"stock","REF",2018,"vehicle",750243
"PHEV40","Car",2039,"stock","REF",2018,"vehicle",741677
"BEV100","Light truck",2039,"stock","REF",2018,"vehicle",13428126
"BEV300","Light truck",2039,"stock","REF",2018,"vehicle",12897821
"CNG","Light truck",2039,"stock","REF",2018,"vehicle",646164
"FCV","Light truck",2039,"stock","REF",2018,"vehicle",319292
"FFV","Light truck",2039,"stock","REF",2018,"vehicle",12937871
"HEV","Light truck",2039,"stock","REF",2018,"vehicle",839235
"ICEV-D","Light truck",2039,"stock","REF",2018,"vehicle",2274816
"ICEV-G","Light truck",2039,"stock","REF",2018,"vehicle",67913407
"PHEV20","Light truck",2039,"stock","REF",2018,"vehicle",783842
"PHEV40","Light truck",2039,"stock","REF",2018,"vehicle",463161
"BEV100","Car",2040,"stock","REF",2018,"vehicle",5763075
"BEV300","Car",2040,"stock","REF",2018,"vehicle",63653063
"CNG","Car",2040,"stock","REF",2018,"vehicle",317414
"FCV","Car",2040,"stock","REF",2018,"vehicle",258504
"FFV","Car",2040,"stock","REF",2018,"vehicle",4365991
"HEV","Car",2040,"stock","REF",2018,"vehicle",6652035
"ICEV-D","Car",2040,"stock","REF",2018,"vehicle",2100961
"ICEV-G","Car",2040,"stock","REF",2018,"vehicle",72307207
"PHEV20","Car",2040,"stock","REF",2018,"vehicle",738505
"PHEV40","Car",2040,"stock","REF",2018,"vehicle",750442
"BEV100","Light truck",2040,"stock","REF",2018,"vehicle",14817384
"BEV300","Light truck",2040,"stock","REF",2018,"vehicle",14160611
"CNG","Light truck",2040,"stock","REF",2018,"vehicle",629751
"FCV","Light truck",2040,"stock","REF",2018,"vehicle",316319
"FFV","Light truck",2040,"stock","REF",2018,"vehicle",12580160
"HEV","Light truck",2040,"stock","REF",2018,"vehicle",822828
"ICEV-D","Light truck",2040,"stock","REF",2018,"vehicle",2211356
"ICEV-G","Light truck",2040,"stock","REF",2018,"vehicle",65631704
"PHEV20","Light truck",2040,"stock","REF",2018,"vehicle",775551
"PHEV40","Light truck",2040,"stock","REF",2018,"vehicle",457623
"BEV100","Car",2041,"stock","REF",2018,"vehicle",5989740
"BEV300","Car",2041,"stock","REF",2018,"vehicle",67851737
"CNG","Car",2041,"stock","REF",2018,"vehicle",309005
"FCV","Car",2041,"stock","REF",2018,"vehicle",255231
"FFV","Car",2041,"stock","REF",2018,"vehicle",4230387
"HEV","Car",2041,"stock","REF",2018,"vehicle",6500370
"ICEV-D","Car",2041,"stock","REF",2018,"vehicle",2059849
"ICEV-G","Car",2041,"stock","REF",2018,"vehicle",69412415
"PHEV20","Car",2041,"stock","REF",2018,"vehicle",727098
"PHEV40","Car",2041,"stock","REF",2018,"vehicle",759311
"BEV100","Light truck",2041,"stock","REF",2018,"vehicle",16152277
"BEV300","Light truck",2041,"stock","REF",2018,"vehicle",15354952
"CNG","Light truck",2041,"stock","REF",2018,"vehicle",614843
"FCV","Light truck",2041,"stock","REF",2018,"vehicle",312950
"FFV","Light truck",2041,"stock","REF",2018,"vehicle",12217884
"HEV","Light truck",2041,"stock","REF",2018,"vehicle",808616
"ICEV-D","Light truck",2041,"stock","REF",2018,"vehicle",2149479
"ICEV-G","Light truck",2041,"stock","REF",2018,"vehicle",63532799
"PHEV20","Light truck",2041,"stock","REF",2018,"vehicle",767093
"PHEV40","Light truck",2041,"stock","REF",2018,"vehicle",451936
"BEV100","Car",2042,"stock","REF",2018,"vehicle",6192844
"BEV300","Car",2042,"stock","REF",2018,"vehicle",71808383
"CNG","Car",2042,"stock","REF",2018,"vehicle",301257
"FCV","Car",2042,"stock","REF",2018,"vehicle",251957
"FFV","Car",2042,"stock","REF",2018,"vehicle",4096781
"HEV","Car",2042,"stock","REF",2018,"vehicle",6361690
"ICEV-D","Car",2042,"stock","REF",2018,"vehicle",2018042
"ICEV-G","Car",2042,"stock","REF",2018,"vehicle",66763581
"PHEV20","Car",2042,"stock","REF",2018,"vehicle",716179
"PHEV40","Car",2042,"stock","REF",2018,"vehicle",768222
"BEV100","Light truck",2042,"stock","REF",2018,"vehicle",17426276
"BEV300","Light truck",2042,"stock","REF",2018,"vehicle",16474838
"CNG","Light truck",2042,"stock","REF",2018,"vehicle",601157
"FCV","Light truck",2042,"stock","REF",2018,"vehicle",309406
"FFV","Light truck",2042,"stock","REF",2018,"vehicle",11826040
"HEV","Light truck",2042,"stock","REF",2018,"vehicle",796671
"ICEV-D","Light truck",2042,"stock","REF",2018,"vehicle",2091376
"ICEV-G","Light truck",2042,"stock","REF",2018,"vehicle",61640953
"PHEV20","Light truck",2042,"stock","REF",2018,"vehicle",758922
"PHEV40","Light truck",2042,"stock","REF",2018,"vehicle",446373
"BEV100","Car",2043,"stock","REF",2018,"vehicle",6374337
"BEV300","Car",2043,"stock","REF",2018,"vehicle",75540350
"CNG","Car",2043,"stock","REF",2018,"vehicle",294247
"FCV","Car",2043,"stock","REF",2018,"vehicle",248701
"FFV","Car",2043,"stock","REF",2018,"vehicle",3975361
"HEV","Car",2043,"stock","REF",2018,"vehicle",6231336
"ICEV-D","Car",2043,"stock","REF",2018,"vehicle",1972912
"ICEV-G","Car",2043,"stock","REF",2018,"vehicle",64371147
"PHEV20","Car",2043,"stock","REF",2018,"vehicle",705317
"PHEV40","Car",2043,"stock","REF",2018,"vehicle",776913
"BEV100","Light truck",2043,"stock","REF",2018,"vehicle",18646508
"BEV300","Light truck",2043,"stock","REF",2018,"vehicle",17525095
"CNG","Light truck",2043,"stock","REF",2018,"vehicle",588907
"FCV","Light truck",2043,"stock","REF",2018,"vehicle",305898
"FFV","Light truck",2043,"stock","REF",2018,"vehicle",11458781
"HEV","Light truck",2043,"stock","REF",2018,"vehicle",786783
"ICEV-D","Light truck",2043,"stock","REF",2018,"vehicle",2040900
"ICEV-G","Light truck",2043,"stock","REF",2018,"vehicle",59913586
"PHEV20","Light truck",2043,"stock","REF",2018,"vehicle",751486
"PHEV40","Light truck",2043,"stock","REF",2018,"vehicle",441214
"BEV100","Car",2044,"stock","REF",2018,"vehicle",6536741
"BEV300","Car",2044,"stock","REF",2018,"vehicle",79051944
"CNG","Car",2044,"stock","REF",2018,"vehicle",287980
"FCV","Car",2044,"stock","REF",2018,"vehicle",245578
"FFV","Car",2044,"stock","REF",2018,"vehicle",3860932
"HEV","Car",2044,"stock","REF",2018,"vehicle",6115082
"ICEV-D","Car",2044,"stock","REF",2018,"vehicle",1927094
"ICEV-G","Car",2044,"stock","REF",2018,"vehicle",62242201
"PHEV20","Car",2044,"stock","REF",2018,"vehicle",695125
"PHEV40","Car",2044,"stock","REF",2018,"vehicle",785751
"BEV100","Light truck",2044,"stock","REF",2018,"vehicle",19813969
"BEV300","Light truck",2044,"stock","REF",2018,"vehicle",18506330
"CNG","Light truck",2044,"stock","REF",2018,"vehicle",578015
"FCV","Light truck",2044,"stock","REF",2018,"vehicle",302634
"FFV","Light truck",2044,"stock","REF",2018,"vehicle",11095954
"HEV","Light truck",2044,"stock","REF",2018,"vehicle",778294
"ICEV-D","Light truck",2044,"stock","REF",2018,"vehicle",1997956
"ICEV-G","Light truck",2044,"stock","REF",2018,"vehicle",58377237
"PHEV20","Light truck",2044,"stock","REF",2018,"vehicle",745223
"PHEV40","Light truck",2044,"stock","REF",2018,"vehicle",436721
"BEV100","Car",2045,"stock","REF",2018,"vehicle",6681300
"BEV300","Car",2045,"stock","REF",2018,"vehicle",82355269
"CNG","Car",2045,"stock","REF",2018,"vehicle",282287
"FCV","Car",2045,"stock","REF",2018,"vehicle",242704
