"Year","Age","Value","Technology","Size","Adj_stock","Survival_rate_mdl"
"2002","13",3048184,"ICEV-G","Light truck","y",1
"2003","13",2856130,"ICEV-G","Light truck","y",1
"2004","13",2523026,"ICEV-G","Light truck","y",1
"2005","13",2788525,"ICEV-G","Light truck","y",1
"2006","13",3049735,"ICEV-G","Light truck","y",1
"2007","13",3438131,"ICEV-G","Light truck","y",1
"2008","13",3478693,"ICEV-G","Light truck","y",1
"2009","13",3796569,"ICEV-G","Light truck","y",1
"2010","13",3894427,"ICEV-G","Light truck","y",1
"2011","13",4388279,"ICEV-G","Light truck","y",1
"2012","13",4125752,"ICEV-G","Light truck","y",1
"2013","13",4862568,"ICEV-G","Light truck","y",1
"2014","13",5053201,"ICEV-G","Light truck","y",1
"2015","13",5192407,"ICEV-G","Light truck","y",1
"2016","13",5042212,"ICEV-G","Light truck","y",1
"2017","13",5106934,"ICEV-G","Light truck","y",1
"2018","13",5020300,"ICEV-G","Light truck","y",1
"2019","13",4690449,"ICEV-G","Light truck","y",1
"2020","13",3973227,"ICEV-G","Light truck","y",1
"2021","13",3008748,"ICEV-G","Light truck","y",1
"2022","13",2437455,"ICEV-G","Light truck","y",1
"2023","13",2571861,"ICEV-G","Light truck","y",1
"2024","13",2538680,"ICEV-G","Light truck","y",1
"2025","13",2885045,"ICEV-G","Light truck","y",1
"2026","13",3050852,"ICEV-G","Light truck","y",1
"2027","13",2958571,"ICEV-G","Light truck","y",1
"2028","13",4101413,"ICEV-G","Light truck","y",1
"2029","13",3760301,"ICEV-G","Light truck","y",1
"2030","13",3595217,"ICEV-G","Light truck","y",1
"2031","13",3473060,"ICEV-G","Light truck","y",1
"2032","13",3122908,"ICEV-G","Light truck","y",1
"2033","13",3097232,"ICEV-G","Light truck","y",1
"2034","13",2923296,"ICEV-G","Light truck","y",1
"2035","13",2746178,"ICEV-G","Light truck","y",1
"2036","13",2714912,"ICEV-G","Light truck","y",1
"2037","13",2609489,"ICEV-G","Light truck","y",1
"2038","13",2499469,"ICEV-G","Light truck","y",1
"2039","13",2486900,"ICEV-G","Light truck","y",1
"2040","13",2385975,"ICEV-G","Light truck","y",1
"2041","13",2425185,"ICEV-G","Light truck","y",1
"2042","13",2447063,"ICEV-G","Light truck","y",1
"2043","13",2448444,"ICEV-G","Light truck","y",1
"2044","13",2500674,"ICEV-G","Light truck","y",1
"2045","13",2485363,"ICEV-G","Light truck","y",1
"2046","13",2460835,"ICEV-G","Light truck","y",1
"2047","13",2421925,"ICEV-G","Light truck","y",1
"2048","13",2374344,"ICEV-G","Light truck","y",1
"2049","13",2346284,"ICEV-G","Light truck","y",1
"2050","13",2349867,"ICEV-G","Light truck","y",1
"1970","14",533313,"ICEV-G","Light truck","y",1
"1971","14",557612,"ICEV-G","Light truck","y",1
"1972","14",577210,"ICEV-G","Light truck","y",1
"1973","14",598405,"ICEV-G","Light truck","y",1
"1974","14",617618,"ICEV-G","Light truck","y",1
"1975","14",632851,"ICEV-G","Light truck","y",1
"1976","14",663112,"ICEV-G","Light truck","y",1
"1977","14",657320,"ICEV-G","Light truck","y",1
"1978","14",659833,"ICEV-G","Light truck","y",1
"1979","14",668145,"ICEV-G","Light truck","y",1
"1980","14",676844,"ICEV-G","Light truck","y",1
"1981","14",700192,"ICEV-G","Light truck","y",1
"1982","14",715158,"ICEV-G","Light truck","y",1
"1983","14",723567,"ICEV-G","Light truck","y",1
"1984","14",873884,"ICEV-G","Light truck","y",1
"1985","14",1121531,"ICEV-G","Light truck","y",1
"1986","14",1520437,"ICEV-G","Light truck","y",1
"1987","14",1828207,"ICEV-G","Light truck","y",1
"1988","14",1558584,"ICEV-G","Light truck","y",1
"1989","14",1530293,"ICEV-G","Light truck","y",1
"1990","14",1969685,"ICEV-G","Light truck","y",1
"1991","14",2487108,"ICEV-G","Light truck","y",1
"1992","14",2919745,"ICEV-G","Light truck","y",1
"1993","14",2625554,"ICEV-G","Light truck","y",1
"1994","14",1914983,"ICEV-G","Light truck","y",1
"1995","14",1697598,"ICEV-G","Light truck","y",1
"1996","14",1813989,"ICEV-G","Light truck","y",1
"1997","14",2135867,"ICEV-G","Light truck","y",1
"1998","14",2661350,"ICEV-G","Light truck","y",1
"1999","14",3085414,"ICEV-G","Light truck","y",1
"2000","14",2976005,"ICEV-G","Light truck","y",1
"2001","14",3035861,"ICEV-G","Light truck","y",1
"2002","14",3010369,"ICEV-G","Light truck","y",1
"2003","14",2745509,"ICEV-G","Light truck","y",1
"2004","14",2628687,"ICEV-G","Light truck","y",1
"2005","14",2332506,"ICEV-G","Light truck","y",1
"2006","14",2481160,"ICEV-G","Light truck","y",1
"2007","14",2856813,"ICEV-G","Light truck","y",1
"2008","14",3223451,"ICEV-G","Light truck","y",1
"2009","14",3231524,"ICEV-G","Light truck","y",1
"2010","14",3505982,"ICEV-G","Light truck","y",1
"2011","14",3589667,"ICEV-G","Light truck","y",1
"2012","14",4061053,"ICEV-G","Light truck","y",1
"2013","14",3811543,"ICEV-G","Light truck","y",1
"2014","14",4445753,"ICEV-G","Light truck","y",1
"2015","14",4623765,"ICEV-G","Light truck","y",1
"2016","14",4632418,"ICEV-G","Light truck","y",1
"2017","14",4609263,"ICEV-G","Light truck","y",1
"2018","14",4669252,"ICEV-G","Light truck","y",1
"2019","14",4592538,"ICEV-G","Light truck","y",1
"2020","14",4288404,"ICEV-G","Light truck","y",1
"2021","14",3631252,"ICEV-G","Light truck","y",1
"2022","14",2747922,"ICEV-G","Light truck","y",1
"2023","14",2227541,"ICEV-G","Light truck","y",1
"2024","14",2352379,"ICEV-G","Light truck","y",1
"2025","14",2324192,"ICEV-G","Light truck","y",1
"2026","14",2641443,"ICEV-G","Light truck","y",1
"2027","14",2795432,"ICEV-G","Light truck","y",1
"2028","14",2712040,"ICEV-G","Light truck","y",1
"2029","14",3765760,"ICEV-G","Light truck","y",1
"2030","14",3451545,"ICEV-G","Light truck","y",1
"2031","14",3309635,"ICEV-G","Light truck","y",1
"2032","14",3202405,"ICEV-G","Light truck","y",1
"2033","14",2882145,"ICEV-G","Light truck","y",1
"2034","14",2860113,"ICEV-G","Light truck","y",1
"2035","14",2701863,"ICEV-G","Light truck","y",1
"2036","14",2538722,"ICEV-G","Light truck","y",1
"2037","14",2508590,"ICEV-G","Light truck","y",1
"2038","14",2405580,"ICEV-G","Light truck","y",1
"2039","14",2296452,"ICEV-G","Light truck","y",1
"2040","14",2280599,"ICEV-G","Light truck","y",1
"2041","14",2189364,"ICEV-G","Light truck","y",1
"2042","14",2225564,"ICEV-G","Light truck","y",1
"2043","14",2248758,"ICEV-G","Light truck","y",1
"2044","14",2251800,"ICEV-G","Light truck","y",1
"2045","14",2299414,"ICEV-G","Light truck","y",1
"2046","14",2295638,"ICEV-G","Light truck","y",1
"2047","14",2270412,"ICEV-G","Light truck","y",1
"2048","14",2233397,"ICEV-G","Light truck","y",1
"2049","14",2188558,"ICEV-G","Light truck","y",1
"2050","14",2159803,"ICEV-G","Light truck","y",1
"1970","15",474648,"ICEV-G","Light truck","y",1
"1971","15",496274,"ICEV-G","Light truck","y",1
"1972","15",513717,"ICEV-G","Light truck","y",1
"1973","15",532580,"ICEV-G","Light truck","y",1
"1974","15",549680,"ICEV-G","Light truck","y",1
"1975","15",563238,"ICEV-G","Light truck","y",1
"1976","15",590170,"ICEV-G","Light truck","y",1
"1977","15",585015,"ICEV-G","Light truck","y",1
"1978","15",587252,"ICEV-G","Light truck","y",1
"1979","15",594649,"ICEV-G","Light truck","y",1
"1980","15",605274,"ICEV-G","Light truck","y",1
"1981","15",627710,"ICEV-G","Light truck","y",1
"1982","15",641072,"ICEV-G","Light truck","y",1
"1983","15",660945,"ICEV-G","Light truck","y",1
"1984","15",638978,"ICEV-G","Light truck","y",1
"1985","15",873884,"ICEV-G","Light truck","y",1
"1986","15",1121531,"ICEV-G","Light truck","y",1
"1987","15",1387347,"ICEV-G","Light truck","y",1
"1988","15",1702311,"ICEV-G","Light truck","y",1
"1989","15",1434676,"ICEV-G","Light truck","y",1
"1990","15",1373679,"ICEV-G","Light truck","y",1
"1991","15",1969685,"ICEV-G","Light truck","y",1
"1992","15",2487108,"ICEV-G","Light truck","y",1
"1993","15",2919745,"ICEV-G","Light truck","y",1
"1994","15",2524747,"ICEV-G","Light truck","y",1
"1995","15",1785712,"ICEV-G","Light truck","y",1
"1996","15",1586938,"ICEV-G","Light truck","y",1
"1997","15",1621132,"ICEV-G","Light truck","y",1
"1998","15",1888602,"ICEV-G","Light truck","y",1
"1999","15",2497530,"ICEV-G","Light truck","y",1
"2000","15",2723197,"ICEV-G","Light truck","y",1
"2001","15",2799988,"ICEV-G","Light truck","y",1
"2002","15",2664760,"ICEV-G","Light truck","y",1
"2003","15",2678346,"ICEV-G","Light truck","y",1
"2004","15",2496025,"ICEV-G","Light truck","y",1
"2005","15",2400519,"ICEV-G","Light truck","y",1
"2006","15",2050068,"ICEV-G","Light truck","y",1
"2007","15",2295830,"ICEV-G","Light truck","y",1
"2008","15",2645732,"ICEV-G","Light truck","y",1
"2009","15",2957859,"ICEV-G","Light truck","y",1
"2010","15",2947752,"ICEV-G","Light truck","y",1
"2011","15",3192166,"ICEV-G","Light truck","y",1
"2012","15",3281434,"ICEV-G","Light truck","y",1
"2013","15",3705967,"ICEV-G","Light truck","y",1
"2014","15",3442276,"ICEV-G","Light truck","y",1
"2015","15",4018276,"ICEV-G","Light truck","y",1
"2016","15",4074741,"ICEV-G","Light truck","y",1
"2017","15",4182957,"ICEV-G","Light truck","y",1
"2018","15",4162783,"ICEV-G","Light truck","y",1
"2019","15",4219253,"ICEV-G","Light truck","y",1
"2020","15",4147623,"ICEV-G","Light truck","y",1
"2021","15",3871453,"ICEV-G","Light truck","y",1
"2022","15",3275972,"ICEV-G","Light truck","y",1
"2023","15",2480611,"ICEV-G","Light truck","y",1
"2024","15",2012569,"ICEV-G","Light truck","y",1
"2025","15",2127338,"ICEV-G","Light truck","y",1
"2026","15",2101967,"ICEV-G","Light truck","y",1
"2027","15",2390751,"ICEV-G","Light truck","y",1
"2028","15",2531210,"ICEV-G","Light truck","y",1
"2029","15",2459690,"ICEV-G","Light truck","y",1
"2030","15",3414355,"ICEV-G","Light truck","y",1
"2031","15",3138584,"ICEV-G","Light truck","y",1
"2032","15",3014459,"ICEV-G","Light truck","y",1
"2033","15",2919430,"ICEV-G","Light truck","y",1
"2034","15",2628999,"ICEV-G","Light truck","y",1
"2035","15",2611193,"ICEV-G","Light truck","y",1
"2036","15",2467260,"ICEV-G","Light truck","y",1
"2037","15",2317151,"ICEV-G","Light truck","y",1
"2038","15",2284333,"ICEV-G","Light truck","y",1
"2039","15",2183207,"ICEV-G","Light truck","y",1
"2040","15",2080239,"ICEV-G","Light truck","y",1
"2041","15",2067123,"ICEV-G","Light truck","y",1
"2042","15",1984624,"ICEV-G","Light truck","y",1
"2043","15",2020239,"ICEV-G","Light truck","y",1
"2044","15",2042902,"ICEV-G","Light truck","y",1
"2045","15",2045291,"ICEV-G","Light truck","y",1
"2046","15",2097954,"ICEV-G","Light truck","y",1
"2047","15",2092141,"ICEV-G","Light truck","y",1
"2048","15",2068117,"ICEV-G","Light truck","y",1
"2049","15",2033507,"ICEV-G","Light truck","y",1
"2050","15",1990018,"ICEV-G","Light truck","y",1
"1970","16",417690,"ICEV-G","Light truck","y",1
"1971","16",436721,"ICEV-G","Light truck","y",1
"1972","16",452071,"ICEV-G","Light truck","y",1
"1973","16",468671,"ICEV-G","Light truck","y",1
"1974","16",483719,"ICEV-G","Light truck","y",1
"1975","16",495649,"ICEV-G","Light truck","y",1
"1976","16",519349,"ICEV-G","Light truck","y",1
"1977","16",514813,"ICEV-G","Light truck","y",1
"1978","16",516781,"ICEV-G","Light truck","y",1
"1979","16",523291,"ICEV-G","Light truck","y",1
"1980","16",532641,"ICEV-G","Light truck","y",1
"1981","16",555028,"ICEV-G","Light truck","y",1
"1982","16",568253,"ICEV-G","Light truck","y",1
"1983","16",585818,"ICEV-G","Light truck","y",1
"1984","16",577119,"ICEV-G","Light truck","y",1
"1985","16",638978,"ICEV-G","Light truck","y",1
"1986","16",873884,"ICEV-G","Light truck","y",1
"1987","16",1011860,"ICEV-G","Light truck","y",1
"1988","16",1277295,"ICEV-G","Light truck","y",1
"1989","16",1549370,"ICEV-G","Light truck","y",1
"1990","16",1273378,"ICEV-G","Light truck","y",1
"1991","16",1373679,"ICEV-G","Light truck","y",1
"1992","16",1969685,"ICEV-G","Light truck","y",1
"1993","16",2487108,"ICEV-G","Light truck","y",1
"1994","16",2776096,"ICEV-G","Light truck","y",1
"1995","16",2327859,"ICEV-G","Light truck","y",1
"1996","16",1650551,"ICEV-G","Light truck","y",1
"1997","16",1402285,"ICEV-G","Light truck","y",1
"1998","16",1417351,"ICEV-G","Light truck","y",1
"1999","16",1752434,"ICEV-G","Light truck","y",1
"2000","16",2179560,"ICEV-G","Light truck","y",1
"2001","16",2533344,"ICEV-G","Light truck","y",1
"2002","16",2430105,"ICEV-G","Light truck","y",1
"2003","16",2344216,"ICEV-G","Light truck","y",1
"2004","16",2407606,"ICEV-G","Light truck","y",1
"2005","16",2253761,"ICEV-G","Light truck","y",1
"2006","16",2086139,"ICEV-G","Light truck","y",1
"2007","16",1875625,"ICEV-G","Light truck","y",1
"2008","16",2102308,"ICEV-G","Light truck","y",1
"2009","16",2400462,"ICEV-G","Light truck","y",1
"2010","16",2667803,"ICEV-G","Light truck","y",1
"2011","16",2653746,"ICEV-G","Light truck","y",1
"2012","16",2885278,"ICEV-G","Light truck","y",1
"2013","16",2960870,"ICEV-G","Light truck","y",1
"2014","16",3309323,"ICEV-G","Light truck","y",1
"2015","16",3076329,"ICEV-G","Light truck","y",1
"2016","16",3501359,"ICEV-G","Light truck","y",1
"2017","16",3638047,"ICEV-G","Light truck","y",1
"2018","16",3735324,"ICEV-G","Light truck","y",1
"2019","16",3719330,"ICEV-G","Light truck","y",1
"2020","16",3767686,"ICEV-G","Light truck","y",1
"2021","16",3702288,"ICEV-G","Light truck","y",1
"2022","16",3453428,"ICEV-G","Light truck","y",1
"2023","16",2924066,"ICEV-G","Light truck","y",1
"2024","16",2216033,"ICEV-G","Light truck","y",1
"2025","16",1799586,"ICEV-G","Light truck","y",1
"2026","16",1902317,"ICEV-G","Light truck","y",1
"2027","16",1881098,"ICEV-G","Light truck","y",1
"2028","16",2140456,"ICEV-G","Light truck","y",1
"2029","16",2269892,"ICEV-G","Light truck","y",1
"2030","16",2205105,"ICEV-G","Light truck","y",1
"2031","16",3069882,"ICEV-G","Light truck","y",1
"2032","16",2826544,"ICEV-G","Light truck","y",1
"2033","16",2717214,"ICEV-G","Light truck","y",1
"2034","16",2633088,"ICEV-G","Light truck","y",1
"2035","16",2373224,"ICEV-G","Light truck","y",1
"2036","16",2357671,"ICEV-G","Light truck","y",1
"2037","16",2226624,"ICEV-G","Light truck","y",1
"2038","16",2086299,"ICEV-G","Light truck","y",1
"2039","16",2049873,"ICEV-G","Light truck","y",1
"2040","16",1955435,"ICEV-G","Light truck","y",1
"2041","16",1864332,"ICEV-G","Light truck","y",1
"2042","16",1852761,"ICEV-G","Light truck","y",1
"2043","16",1781286,"ICEV-G","Light truck","y",1
"2044","16",1814681,"ICEV-G","Light truck","y",1
"2045","16",1834702,"ICEV-G","Light truck","y",1
"2046","16",1845129,"ICEV-G","Light truck","y",1
"2047","16",1890498,"ICEV-G","Light truck","y",1
"2048","16",1884317,"ICEV-G","Light truck","y",1
"2049","16",1861862,"ICEV-G","Light truck","y",1
"2050","16",1828257,"ICEV-G","Light truck","y",1
"1970","17",367568,"ICEV-G","Light truck","y",1
"1971","17",384315,"ICEV-G","Light truck","y",1
"1972","17",397822,"ICEV-G","Light truck","y",1
"1973","17",412430,"ICEV-G","Light truck","y",1
"1974","17",425672,"ICEV-G","Light truck","y",1
"1975","17",436171,"ICEV-G","Light truck","y",1
"1976","17",457027,"ICEV-G","Light truck","y",1
"1977","17",453035,"ICEV-G","Light truck","y",1
"1978","17",454768,"ICEV-G","Light truck","y",1
"1979","17",460496,"ICEV-G","Light truck","y",1
"1980","17",468724,"ICEV-G","Light truck","y",1
"1981","17",488425,"ICEV-G","Light truck","y",1
"1982","17",502455,"ICEV-G","Light truck","y",1
"1983","17",519275,"ICEV-G","Light truck","y",1
"1984","17",511520,"ICEV-G","Light truck","y",1
"1985","17",577119,"ICEV-G","Light truck","y",1
"1986","17",638978,"ICEV-G","Light truck","y",1
"1987","17",788429,"ICEV-G","Light truck","y",1
"1988","17",931594,"ICEV-G","Light truck","y",1
"1989","17",1162539,"ICEV-G","Light truck","y",1
"1990","17",1375178,"ICEV-G","Light truck","y",1
"1991","17",1273378,"ICEV-G","Light truck","y",1
"1992","17",1373679,"ICEV-G","Light truck","y",1
"1993","17",1969685,"ICEV-G","Light truck","y",1
"1994","17",2364744,"ICEV-G","Light truck","y",1
"1995","17",2559608,"ICEV-G","Light truck","y",1
"1996","17",2151663,"ICEV-G","Light truck","y",1
"1997","17",1458496,"ICEV-G","Light truck","y",1
"1998","17",1226013,"ICEV-G","Light truck","y",1
"1999","17",1315160,"ICEV-G","Light truck","y",1
"2000","17",1529325,"ICEV-G","Light truck","y",1
"2001","17",2027608,"ICEV-G","Light truck","y",1
"2002","17",2198685,"ICEV-G","Light truck","y",1
"2003","17",2137788,"ICEV-G","Light truck","y",1
"2004","17",2107252,"ICEV-G","Light truck","y",1
"2005","17",2173924,"ICEV-G","Light truck","y",1
"2006","17",1958601,"ICEV-G","Light truck","y",1
"2007","17",1908626,"ICEV-G","Light truck","y",1
"2008","17",1717523,"ICEV-G","Light truck","y",1
"2009","17",1907416,"ICEV-G","Light truck","y",1
"2010","17",2165066,"ICEV-G","Light truck","y",1
"2011","17",2401719,"ICEV-G","Light truck","y",1
"2012","17",2398621,"ICEV-G","Light truck","y",1
"2013","17",2603415,"ICEV-G","Light truck","y",1
"2014","17",2643972,"ICEV-G","Light truck","y",1
"2015","17",2957510,"ICEV-G","Light truck","y",1
"2016","17",2680586,"ICEV-G","Light truck","y",1
"2017","17",3126115,"ICEV-G","Light truck","y",1
"2018","17",3248727,"ICEV-G","Light truck","y",1
"2019","17",3337408,"ICEV-G","Light truck","y",1
"2020","17",3321268,"ICEV-G","Light truck","y",1
"2021","17",3363146,"ICEV-G","Light truck","y",1
"2022","17",3302529,"ICEV-G","Light truck","y",1
"2023","17",3082459,"ICEV-G","Light truck","y",1
"2024","17",2612190,"ICEV-G","Light truck","y",1
"2025","17",1981519,"ICEV-G","Light truck","y",1
"2026","17",1609233,"ICEV-G","Light truck","y",1
"2027","17",1702427,"ICEV-G","Light truck","y",1
"2028","17",1684161,"ICEV-G","Light truck","y",1
"2029","17",1919478,"ICEV-G","Light truck","y",1
"2030","17",2034951,"ICEV-G","Light truck","y",1
"2031","17",1982632,"ICEV-G","Light truck","y",1
"2032","17",2764671,"ICEV-G","Light truck","y",1
"2033","17",2547828,"ICEV-G","Light truck","y",1
"2034","17",2450705,"ICEV-G","Light truck","y",1
"2035","17",2376915,"ICEV-G","Light truck","y",1
"2036","17",2142807,"ICEV-G","Light truck","y",1
"2037","17",2127723,"ICEV-G","Light truck","y",1
"2038","17",2004792,"ICEV-G","Light truck","y",1
"2039","17",1872166,"ICEV-G","Light truck","y",1
"2040","17",1836012,"ICEV-G","Light truck","y",1
"2041","17",1752481,"ICEV-G","Light truck","y",1
"2042","17",1671000,"ICEV-G","Light truck","y",1
"2043","17",1662933,"ICEV-G","Light truck","y",1
"2044","17",1600041,"ICEV-G","Light truck","y",1
"2045","17",1629740,"ICEV-G","Light truck","y",1
"2046","17",1655149,"ICEV-G","Light truck","y",1
"2047","17",1662673,"ICEV-G","Light truck","y",1
"2048","17",1702704,"ICEV-G","Light truck","y",1
"2049","17",1696393,"ICEV-G","Light truck","y",1
"2050","17",1673937,"ICEV-G","Light truck","y",1
"1970","18",319784,"ICEV-G","Light truck","y",1
"1971","18",334354,"ICEV-G","Light truck","y",1
"1972","18",346105,"ICEV-G","Light truck","y",1
"1973","18",358814,"ICEV-G","Light truck","y",1
"1974","18",370335,"ICEV-G","Light truck","y",1
"1975","18",379469,"ICEV-G","Light truck","y",1
"1976","18",397614,"ICEV-G","Light truck","y",1
"1977","18",394141,"ICEV-G","Light truck","y",1
"1978","18",395648,"ICEV-G","Light truck","y",1
"1979","18",400632,"ICEV-G","Light truck","y",1
"1980","18",407790,"ICEV-G","Light truck","y",1
"1981","18",424929,"ICEV-G","Light truck","y",1
"1982","18",437136,"ICEV-G","Light truck","y",1
"1983","18",453931,"ICEV-G","Light truck","y",1
"1984","18",448264,"ICEV-G","Light truck","y",1
"1985","18",511520,"ICEV-G","Light truck","y",1
"1986","18",577119,"ICEV-G","Light truck","y",1
"1987","18",569943,"ICEV-G","Light truck","y",1
"1988","18",717638,"ICEV-G","Light truck","y",1
"1989","18",838262,"ICEV-G","Light truck","y",1
"1990","18",1020112,"ICEV-G","Light truck","y",1
"1991","18",1375178,"ICEV-G","Light truck","y",1
"1992","18",1273378,"ICEV-G","Light truck","y",1
"1993","18",1373679,"ICEV-G","Light truck","y",1
"1994","18",1851497,"ICEV-G","Light truck","y",1
"1995","18",2155558,"ICEV-G","Light truck","y",1
"1996","18",2338986,"ICEV-G","Light truck","y",1
"1997","18",1879694,"ICEV-G","Light truck","y",1
"1998","18",1260668,"ICEV-G","Light truck","y",1
"1999","18",1124691,"ICEV-G","Light truck","y",1
"2000","18",1134680,"ICEV-G","Light truck","y",1
"2001","18",1406539,"ICEV-G","Light truck","y",1
"2002","18",1739760,"ICEV-G","Light truck","y",1
"2003","18",1912226,"ICEV-G","Light truck","y",1
"2004","18",1899853,"ICEV-G","Light truck","y",1
"2005","18",1881100,"ICEV-G","Light truck","y",1
"2006","18",1867751,"ICEV-G","Light truck","y",1
"2007","18",1771578,"ICEV-G","Light truck","y",1
"2008","18",1727882,"ICEV-G","Light truck","y",1
"2009","18",1540594,"ICEV-G","Light truck","y",1
"2010","18",1700820,"ICEV-G","Light truck","y",1
"2011","18",1926975,"ICEV-G","Light truck","y",1
"2012","18",2146155,"ICEV-G","Light truck","y",1
"2013","18",2139705,"ICEV-G","Light truck","y",1
"2014","18",2298357,"ICEV-G","Light truck","y",1
"2015","18",2336041,"ICEV-G","Light truck","y",1
"2016","18",2547767,"ICEV-G","Light truck","y",1
"2017","18",2366108,"ICEV-G","Light truck","y",1
"2018","18",2759856,"ICEV-G","Light truck","y",1
"2019","18",2869662,"ICEV-G","Light truck","y",1
"2020","18",2946355,"ICEV-G","Light truck","y",1
"2021","18",2930970,"ICEV-G","Light truck","y",1
"2022","18",2965915,"ICEV-G","Light truck","y",1
"2023","18",2914272,"ICEV-G","Light truck","y",1
"2024","18",2722398,"ICEV-G","Light truck","y",1
"2025","18",2309209,"ICEV-G","Light truck","y",1
"2026","18",1751787,"ICEV-G","Light truck","y",1
"2027","18",1423775,"ICEV-G","Light truck","y",1
"2028","18",1506875,"ICEV-G","Light truck","y",1
"2029","18",1493128,"ICEV-G","Light truck","y",1
"2030","18",1701252,"ICEV-G","Light truck","y",1
"2031","18",1808854,"ICEV-G","Light truck","y",1
"2032","18",1765227,"ICEV-G","Light truck","y",1
"2033","18",2463738,"ICEV-G","Light truck","y",1
"2034","18",2271820,"ICEV-G","Light truck","y",1
"2035","18",2187137,"ICEV-G","Light truck","y",1
"2036","18",2121752,"ICEV-G","Light truck","y",1
"2037","18",1911840,"ICEV-G","Light truck","y",1
"2038","18",1893974,"ICEV-G","Light truck","y",1
"2039","18",1778580,"ICEV-G","Light truck","y",1
"2040","18",1657789,"ICEV-G","Light truck","y",1
"2041","18",1626755,"ICEV-G","Light truck","y",1
"2042","18",1552898,"ICEV-G","Light truck","y",1
"2043","18",1482751,"ICEV-G","Light truck","y",1
"2044","18",1476756,"ICEV-G","Light truck","y",1
"2045","18",1420646,"ICEV-G","Light truck","y",1
"2046","18",1453538,"ICEV-G","Light truck","y",1
"2047","18",1474530,"ICEV-G","Light truck","y",1
"2048","18",1480493,"ICEV-G","Light truck","y",1
"2049","18",1515473,"ICEV-G","Light truck","y",1
"2050","18",1507837,"ICEV-G","Light truck","y",1
"1970","19",275014,"ICEV-G","Light truck","y",1
"1971","19",287544,"ICEV-G","Light truck","y",1
"1972","19",297651,"ICEV-G","Light truck","y",1
"1973","19",308580,"ICEV-G","Light truck","y",1
"1974","19",318488,"ICEV-G","Light truck","y",1
"1975","19",326343,"ICEV-G","Light truck","y",1
"1976","19",341948,"ICEV-G","Light truck","y",1
"1977","19",338961,"ICEV-G","Light truck","y",1
"1978","19",340257,"ICEV-G","Light truck","y",1
"1979","19",344543,"ICEV-G","Light truck","y",1
"1980","19",350699,"ICEV-G","Light truck","y",1
"1981","19",365439,"ICEV-G","Light truck","y",1
"1982","19",375937,"ICEV-G","Light truck","y",1
"1983","19",390380,"ICEV-G","Light truck","y",1
"1984","19",387352,"ICEV-G","Light truck","y",1
"1985","19",448264,"ICEV-G","Light truck","y",1
"1986","19",511520,"ICEV-G","Light truck","y",1
"1987","19",508850,"ICEV-G","Light truck","y",1
"1988","19",512807,"ICEV-G","Light truck","y",1
"1989","19",638319,"ICEV-G","Light truck","y",1
"1990","19",727108,"ICEV-G","Light truck","y",1
"1991","19",1020112,"ICEV-G","Light truck","y",1
"1992","19",1375178,"ICEV-G","Light truck","y",1
"1993","19",1273378,"ICEV-G","Light truck","y",1
"1994","19",1276411,"ICEV-G","Light truck","y",1
"1995","19",1668314,"ICEV-G","Light truck","y",1
"1996","19",1947122,"ICEV-G","Light truck","y",1
"1997","19",2019853,"ICEV-G","Light truck","y",1
"1998","19",1606061,"ICEV-G","Light truck","y",1
"1999","19",1143189,"ICEV-G","Light truck","y",1
"2000","19",959195,"ICEV-G","Light truck","y",1
"2001","19",1031583,"ICEV-G","Light truck","y",1
"2002","19",1192989,"ICEV-G","Light truck","y",1
"2003","19",1495701,"ICEV-G","Light truck","y",1
"2004","19",1679863,"ICEV-G","Light truck","y",1
"2005","19",1676466,"ICEV-G","Light truck","y",1
"2006","19",1597592,"ICEV-G","Light truck","y",1
"2007","19",1669985,"ICEV-G","Light truck","y",1
"2008","19",1585377,"ICEV-G","Light truck","y",1
"2009","19",1532071,"ICEV-G","Light truck","y",1
"2010","19",1357939,"ICEV-G","Light truck","y",1
"2011","19",1496382,"ICEV-G","Light truck","y",1
"2012","19",1702136,"ICEV-G","Light truck","y",1
"2013","19",1892485,"ICEV-G","Light truck","y",1
"2014","19",1867270,"ICEV-G","Light truck","y",1
"2015","19",2007337,"ICEV-G","Light truck","y",1
"2016","19",1989267,"ICEV-G","Light truck","y",1
"2017","19",2223022,"ICEV-G","Light truck","y",1
"2018","19",2064882,"ICEV-G","Light truck","y",1
"2019","19",2409812,"ICEV-G","Light truck","y",1
"2020","19",2504296,"ICEV-G","Light truck","y",1
"2021","19",2570229,"ICEV-G","Light truck","y",1
"2022","19",2555074,"ICEV-G","Light truck","y",1
"2023","19",2587149,"ICEV-G","Light truck","y",1
"2024","19",2544272,"ICEV-G","Light truck","y",1
"2025","19",2378971,"ICEV-G","Light truck","y",1
"2026","19",2018020,"ICEV-G","Light truck","y",1
"2027","19",1532084,"ICEV-G","Light truck","y",1
"2028","19",1245745,"ICEV-G","Light truck","y",1
"2029","19",1320596,"ICEV-G","Light truck","y",1
"2030","19",1308162,"ICEV-G","Light truck","y",1
"2031","19",1494849,"ICEV-G","Light truck","y",1
"2032","19",1591993,"ICEV-G","Light truck","y",1
"2033","19",1555001,"ICEV-G","Light truck","y",1
"2034","19",2171589,"ICEV-G","Light truck","y",1
"2035","19",2004187,"ICEV-G","Light truck","y",1
"2036","19",1929906,"ICEV-G","Light truck","y",1
