"Scenario","Size","Technology","Subcomponent","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"Aluminum Intensive","Light truck","FFV","Chassis",0,-1.63578940184476,-3.28281667873392,-4.9424404673095,-6.61626773741654,-8.30622542012321,-10.0146618698972,-11.7444952689471,-13.4994392512434,-15.2843626571639,-17.1058987272177,-18.9735610097893,-20.9020191503037,-22.9165276783002,-25.0696333543744,-27.5272822650189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","FFV","Exterior",0,-0.00801808076247568,-0.0160225517733039,-0.0240134205315812,-0.0319906918533803,-0.0399543673333014,-0.0479044446483954,-0.0558409166384664,-0.0637637700589693,-0.0716729838355263,-0.0795685265228627,-0.0874503524152317,-0.095318395184016,-0.103172556467271,-0.111012682405708,-0.118838503047989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","FFV","Weld blanks and fasteners - G",0,-0.994242014546963,-1.98848402909393,-2.98272604364088,-3.97696805818784,-4.97121007273481,-5.96545208728176,-6.95969410182872,-7.95393611637568,-8.94817813092264,-9.9424201454696,-10.9366621600166,-11.9309041745635,-12.9251461891105,-13.9193882036575,-14.9136302182044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","ICEV-D","Body",0,-7.83684960338996,-15.6540400302054,-23.4513727396919,-31.2286411338777,-38.9856295480942,-46.7221119770358,-54.4378504286431,-62.1325927367872,-69.80606955541,-77.4579900535074,-85.0880354191664,-92.6958483649221,-100.281014504964,-107.843024401096,-115.381176281073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","ICEV-D","Chassis",0,-1.94740517985713,-3.90756438854316,-5.88208154210304,-7.87285419386603,-9.88215828529144,-11.9127682090245,-13.9681324377685,-16.0526405657425,-18.1720491460522,-20.3342028591671,-22.5503556671088,-24.8378654555036,-27.2266226225148,-29.7788363560575,-32.691020333553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","ICEV-D","Exterior",0,-0.00954551483934551,-0.0190733704722845,-0.0285835815825664,-0.0380761596856729,-0.0475511124881365,-0.0570084430590327,-0.0664481487349775,-0.075870219634794,-0.0852746365800812,-0.0946613680672073,-0.104030365631132,-0.113381556260066,-0.122714828788773,-0.132030005912327,-0.141326771898463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","ICEV-D","Weld blanks and fasteners - G",0,-1.18364384007917,-2.36728768015834,-3.55093152023751,-4.73457536031668,-5.91821920039587,-7.10186304047504,-8.28550688055422,-9.46915072063339,-10.6527945607126,-11.8364384007917,-13.0200822408709,-14.2037260809501,-15.3873699210293,-16.5710137611084,-17.7546576011876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","CNG","Body",0,-6.58282911931917,-13.1505071324978,-19.7028767300602,-26.2397740233193,-32.7610277025142,-39.2664579732598,-45.7558751809728,-52.2290779815233,-58.6858508255405,-65.1259603533813,-71.5491499530658,-77.9551309656763,-84.3435670766576,-90.7140425028585,-97.065980454783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","CNG","Chassis",0,-1.63578940184476,-3.28281667873392,-4.9424404673095,-6.61626773741654,-8.30622542012321,-10.0146618698972,-11.7444952689471,-13.4994392512434,-15.2843626571639,-17.1058987272177,-18.9735610097893,-20.9020191503037,-22.9165276783002,-25.0696333543744,-27.5272822650189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","CNG","Exterior",0,-0.00801808076247568,-0.0160225517733039,-0.0240134205315812,-0.0319906918533803,-0.0399543673333014,-0.0479044446483954,-0.0558409166384664,-0.0637637700589693,-0.0716729838355263,-0.0795685265228627,-0.0874503524152317,-0.095318395184016,-0.103172556467271,-0.111012682405708,-0.118838503047989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","CNG","Weld blanks and fasteners - G",0,-0.994242014546963,-1.98848402909393,-2.98272604364088,-3.97696805818784,-4.97121007273481,-5.96545208728176,-6.95969410182872,-7.95393611637568,-8.94817813092264,-9.9424201454696,-10.9366621600166,-11.9309041745635,-12.9251461891105,-13.9193882036575,-14.9136302182044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","HEV","Body",0,-6.12562113441754,-12.2372982584678,-18.3348858227884,-24.4182320893773,-30.4871783291139,-36.5415578071494,-42.5811944696668,-48.6059011962767,-54.6154773953391,-60.609705556299,-66.5883460430226,-72.5511286768343,-78.4977377943123,-84.4277817873912,-90.3407150248477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","HEV","Chassis",0,-1.5221762482015,-3.05486946381677,-4.599345118965,-6.15709992621794,-7.72992853221547,-9.3200179895926,-10.9300859361794,-12.5635906722753,-14.2250661245745,-15.9206890578465,-17.6593180770212,-19.4546125680277,-21.3300873193603,-23.3346683383485,-25.6228651512808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","HEV","Exterior",0,-0.00746118790049621,-0.0149098503446794,-0.0223459935475177,-0.0297696211523188,-0.0371807337150543,-0.0445793280376563,-0.0519653962872297,-0.0593389248017004,-0.0666998924181499,-0.0740482680393413,-0.0813840069087988,-0.0887070445177969,-0.0960172856781298,-0.103314582051802,-0.110598674122507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","HEV","Weld blanks and fasteners - G",0,-0.925187299661317,-1.85037459932264,-2.77556189898397,-3.70074919864528,-4.62593649830661,-5.55112379796793,-6.47631109762924,-7.40149839729057,-8.32668569695188,-9.25187299661321,-10.1770602962745,-11.1022475959358,-12.0274348955972,-12.9526221952585,-13.8778094949198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","PHEV20","Body",0,-6.35996730466911,-12.6933740352544,-18.9992357257823,-25.2793766204193,-31.5348559826842,-37.765084738917,-43.96958200795,-50.1498122749977,-56.3081328512894,-62.4450887136498,-68.5576749376989,-74.6478201892801,-80.7182439047453,-86.7688534195331,-92.7993099583749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","PHEV20","Chassis",0,-1.58040971814461,-3.16708487029547,-4.76094882317443,-6.36423744936582,-7.97920035360187,-9.60784311180106,-11.2527387896936,-12.9179726467043,-14.6090937545018,-16.332608348281,-18.0962550231105,-19.9146381382767,-21.8127324160064,-23.8400322682504,-26.1526139715041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","PHEV20","Exterior",0,-0.00774662847405239,-0.0154693984381353,-0.0231676933291212,-0.0308433841605265,-0.0384976416905687,-0.0461301996036099,-0.053740895038132,-0.0613312084845035,-0.0689033331803159,-0.0764579296178169,-0.0839927698643308,-0.0915096361368271,-0.0990108987756315,-0.106496677642959,-0.11396690453784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","PHEV20","Weld blanks and fasteners - G",0,-0.960581930782531,-1.92116386156506,-2.88174579234759,-3.84232772313012,-4.80290965391265,-5.76349158469518,-6.72407351547771,-7.68465544626024,-8.64523737704277,-9.6058193078253,-10.5664012386078,-11.5269831693904,-12.4875651001729,-13.4481470309554,-14.4087289617379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","PHEV40","Body",0,-6.37437717258945,-12.6975522159617,-18.9717286502513,-25.1986665129045,-31.3753775588522,-37.5032421552221,-43.5893112195314,-49.6374886723841,-55.6492352151437,-61.6264177366147,-67.5686855723463,-73.478769217942,-79.3620188693764,-85.2189630611821,-91.0496172127036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","PHEV40","Chassis",0,-1.58399047480697,-3.1647929245533,-4.744426569724,-6.3249592715307,-7.90688751235666,-9.49274429990965,-11.0877979647649,-12.6968296808404,-14.3246938210625,-15.9779791067429,-17.6649142704937,-19.3995758779906,-21.206675978955,-23.1332301071649,-25.3270087266635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","PHEV40","Exterior",0,-0.00776418011980695,-0.0154823670127229,-0.0231570163200416,-0.030790151224295,-0.0383796340763354,-0.0459271397478531,-0.0534391342996727,-0.0609193034790678,-0.0683692288388045,-0.0757907968287483,-0.0831840598766647,-0.0905515451737173,-0.0978977994767405,-0.105223497425655,-0.112528907453651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","PHEV40","Weld blanks and fasteners - G",0,-0.962758334856034,-1.92551666971207,-2.8882750045681,-3.85103333942413,-4.81379167428017,-5.7765500091362,-6.73930834399223,-7.70206667884827,-8.6648250137043,-9.62758334856034,-10.5903416834164,-11.5531000182724,-12.5158583531284,-13.4786166879845,-14.4413750228405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","FCV","Body",0,-6.88802011501321,-13.7597799054568,-20.615109709953,-27.4538328773326,-34.2757648798122,-41.0807121931736,-47.8684708490424,-54.6388245103601,-61.3915418257393,-68.1263726393913,-74.8430422712526,-81.5412422754924,-88.2206140416298,-94.8807153758218,-101.520934856878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","FCV","Chassis",0,-1.71162734131508,-3.434856887828,-5.17110600569345,-6.92205136792563,-8.68970376424375,-10.4765140739106,-12.285528272814,-14.1206231037175,-15.9868818619914,-17.8912307568098,-19.8436046221732,-21.8593243533985,-23.9647683549719,-26.2148272578931,-28.7828657827574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","FCV","Exterior",0,-0.00838981243089165,-0.0167650187348798,-0.0251256262179425,-0.0334716393853256,-0.0418030593761003,-0.0501198832320995,-0.0584221029320204,-0.0667097040814895,-0.0749826640796769,-0.0832409494501718,-0.0914845117553753,-0.0997132809134769,-0.107927153213197,-0.116125966668541,-0.124309437375842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Intensive","Light truck","FCV","Weld blanks and fasteners - G",0,-1.04033674143118,-2.08067348286234,-3.12101022429352,-4.16134696572469,-5.20168370715586,-6.24202044858703,-7.2823571900182,-8.32269393144936,-9.36303067288053,-10.4033674143117,-11.4437041557429,-12.484040897174,-13.5243776386052,-14.5647143800364,-15.6050511214675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-G","Body",0,-7.08050780924384,-14.1326074194349,-21.1559135329909,-28.1500236267594,-35.1145161037014,-42.0489480193727,-48.9528522182333,-55.8257336222035,-62.6670642505697,-69.4762762443263,-76.2527515498344,-82.9958055410551,-89.7046583761546,-96.3783772808171,-103.015729826571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-G","Chassis",0,-1.73113503530271,-3.46961456767139,-5.21677114503251,-6.97418459801543,-8.74375380543438,-10.5277984534472,-12.3292080254363,-14.1516685484365,-16.0000245114845,-17.880892363227,-19.803785488241,-21.7834109347566,-23.8451540555888,-26.04197621475,-28.5416002882753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-G","Engine",0,-1.28378152513707,-2.57345983876527,-3.86982106090258,-5.17378634057783,-6.4864496281057,-7.80913088397546,-9.14345345716447,-10.4914610174322,-11.855802819613,-13.2400453092502,-14.649238791741,-16.0910640394698,-17.578543830797,-19.1383067378898,-20.8526988721093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-G","Exterior",0,-0.00793645681297761,-0.0158495550487885,-0.0237393616664434,-0.0316059403354885,-0.0394493506851958,-0.0472696473260541,-0.0550668785472439,-0.0628410845385474,-0.0705922948866089,-0.0783205249104739,-0.086025770025536,-0.093707996485783,-0.101367124720149,-0.109002994958267,-0.116615278221765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-G","Interior",0,-1.0490659427125,-2.09651577892259,-3.14237223329533,-4.18665734932958,-5.22939245931957,-6.27059814070969,-7.31029415329331,-8.34849934847782,-9.38523153610888,-10.4205072835467,-11.4543415997403,-12.4867474079393,-13.5177345856389,-14.547307967692,-15.5754621439361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-G","Weld blanks and fasteners - G",0,-0.718560444161881,-1.43712088832376,-2.15568133248563,-2.87424177664752,-3.59280222080939,-4.31136266497127,-5.02992310913314,-5.74848355329502,-6.4670439974569,-7.18560444161878,-7.90416488578065,-8.62272532994253,-9.34128577410441,-10.0598462182663,-10.7784066624282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV100","Body",0,-7.86932768407939,-15.6685276606154,-23.4007588510078,-31.0686461573302,-38.673560003997,-46.2189718079483,-53.7069272034531,-61.1382742627679,-68.5121387366249,-75.8329303044802,-83.0978777421299,-90.313825044869,-97.4810124457421,-104.599497066642,-111.668954644867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV100","Chassis",0,-1.92399602192415,-3.84160042859446,-5.75549151634584,-7.66840543336343,-9.58293875912949,-11.5029180329698,-13.4322361409364,-15.3751662357441,-17.3365219378483,-19.3249845977513,-21.3494813099324,-23.4281232494652,-25.5876160713515,-27.8833220025675,-30.489940822249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV100","Exterior",0,-0.00882063560897706,-0.017583608869657,-0.0262924097797281,-0.0349500195875976,-0.043558368537262,-0.0521209660826543,-0.0606401520561448,-0.0691173231190163,-0.0775525982537388,-0.0859499006476909,-0.0943079940590437,-0.102632339031238,-0.110923753326389,-0.119182927303989,-0.127410302673049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV100","Interior",0,-1.16593949019233,-2.32788275814829,-3.4861077721724,-4.64085279868047,-5.79228097492216,-6.94065782606711,-8.08616673512117,-9.2289260380912,-10.3689691350508,-11.5065732520852,-12.6416822575356,-13.7746633773457,-14.905587142455,-16.0345149767183,-17.1614919978412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV100","Weld blanks and fasteners - G",0,-0.798613284282411,-1.59722656856483,-2.39583985284724,-3.19445313712966,-3.99306642141207,-4.79167970569448,-5.59029298997689,-6.38890627425931,-7.18751955854172,-7.98613284282413,-8.78474612710654,-9.58335941138895,-10.3819726956714,-11.1805859799538,-11.9791992642362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV300","Body",0,-7.88393138131613,-15.5498130396979,-23.014346631625,-30.2927622261406,-37.400406591846,-44.3510644365579,-51.1549148048502,-57.81901489079,-64.3517935737535,-70.7642228823441,-77.0735075828211,-83.2918936087627,-89.4234482060252,-95.4716305100289,-101.439424928129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV300","Chassis",0,-1.92756652457911,-3.79293825515549,-5.60330739945948,-7.36548274385325,-9.08654853197567,-10.7733215910401,-12.4316930243123,-14.0669620623115,-15.6858039231824,-17.2972222917126,-18.9149551845564,-20.5550335820319,-22.2386766594703,-24.0084161881095,-25.9965122872663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV300","Exterior",0,-0.00883700471915461,-0.0174947185487184,-0.0259895580202638,-0.034336324593113,-0.04254950572642,-0.050641979175424,-0.0586235312582843,-0.0665013601792097,-0.0742834760764524,-0.081979484090418,-0.0896030727627348,-0.0971640557219757,-0.104666395869678,-0.112113545138946,-0.119508555368697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV300","Interior",0,-1.16810321090577,-2.32378052511368,-3.46827915597007,-4.60271409109021,-5.72815887715478,-6.84555995046978,-7.95564215122923,-9.0589477853982,-10.1560617077906,-11.247660034443,-12.3346650923714,-13.4177381617073,-14.4971640192927,-15.5731906533071,-16.6460370380692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","BEV300","Weld blanks and fasteners - G",0,-0.800095330408972,-1.60019066081794,-2.40028599122692,-3.20038132163589,-4.00047665204487,-4.80057198245385,-5.60066731286282,-6.40076264327179,-7.20085797368076,-8.00095330408974,-8.80104863449871,-9.60114396490768,-10.4012392953167,-11.2013346257256,-12.0014299561346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FFV","Body",0,-7.09025852645283,-14.1520517397661,-21.1849936373978,-28.1886809623495,-35.1626913520761,-42.106581061598,-49.0198820956147,-55.9020984916883,-62.7527013330149,-69.571121762874,-76.356740653777,-83.1088722068229,-89.8267352684917,-96.509395533983,-103.155618622497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FFV","Chassis",0,-1.73351901801055,-3.47438585517415,-5.22393475583493,-6.98374756625526,-8.75572559332716,-10.5421914960586,-12.3460384693988,-14.1709572861284,-16.0217986872869,-17.9051876808262,-19.830649988307,-21.8129117775511,-23.8773914866819,-26.0771196836381,-28.5800389826381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FFV","Engine",0,-1.28554944785492,-2.57699361368125,-3.87511949096051,-5.18084926191941,-6.49527811552855,-7.81972752099188,-9.15582270027988,-10.5056097032172,-11.8717408986584,-13.2577869628049,-14.668804246216,-16.1124827969176,-17.6018612571223,-19.1636009121319,-20.8801498681565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FFV","Exterior",0,-0.00794738627568137,-0.0158713670122665,-0.023772009359746,-0.0316493771747446,-0.0395035302687177,-0.0473345234281055,-0.0551424051100753,-0.0629272156620218,-0.0706889848144243,-0.0784277280113983,-0.0861434407669392,-0.0938360893944719,-0.101505594320329,-0.109151795662122,-0.116774364097175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FFV","Interior",0,-1.05051063363251,-2.09940187411175,-3.1466964599835,-4.19241644909445,-5.23658318842348,-6.27921727028675,-7.32033846935798,-8.3599656517105,-9.39811664134913,-10.4348080188806,-11.4700548049884,-12.5038699321844,-13.5362632830561,-14.5672396899074,-15.596793723437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FFV","Weld blanks and fasteners - G",0,-0.71954998896252,-1.43909997792505,-2.15864996688757,-2.8781999558501,-3.59774994481263,-4.31729993377515,-5.03684992273768,-5.75639991170021,-6.47594990066273,-7.19549988962526,-7.91504987858778,-8.63459986755031,-9.35414985651283,-10.0736998454754,-10.7932498344379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-D","Body",0,-7.43422215698979,-14.8379610385292,-22.2108057996899,-29.5523273223268,-36.8620762661521,-44.1395806729515,-51.3843429507147,-58.5958359672181,-65.7734978111139,-72.9167244572596,-80.0248589238651,-87.0971740644916,-94.132842479801,-101.130875898302,-108.089971085059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-D","Chassis",0,-1.81761573928173,-3.64269527066773,-5.47663267746651,-7.32108090235306,-9.17802689395285,-11.0498981651007,-12.9397188164659,-14.8513469985088,-16.7898539507379,-18.7621665510295,-20.7782456186173,-22.853491623172,-25.0144898402339,-27.3167114948768,-29.9358488835858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-D","Engine",0,-1.34791420559532,-2.70164416072458,-4.06200761737728,-5.42996313801257,-6.80664952322726,-8.19344135956626,-9.59202980926921,-11.0045447129341,-12.4337480692904,-13.8833594983805,-15.3586481825871,-16.8676307526332,-18.4239044301641,-20.0552824456382,-21.8478048326544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-D","Exterior",0,-0.00833293100955501,-0.0166407972150822,-0.024923672567148,-0.0331816275848595,-0.0414147285687037,-0.0496230365743244,-0.0578066060463769,-0.0659654829531249,-0.0740997021593657,-0.0822092835807879,-0.0902942262684405,-0.0983544986904761,-0.106390021237516,-0.114400630129751,-0.122385983948028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-D","Interior",0,-1.10147315497272,-2.20121076441458,-3.29923603240351,-4.3955714983482,-5.490239002343,-6.58325963620291,-7.67465367427471,-8.76444047469042,-9.85263833564281,-10.9392642797894,-12.024333716577,-13.1078598801141,-14.1898528073937,-15.2703172152111,-16.3492469723329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","ICEV-D","Weld blanks and fasteners - G",0,-0.754456900414766,-1.50891380082953,-2.26337070124431,-3.01782760165907,-3.77228450207384,-4.5267414024886,-5.28119830290337,-6.03565520331814,-6.7901121037329,-7.54456900414768,-8.29902590456244,-9.05348280497721,-9.80793970539197,-10.5623966058067,-11.3168535062215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","CNG","Body",0,-7.09025852645283,-14.1520517397661,-21.1849936373978,-28.1886809623495,-35.1626913520761,-42.106581061598,-49.0198820956147,-55.9020984916883,-62.7527013330149,-69.571121762874,-76.356740653777,-83.1088722068229,-89.8267352684917,-96.509395533983,-103.155618622497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","CNG","Chassis",0,-1.73351901801055,-3.47438585517415,-5.22393475583493,-6.98374756625526,-8.75572559332716,-10.5421914960586,-12.3460384693988,-14.1709572861284,-16.0217986872869,-17.9051876808262,-19.830649988307,-21.8129117775511,-23.8773914866819,-26.0771196836381,-28.5800389826381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","CNG","Engine",0,-1.28554944785492,-2.57699361368125,-3.87511949096051,-5.18084926191941,-6.49527811552855,-7.81972752099188,-9.15582270027988,-10.5056097032172,-11.8717408986584,-13.2577869628049,-14.668804246216,-16.1124827969176,-17.6018612571223,-19.1636009121319,-20.8801498681565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","CNG","Exterior",0,-0.00794738627568137,-0.0158713670122665,-0.023772009359746,-0.0316493771747446,-0.0395035302687177,-0.0473345234281055,-0.0551424051100753,-0.0629272156620218,-0.0706889848144243,-0.0784277280113983,-0.0861434407669392,-0.0938360893944719,-0.101505594320329,-0.109151795662122,-0.116774364097175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","CNG","Interior",0,-1.05051063363251,-2.09940187411175,-3.1466964599835,-4.19241644909445,-5.23658318842348,-6.27921727028675,-7.32033846935798,-8.3599656517105,-9.39811664134913,-10.4348080188806,-11.4700548049884,-12.5038699321844,-13.5362632830561,-14.5672396899074,-15.596793723437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","CNG","Weld blanks and fasteners - G",0,-0.71954998896252,-1.43909997792505,-2.15864996688757,-2.8781999558501,-3.59774994481263,-4.31729993377515,-5.03684992273768,-5.75639991170021,-6.47594990066273,-7.19549988962526,-7.91504987858778,-8.63459986755031,-9.35414985651283,-10.0736998454754,-10.7932498344379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","HEV","Body",0,-6.71674518179134,-13.4065940445511,-20.0691808338808,-26.7041233876479,-33.3110213628147,-39.8894540523661,-46.4389776330571,-52.9591215952493,-59.4493839483612,-65.9092244998812,-72.338054908755,-78.7352228852337,-85.0999845445199,-91.4314486793984,-97.7284350620778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","HEV","Chassis",0,-1.64219759664974,-3.29138214718114,-4.94881785691348,-6.61600353714397,-8.2947406899583,-9.98723004848478,-11.6962129257623,-13.4251863328465,-15.1787463377623,-16.963170104694,-18.7874831893999,-20.6656385181565,-22.6217198735449,-24.7059735014897,-27.0775255952457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","HEV","Engine",0,-0.97639741235281,-1.95808376350624,-2.94567656231462,-3.93989837294774,-4.94160609591671,-5.95183219565044,-6.97184462646689,-8.00323734830101,-9.04807366967356,-10.109127230541,-11.1903200357468,-12.2976083647639,-13.4410768234016,-14.6413172463949,-15.961919617313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","HEV","Exterior",0,-0.00752871961944379,-0.0150353238016265,-0.02251987516361,-0.0299824331549914,-0.0374230533329296,-0.0448417864170736,-0.0522386770315677,-0.0596137619875918,-0.066967067865022,-0.0742986074727483,-0.0816083744046594,-0.0888963340971571,-0.096162407733182,-0.103406439038949,-0.110628108307658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","HEV","Interior",0,-0.99516995192019,-1.9888112004576,-2.98094653188258,-3.97159801918994,-4.960786996693,-5.9485340214826,-6.93485881647362,-7.91978018668382,-8.90331589492814,-9.88548247281534,-10.8662949220112,-11.8457662139104,-12.8239063766283,-13.8007205933044,-14.7762042435223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","HEV","Weld blanks and fasteners - G",0,-0.681644245183818,-1.36328849036763,-2.04493273555145,-2.72657698073526,-3.40822122591908,-4.08986547110289,-4.77150971628671,-5.45315396147052,-6.13479820665434,-6.81644245183816,-7.49808669702197,-8.17973094220579,-8.8613751873896,-9.54301943257342,-10.2246636777572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
