"Data","Unit","LWscen","Size","Technology","Fuel type","Year","value"
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2026,0.286297367139938
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2027,0.284612016162574
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2028,0.282942949850058
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2029,0.281289949673176
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2030,0.27965280086985
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2031,0.279110570272114
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2032,0.278570070539051
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2033,0.278031292365601
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2034,0.277494228924183
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2035,0.276958873420559
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2036,0.276425216695999
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2037,0.275893252045167
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2038,0.275362972795298
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2039,0.274834369931057
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2040,0.274307436866748
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2041,0.273782167048493
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2042,0.273258551601488
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2043,0.272736584057139
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2044,0.272216257977929
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2045,0.271697564626795
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2046,0.271697564626795
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2047,0.271697564626795
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2048,0.271697564626795
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2049,0.271697564626795
"FRV","L/100km100kg","BAU","Light truck","ICEV-D","Diesel",2050,0.271697564626795
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2016,0.331338652342095
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2017,0.321961143313546
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2018,0.31309982744253
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2019,0.304713224921749
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2020,0.296764184271616
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2021,0.294976314680853
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2022,0.293206124760287
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2023,0.291453371588413
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2024,0.289717816533361
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2025,0.287999225160084
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2026,0.285603792333618
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2027,0.283219077327406
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2028,0.280845008370327
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2029,0.278481514330653
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2030,0.276128524708934
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2031,0.275586768428253
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2032,0.275046768030585
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2033,0.274508513966471
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2034,0.273971999163955
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2035,0.273437216586498
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2036,0.272904156837879
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2037,0.27237281297489
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2038,0.271843178088912
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2039,0.271315242933817
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2040,0.270789000692357
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2041,0.270264444581054
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2042,0.269741565500822
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2043,0.269220356757642
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2044,0.26870081169048
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2045,0.268182921344303
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2046,0.268182921344303
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2047,0.268182921344303
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2048,0.268182921344303
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2049,0.268182921344303
"FRV","L/100km100kg","BAU","Car","CNG","CNG & LPG",2050,0.268182921344303
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2016,0.340181644451312
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2017,0.328405682374272
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2018,0.317277938393215
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2019,0.306746323554001
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2020,0.296764184271616
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2021,0.294976314680853
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2022,0.293206124760287
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2023,0.291453371588413
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2024,0.289717816533361
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2025,0.287999225160084
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2026,0.287515653808619
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2027,0.287034246087362
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2028,0.286554987507718
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2029,0.286077863710167
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2030,0.285602860462827
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2031,0.285040681534319
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2032,0.284480326636703
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2033,0.283921785847923
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2034,0.283365051816888
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2035,0.282810117229339
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2036,0.282256972322496
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2037,0.281705609879116
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2038,0.281156022717915
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2039,0.280608201232129
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2040,0.280062138335453
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2041,0.279517826976698
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2042,0.278975257701937
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2043,0.278434423552971
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2044,0.277895317605897
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2045,0.277357930556521
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2046,0.277357930556521
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2047,0.277357930556521
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2048,0.277357930556521
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2049,0.277357930556521
"FRV","L/100km100kg","BAU","Light truck","CNG","CNG & LPG",2050,0.277357930556521
"FRV","L/100km100kg","BAU","Car","HEV","E10",2016,0.245409444174411
"FRV","L/100km100kg","BAU","Car","HEV","E10",2017,0.240886202788483
"FRV","L/100km100kg","BAU","Car","HEV","E10",2018,0.236540259845008
"FRV","L/100km100kg","BAU","Car","HEV","E10",2019,0.232361298943853
"FRV","L/100km100kg","BAU","Car","HEV","E10",2020,0.228339789597893
"FRV","L/100km100kg","BAU","Car","HEV","E10",2021,0.226007847592427
"FRV","L/100km100kg","BAU","Car","HEV","E10",2022,0.223719799478828
"FRV","L/100km100kg","BAU","Car","HEV","E10",2023,0.221474427037878
"FRV","L/100km100kg","BAU","Car","HEV","E10",2024,0.219270556720011
"FRV","L/100km100kg","BAU","Car","HEV","E10",2025,0.217107057615541
"FRV","L/100km100kg","BAU","Car","HEV","E10",2026,0.214038680683853
"FRV","L/100km100kg","BAU","Car","HEV","E10",2027,0.211006147437058
"FRV","L/100km100kg","BAU","Car","HEV","E10",2028,0.208008927875086
"FRV","L/100km100kg","BAU","Car","HEV","E10",2029,0.205046501828477
"FRV","L/100km100kg","BAU","Car","HEV","E10",2030,0.202118358736471
"FRV","L/100km100kg","BAU","Car","HEV","E10",2031,0.201471491120719
"FRV","L/100km100kg","BAU","Car","HEV","E10",2032,0.200828462441883
"FRV","L/100km100kg","BAU","Car","HEV","E10",2033,0.200189239354664
"FRV","L/100km100kg","BAU","Car","HEV","E10",2034,0.199553788235228
"FRV","L/100km100kg","BAU","Car","HEV","E10",2035,0.1989220758568
"FRV","L/100km100kg","BAU","Car","HEV","E10",2036,0.198294070032266
"FRV","L/100km100kg","BAU","Car","HEV","E10",2037,0.197669738295538
"FRV","L/100km100kg","BAU","Car","HEV","E10",2038,0.19704904856065
"FRV","L/100km100kg","BAU","Car","HEV","E10",2039,0.196431969748846
"FRV","L/100km100kg","BAU","Car","HEV","E10",2040,0.195818470502333
"FRV","L/100km100kg","BAU","Car","HEV","E10",2041,0.195208519827361
"FRV","L/100km100kg","BAU","Car","HEV","E10",2042,0.194602087706259
"FRV","L/100km100kg","BAU","Car","HEV","E10",2043,0.193999143842589
"FRV","L/100km100kg","BAU","Car","HEV","E10",2044,0.193399658288692
"FRV","L/100km100kg","BAU","Car","HEV","E10",2045,0.192803602043101
"FRV","L/100km100kg","BAU","Car","HEV","E10",2046,0.192803602043101
"FRV","L/100km100kg","BAU","Car","HEV","E10",2047,0.192803602043101
"FRV","L/100km100kg","BAU","Car","HEV","E10",2048,0.192803602043101
"FRV","L/100km100kg","BAU","Car","HEV","E10",2049,0.192803602043101
"FRV","L/100km100kg","BAU","Car","HEV","E10",2050,0.192803602043101
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2016,0.25368182420728
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2017,0.246976134109723
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2018,0.240526966487644
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2019,0.234319435657235
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2020,0.228339789597893
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2021,0.226007847592427
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2022,0.223719799478828
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2023,0.221474427037878
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2024,0.219270556720011
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2025,0.217107057615541
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2026,0.21584990590784
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2027,0.214605146420866
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2028,0.21337260632429
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2029,0.212152115919998
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2030,0.210943508572069
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2031,0.210266225127881
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2032,0.209592963173947
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2033,0.208923687768463
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2034,0.208258363690264
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2035,0.207596956134093
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2036,0.206939431371602
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2037,0.206285755394473
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2038,0.20563589459255
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2039,0.204989816398743
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2040,0.204347487965771
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2041,0.203708876827677
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2042,0.203073951529096
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2043,0.202442680334614
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2044,0.201815031874149
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2045,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2046,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2047,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2048,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2049,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","HEV","E10",2050,0.201190975757043
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2016,0.245409444174411
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2017,0.240886202788483
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2018,0.236540259845008
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2019,0.232361298943853
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2020,0.228339789597893
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2021,0.226007847592427
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2022,0.223719799478828
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2023,0.221474427037878
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2024,0.219270556720011
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2025,0.217107057615541
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2026,0.214038680683853
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2027,0.211006147437058
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2028,0.208008927875086
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2029,0.205046501828476
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2030,0.202118358736471
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2031,0.201471491120719
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2032,0.200828462441883
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2033,0.200189239354664
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2034,0.199553788235228
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2035,0.1989220758568
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2036,0.198294070032266
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2037,0.197669738295538
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2038,0.19704904856065
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2039,0.196431969748846
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2040,0.195818470502333
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2041,0.195208519827361
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2042,0.194602087706259
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2043,0.193999143842589
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2044,0.193399658288692
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2045,0.192803602043101
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2046,0.192803602043101
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2047,0.192803602043101
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2048,0.192803602043101
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2049,0.192803602043101
"FRV","L/100km100kg","BAU","Car","PHEV20","E10",2050,0.192803602043101
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2016,0.0803574352272159
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2017,0.0801835013847327
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2018,0.0800103188763424
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2019,0.0798378828442812
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2020,0.0796661884725732
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2021,0.0793149696918264
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2022,0.0789660689754013
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2023,0.0786194659638463
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2024,0.0782751405207959
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2025,0.0779330727300429
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2026,0.076639341732092
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2027,0.0753561301288192
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2028,0.0740833375391874
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2029,0.0728208647285065
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2030,0.0715686135930493
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2031,0.0714654877745739
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2032,0.0713625849004548
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2033,0.071259904020544
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2034,0.0711574446502306
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2035,0.071055206305872
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2036,0.0709531880462065
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2037,0.0708513893924872
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2038,0.0707498098669178
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2039,0.0706484485370164
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2040,0.0705473049298211
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2041,0.0704463785733024
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2042,0.0703456685436541
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2043,0.0702451743736207
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2044,0.0701448955968612
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2045,0.0700448312981424
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2046,0.0700448312981424
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2047,0.0700448312981424
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2048,0.0700448312981424
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2049,0.0700448312981424
"FRV","kWh/100km100kg","BAU","Car","PHEV20","Electricity",2050,0.0700448312981424
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2016,0.25368182420728
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2017,0.246976134109723
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2018,0.240526966487644
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2019,0.234319435657235
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2020,0.228339789597893
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2021,0.226007847592427
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2022,0.223719799478828
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2023,0.221474427037878
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2024,0.219270556720011
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2025,0.217107057615541
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2026,0.21584990590784
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2027,0.214605146420866
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2028,0.21337260632429
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2029,0.212152115919999
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2030,0.210943508572069
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2031,0.210266225127881
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2032,0.209592963173947
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2033,0.208923687768463
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2034,0.208258363690264
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2035,0.207596956134093
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2036,0.206939431371602
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2037,0.206285755394473
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2038,0.205635894592551
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2039,0.204989816398743
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2040,0.204347487965771
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2041,0.203708876827677
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2042,0.203073951529096
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2043,0.202442680334614
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2044,0.201815031874149
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2045,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2046,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2047,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2048,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2049,0.201190975757043
"FRV","L/100km100kg","BAU","Light truck","PHEV20","E10",2050,0.201190975757043
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2016,0.0843089674929393
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2017,0.0831407357589187
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2018,0.0819775503822803
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2019,0.0808193787357137
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2020,0.0796661884725732
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2021,0.0793149696918264
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2022,0.0789660689754013
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2023,0.0786194659638463
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2024,0.0782751405207959
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2025,0.0779330727300429
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2026,0.077593242892655
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2027,0.0772556315241368
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2028,0.0769202193516331
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2029,0.0765869873111766
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2030,0.0762559165449754
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2031,0.0761460366211862
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2032,0.0760363942432342
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2033,0.0759269883987426
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2034,0.0758178185713614
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2035,0.0757088842457724
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2036,0.0756001844190668
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2037,0.0754917185811431
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2038,0.075383486222912
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2039,0.07527548635082
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2040,0.0751677184609292
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2041,0.0750601820502947
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2042,0.0749528761346072
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2043,0.0748458002160082
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2044,0.0747389537976147
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2045,0.0746323359042513
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2046,0.0746323359042513
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2047,0.0746323359042513
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2048,0.0746323359042513
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2049,0.0746323359042513
"FRV","kWh/100km100kg","BAU","Light truck","PHEV20","Electricity",2050,0.0746323359042513
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2016,0.245409444174411
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2017,0.240886202788483
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2018,0.236540259845008
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2019,0.232361298943853
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2020,0.228339789597893
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2021,0.226007847592427
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2022,0.223719799478828
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2023,0.221474427037878
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2024,0.219270556720011
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2025,0.217107057615541
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2026,0.214038680683853
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2027,0.211006147437058
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2028,0.208008927875086
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2029,0.205046501828477
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2030,0.202118358736471
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2031,0.201471491120719
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2032,0.200828462441883
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2033,0.200189239354664
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2034,0.199553788235228
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2035,0.1989220758568
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2036,0.198294070032266
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2037,0.197669738295538
"FRV","L/100km100kg","BAU","Car","PHEV40","E10",2038,0.19704904856065
