"Scenario","Size","Technology","Subcomponent","bat_impro","fc_impro","frv_impro","Case","Year","value"
"BAU","Car","PHEV40","Transmission","n","n","n","No improvements",2042,11.0172110063172
"BAU","Car","BEV300","Wheels","n","n","n","No improvements",2042,2.60894054813904
"BAU","Car","FFV","Wheels","n","n","n","No improvements",2042,2.72608690986445
"BAU","Car","HEV","Wheels","n","n","n","No improvements",2042,2.7610839960183
"BAU","Car","ICEV-G","Wheels","n","n","n","No improvements",2042,2.72597133088585
"BAU","Car","PHEV40","Wheels","n","n","n","No improvements",2042,2.75430275157925
"BAU","Car","BEV300","Body","n","n","n","No improvements",2043,17.005842629062
"BAU","Car","FFV","Body","n","n","n","No improvements",2043,17.768584989114
"BAU","Car","HEV","Body","n","n","n","No improvements",2043,17.9965267407558
"BAU","Car","ICEV-G","Body","n","n","n","No improvements",2043,17.7678300137528
"BAU","Car","PHEV40","Body","n","n","n","No improvements",2043,17.9527715879666
"BAU","Car","BEV300","Chassis","n","n","n","No improvements",2043,21.79839827907
"BAU","Car","FFV","Chassis","n","n","n","No improvements",2043,22.7760953042281
"BAU","Car","HEV","Chassis","n","n","n","No improvements",2043,23.0682751858777
"BAU","Car","ICEV-G","Chassis","n","n","n","No improvements",2043,22.7751275630834
"BAU","Car","PHEV40","Chassis","n","n","n","No improvements",2043,23.0121890354843
"BAU","Car","BEV300","Electronic Controller","n","n","n","No improvements",2043,3.1458636293131
"BAU","Car","HEV","Electronic Controller","n","n","n","No improvements",2043,0.895166977281697
"BAU","Car","PHEV40","Electronic Controller","n","n","n","No improvements",2043,1.02802589456728
"BAU","Car","FFV","Engine","n","n","n","No improvements",2043,10.274928207844
"BAU","Car","HEV","Engine","n","n","n","No improvements",2043,7.74721435833848
"BAU","Car","ICEV-G","Engine","n","n","n","No improvements",2043,10.271582729316
"BAU","Car","PHEV40","Engine","n","n","n","No improvements",2043,7.99330568629546
"BAU","Car","HEV","EV Battery","n","n","n","No improvements",2043,2.6903814272301
"BAU","Car","BEV300","Exterior","n","n","n","No improvements",2043,1.23678855484086
"BAU","Car","FFV","Exterior","n","n","n","No improvements",2043,1.29226072648103
"BAU","Car","HEV","Exterior","n","n","n","No improvements",2043,1.30883830841859
"BAU","Car","ICEV-G","Exterior","n","n","n","No improvements",2043,1.29220581918204
"BAU","Car","PHEV40","Exterior","n","n","n","No improvements",2043,1.30565611548851
"BAU","Car","FFV","Fuel storage system","n","n","n","No improvements",2043,2.75221291281532
"BAU","Car","ICEV-G","Fuel storage system","n","n","n","No improvements",2043,2.75131680249535
"BAU","Car","HEV","Generator","n","n","n","No improvements",2043,1.80396676176623
"BAU","Car","PHEV40","Generator","n","n","n","No improvements",2043,2.78426900898497
"BAU","Car","BEV300","Interior","n","n","n","No improvements",2043,89.5827742483918
"BAU","Car","FFV","Interior","n","n","n","No improvements",2043,89.707586634582
"BAU","Car","HEV","Interior","n","n","n","No improvements",2043,89.7448861939416
"BAU","Car","ICEV-G","Interior","n","n","n","No improvements",2043,89.7074630931594
"BAU","Car","PHEV40","Interior","n","n","n","No improvements",2043,89.737726259849
"BAU","Car","BEV300","Tires","n","n","n","No improvements",2043,2.70547496371436
"BAU","Car","FFV","Tires","n","n","n","No improvements",2043,2.82682033917724
"BAU","Car","HEV","Tires","n","n","n","No improvements",2043,2.86308379966566
"BAU","Car","ICEV-G","Tires","n","n","n","No improvements",2043,2.8267002294607
"BAU","Car","PHEV40","Tires","n","n","n","No improvements",2043,2.85612275263103
"BAU","Car","BEV300","Traction Motor","n","n","n","No improvements",2043,5.59605223214285
"BAU","Car","HEV","Traction Motor","n","n","n","No improvements",2043,1.17102980071989
"BAU","Car","PHEV40","Traction Motor","n","n","n","No improvements",2043,2.25633433163511
"BAU","Car","BEV300","Transmission","n","n","n","No improvements",2043,10.8218998548574
"BAU","Car","FFV","Transmission","n","n","n","No improvements",2043,11.307281356709
"BAU","Car","HEV","Transmission","n","n","n","No improvements",2043,11.4523351986627
"BAU","Car","ICEV-G","Transmission","n","n","n","No improvements",2043,11.3068009178428
"BAU","Car","PHEV40","Transmission","n","n","n","No improvements",2043,11.4244910105243
"BAU","Car","BEV300","Wheels","n","n","n","No improvements",2043,2.70547496371437
"BAU","Car","FFV","Wheels","n","n","n","No improvements",2043,2.82682033917724
"BAU","Car","HEV","Wheels","n","n","n","No improvements",2043,2.86308379966567
"BAU","Car","ICEV-G","Wheels","n","n","n","No improvements",2043,2.8267002294607
"BAU","Car","PHEV40","Wheels","n","n","n","No improvements",2043,2.85612275263103
"BAU","Car","BEV300","Body","n","n","n","No improvements",2044,17.6125900706883
"BAU","Car","FFV","Body","n","n","n","No improvements",2044,18.4016674893084
"BAU","Car","HEV","Body","n","n","n","No improvements",2044,18.6375566408164
"BAU","Car","ICEV-G","Body","n","n","n","No improvements",2044,18.4008839345687
"BAU","Car","PHEV40","Body","n","n","n","No improvements",2044,18.5927008342533
"BAU","Car","BEV300","Chassis","n","n","n","No improvements",2044,22.5761381815183
"BAU","Car","FFV","Chassis","n","n","n","No improvements",2044,23.5875919635682
"BAU","Car","HEV","Chassis","n","n","n","No improvements",2044,23.8899589668646
"BAU","Car","ICEV-G","Chassis","n","n","n","No improvements",2044,23.5865875888566
"BAU","Car","PHEV40","Chassis","n","n","n","No improvements",2044,23.8324619784519
"BAU","Car","BEV300","Electronic Controller","n","n","n","No improvements",2044,3.25699459682713
"BAU","Car","HEV","Electronic Controller","n","n","n","No improvements",2044,0.926554253636429
"BAU","Car","PHEV40","Electronic Controller","n","n","n","No improvements",2044,1.06423132228608
"BAU","Car","FFV","Engine","n","n","n","No improvements",2044,10.6351995480138
"BAU","Car","HEV","Engine","n","n","n","No improvements",2044,8.01885525240152
"BAU","Car","ICEV-G","Engine","n","n","n","No improvements",2044,10.631727427344
"BAU","Car","PHEV40","Engine","n","n","n","No improvements",2044,8.27481712758194
"BAU","Car","HEV","EV Battery","n","n","n","No improvements",2044,2.78446336003652
"BAU","Car","BEV300","Exterior","n","n","n","No improvements",2044,1.28091564150461
"BAU","Car","FFV","Exterior","n","n","n","No improvements",2044,1.33830309013153
"BAU","Car","HEV","Exterior","n","n","n","No improvements",2044,1.35545866478665
"BAU","Car","ICEV-G","Exterior","n","n","n","No improvements",2044,1.33824610433228
"BAU","Car","PHEV40","Exterior","n","n","n","No improvements",2044,1.35219642430936
"BAU","Car","FFV","Fuel storage system","n","n","n","No improvements",2044,2.84871416464652
"BAU","Car","ICEV-G","Fuel storage system","n","n","n","No improvements",2044,2.84778413232429
"BAU","Car","HEV","Generator","n","n","n","No improvements",2044,1.86721932215249
"BAU","Car","PHEV40","Generator","n","n","n","No improvements",2044,2.8823265101503
"BAU","Car","BEV300","Interior","n","n","n","No improvements",2044,92.7820601933852
"BAU","Car","FFV","Interior","n","n","n","No improvements",2044,92.9111819527957
"BAU","Car","HEV","Interior","n","n","n","No improvements",2044,92.9497819957697
"BAU","Car","ICEV-G","Interior","n","n","n","No improvements",2044,92.9110537347475
"BAU","Car","PHEV40","Interior","n","n","n","No improvements",2044,92.9424419546959
"BAU","Car","BEV300","Tires","n","n","n","No improvements",2044,2.80200296579128
"BAU","Car","FFV","Tires","n","n","n","No improvements",2044,2.9275380096627
"BAU","Car","HEV","Tires","n","n","n","No improvements",2044,2.96506582922076
"BAU","Car","ICEV-G","Tires","n","n","n","No improvements",2044,2.92741335322687
"BAU","Car","PHEV40","Tires","n","n","n","No improvements",2044,2.95792967817665
"BAU","Car","BEV300","Traction Motor","n","n","n","No improvements",2044,5.79373870940216
"BAU","Car","HEV","Traction Motor","n","n","n","No improvements",2044,1.21208966654117
"BAU","Car","PHEV40","Traction Motor","n","n","n","No improvements",2044,2.33579881787536
"BAU","Car","BEV300","Transmission","n","n","n","No improvements",2044,11.2080118631651
"BAU","Car","FFV","Transmission","n","n","n","No improvements",2044,11.7101520386509
"BAU","Car","HEV","Transmission","n","n","n","No improvements",2044,11.8602633168831
"BAU","Car","ICEV-G","Transmission","n","n","n","No improvements",2044,11.7096534129074
"BAU","Car","PHEV40","Transmission","n","n","n","No improvements",2044,11.8317187127068
"BAU","Car","BEV300","Wheels","n","n","n","No improvements",2044,2.80200296579129
"BAU","Car","FFV","Wheels","n","n","n","No improvements",2044,2.9275380096627
"BAU","Car","HEV","Wheels","n","n","n","No improvements",2044,2.96506582922078
"BAU","Car","ICEV-G","Wheels","n","n","n","No improvements",2044,2.92741335322687
"BAU","Car","PHEV40","Wheels","n","n","n","No improvements",2044,2.95792967817665
"BAU","Car","BEV300","Body","n","n","n","No improvements",2045,18.2192973420196
"BAU","Car","FFV","Body","n","n","n","No improvements",2045,19.0346514599437
"BAU","Car","HEV","Body","n","n","n","No improvements",2045,19.2784754131612
"BAU","Car","ICEV-G","Body","n","n","n","No improvements",2045,19.0338392264703
"BAU","Car","PHEV40","Body","n","n","n","No improvements",2045,19.2325482499179
"BAU","Car","BEV300","Chassis","n","n","n","No improvements",2045,23.3538265929521
"BAU","Car","FFV","Chassis","n","n","n","No improvements",2045,24.3989623259279
"BAU","Car","HEV","Chassis","n","n","n","No improvements",2045,24.7115003023247
"BAU","Car","ICEV-G","Chassis","n","n","n","No improvements",2045,24.3979211902941
"BAU","Car","PHEV40","Chassis","n","n","n","No improvements",2045,24.6526300294401
"BAU","Car","BEV300","Electronic Controller","n","n","n","No improvements",2045,3.36804434974655
"BAU","Car","HEV","Electronic Controller","n","n","n","No improvements",2045,0.957903490167574
"BAU","Car","PHEV40","Electronic Controller","n","n","n","No improvements",2045,1.10040313984233
"BAU","Car","FFV","Engine","n","n","n","No improvements",2045,10.9950342798634
"BAU","Car","HEV","Engine","n","n","n","No improvements",2045,8.29016693116176
"BAU","Car","ICEV-G","Engine","n","n","n","No improvements",2045,10.9914350767847
"BAU","Car","PHEV40","Engine","n","n","n","No improvements",2045,8.55606723663456
"BAU","Car","HEV","EV Battery","n","n","n","No improvements",2045,2.87841463374809
"BAU","Car","BEV300","Exterior","n","n","n","No improvements",2045,1.32503980669235
"BAU","Car","FFV","Exterior","n","n","n","No improvements",2045,1.38433828799592
"BAU","Car","HEV","Exterior","n","n","n","No improvements",2045,1.40207093913899
"BAU","Car","ICEV-G","Exterior","n","n","n","No improvements",2045,1.38427921647058
"BAU","Car","PHEV40","Exterior","n","n","n","No improvements",2045,1.39873078181224
"BAU","Car","FFV","Fuel storage system","n","n","n","No improvements",2045,2.94509846782051
"BAU","Car","ICEV-G","Fuel storage system","n","n","n","No improvements",2045,2.94413439556732
"BAU","Car","HEV","Generator","n","n","n","No improvements",2045,1.93039522356997
"BAU","Car","PHEV40","Generator","n","n","n","No improvements",2045,2.9802929827389
"BAU","Car","BEV300","Interior","n","n","n","No improvements",2045,95.9813395650576
"BAU","Car","FFV","Interior","n","n","n","No improvements",2045,96.1147611479905
"BAU","Car","HEV","Interior","n","n","n","No improvements",2045,96.1546596130625
"BAU","Car","ICEV-G","Interior","n","n","n","No improvements",2045,96.1146282370586
"BAU","Car","PHEV40","Interior","n","n","n","No improvements",2045,96.1471442590774
"BAU","Car","BEV300","Tires","n","n","n","No improvements",2045,2.89852457713945
"BAU","Car","FFV","Tires","n","n","n","No improvements",2045,3.02824000499104
"BAU","Car","HEV","Tires","n","n","n","No improvements",2045,3.06703017936653
"BAU","Car","ICEV-G","Tires","n","n","n","No improvements",2045,3.02811078602939
"BAU","Car","PHEV40","Tires","n","n","n","No improvements",2045,3.0597235852142
"BAU","Car","BEV300","Traction Motor","n","n","n","No improvements",2045,5.99128071723527
"BAU","Car","HEV","Traction Motor","n","n","n","No improvements",2045,1.25309976983973
"BAU","Car","PHEV40","Traction Motor","n","n","n","No improvements",2045,2.41518953577565
"BAU","Car","BEV300","Transmission","n","n","n","No improvements",2045,11.5940983085578
"BAU","Car","FFV","Transmission","n","n","n","No improvements",2045,12.1129600199643
"BAU","Car","HEV","Transmission","n","n","n","No improvements",2045,12.2681207174662
"BAU","Car","ICEV-G","Transmission","n","n","n","No improvements",2045,12.1124431441176
"BAU","Car","PHEV40","Transmission","n","n","n","No improvements",2045,12.238894340857
"BAU","Car","BEV300","Wheels","n","n","n","No improvements",2045,2.89852457713947
"BAU","Car","FFV","Wheels","n","n","n","No improvements",2045,3.02824000499104
"BAU","Car","HEV","Wheels","n","n","n","No improvements",2045,3.06703017936654
"BAU","Car","ICEV-G","Wheels","n","n","n","No improvements",2045,3.0281107860294
"BAU","Car","PHEV40","Wheels","n","n","n","No improvements",2045,3.0597235852142
"BAU","Car","BEV300","Body","n","n","n","No improvements",2046,18.8259645853471
"BAU","Car","FFV","Body","n","n","n","No improvements",2046,19.6675374223393
"BAU","Car","HEV","Body","n","n","n","No improvements",2046,19.919283647705
"BAU","Car","ICEV-G","Body","n","n","n","No improvements",2046,19.6666964118612
"BAU","Car","PHEV40","Body","n","n","n","No improvements",2046,19.8723141906728
"BAU","Car","BEV300","Chassis","n","n","n","No improvements",2046,24.1314636957629
"BAU","Car","FFV","Chassis","n","n","n","No improvements",2046,25.2102070595441
"BAU","Car","HEV","Chassis","n","n","n","No improvements",2046,25.5328999484219
"BAU","Car","ICEV-G","Chassis","n","n","n","No improvements",2046,25.2091290370225
"BAU","Car","PHEV40","Chassis","n","n","n","No improvements",2046,25.4726936444078
"BAU","Car","BEV300","Electronic Controller","n","n","n","No improvements",2046,3.47901317574944
"BAU","Car","HEV","Electronic Controller","n","n","n","No improvements",2046,0.989214888543586
"BAU","Car","PHEV40","Electronic Controller","n","n","n","No improvements",2046,1.13654149333715
"BAU","Car","FFV","Engine","n","n","n","No improvements",2046,11.3544347134852
"BAU","Car","HEV","Engine","n","n","n","No improvements",2046,8.56115113995702
"BAU","Car","ICEV-G","Engine","n","n","n","No improvements",2046,11.3507079925346
"BAU","Car","PHEV40","Engine","n","n","n","No improvements",2046,8.83705714944711
"BAU","Car","HEV","EV Battery","n","n","n","No improvements",2046,2.97223594538335
"BAU","Car","BEV300","Exterior","n","n","n","No improvements",2046,1.36916106075252
"BAU","Car","FFV","Exterior","n","n","n","No improvements",2046,1.43036635798832
"BAU","Car","HEV","Exterior","n","n","n","No improvements",2046,1.44867517437854
"BAU","Car","ICEV-G","Exterior","n","n","n","No improvements",2046,1.43030519358992
"BAU","Car","PHEV40","Exterior","n","n","n","No improvements",2046,1.44525921386715
"BAU","Car","FFV","Fuel storage system","n","n","n","No improvements",2046,3.04136644111207
"BAU","Car","ICEV-G","Fuel storage system","n","n","n","No improvements",2046,3.04036821228605
"BAU","Car","HEV","Generator","n","n","n","No improvements",2046,1.99349487242686
"BAU","Car","PHEV40","Generator","n","n","n","No improvements",2046,3.07816882244597
"BAU","Car","BEV300","Interior","n","n","n","No improvements",2046,99.1806123866931
"BAU","Car","FFV","Interior","n","n","n","No improvements",2046,99.3183243054734
"BAU","Car","HEV","Interior","n","n","n","No improvements",2046,99.3595191423514
"BAU","Car","ICEV-G","Interior","n","n","n","No improvements",2046,99.3181866855771
"BAU","Car","PHEV40","Interior","n","n","n","No improvements",2046,99.3518332312009
"BAU","Car","BEV300","Tires","n","n","n","No improvements",2046,2.99503982039611
"BAU","Car","FFV","Tires","n","n","n","No improvements",2046,3.12892640809943
"BAU","Car","HEV","Tires","n","n","n","No improvements",2046,3.16897694395306
"BAU","Car","ICEV-G","Tires","n","n","n","No improvements",2046,3.12879261097795
"BAU","Car","PHEV40","Tires","n","n","n","No improvements",2046,3.16150453033429
"BAU","Car","BEV300","Traction Motor","n","n","n","No improvements",2046,6.18867876738133
"BAU","Car","HEV","Traction Motor","n","n","n","No improvements",2046,1.29406037443204
"BAU","Car","PHEV40","Traction Motor","n","n","n","No improvements",2046,2.49450680600204
"BAU","Car","BEV300","Transmission","n","n","n","No improvements",2046,11.9801592815844
"BAU","Car","FFV","Transmission","n","n","n","No improvements",2046,12.5157056323978
"BAU","Car","HEV","Transmission","n","n","n","No improvements",2046,12.6759077758123
"BAU","Car","ICEV-G","Transmission","n","n","n","No improvements",2046,12.5151704439118
"BAU","Car","PHEV40","Transmission","n","n","n","No improvements",2046,12.6460181213373
"BAU","Car","BEV300","Wheels","n","n","n","No improvements",2046,2.99503982039612
"BAU","Car","FFV","Wheels","n","n","n","No improvements",2046,3.12892640809943
"BAU","Car","HEV","Wheels","n","n","n","No improvements",2046,3.16897694395307
"BAU","Car","ICEV-G","Wheels","n","n","n","No improvements",2046,3.12879261097795
"BAU","Car","PHEV40","Wheels","n","n","n","No improvements",2046,3.16150453033429
"BAU","Car","BEV300","Body","n","n","n","No improvements",2047,19.4325919421358
"BAU","Car","FFV","Body","n","n","n","No improvements",2047,20.3003258932637
"BAU","Car","HEV","Body","n","n","n","No improvements",2047,20.559981929193
"BAU","Car","ICEV-G","Body","n","n","n","No improvements",2047,20.2994560085794
"BAU","Car","PHEV40","Body","n","n","n","No improvements",2047,20.511999009694
"BAU","Car","BEV300","Chassis","n","n","n","No improvements",2047,24.909049671283
"BAU","Car","FFV","Chassis","n","n","n","No improvements",2047,26.0213268268199
"BAU","Car","HEV","Chassis","n","n","n","No improvements",2047,26.3541586546928
"BAU","Car","ICEV-G","Chassis","n","n","n","No improvements",2047,26.0202117928159
"BAU","Car","PHEV40","Chassis","n","n","n","No improvements",2047,26.2926532760622
"BAU","Car","BEV300","Electronic Controller","n","n","n","No improvements",2047,3.5899013608439
"BAU","Car","HEV","Electronic Controller","n","n","n","No improvements",2047,1.0204886486679
"BAU","Car","PHEV40","Electronic Controller","n","n","n","No improvements",2047,1.17264652783002
"BAU","Car","FFV","Engine","n","n","n","No improvements",2047,11.7134031388056
"BAU","Car","HEV","Engine","n","n","n","No improvements",2047,8.83180960884968
"BAU","Car","ICEV-G","Engine","n","n","n","No improvements",2047,11.70954846926
"BAU","Car","PHEV40","Engine","n","n","n","No improvements",2047,9.11778799391396
"BAU","Car","HEV","EV Battery","n","n","n","No improvements",2047,3.06592798582124
"BAU","Car","BEV300","Exterior","n","n","n","No improvements",2047,1.41327941397353
"BAU","Car","FFV","Exterior","n","n","n","No improvements",2047,1.47638733769192
"BAU","Car","HEV","Exterior","n","n","n","No improvements",2047,1.49527141303221
"BAU","Car","ICEV-G","Exterior","n","n","n","No improvements",2047,1.47632407335125
"BAU","Car","PHEV40","Exterior","n","n","n","No improvements",2047,1.4917817461596
"BAU","Car","FFV","Fuel storage system","n","n","n","No improvements",2047,3.13751869789433
"BAU","Car","ICEV-G","Fuel storage system","n","n","n","No improvements",2047,3.13648619712323
"BAU","Car","HEV","Generator","n","n","n","No improvements",2047,2.0565186715744
"BAU","Car","PHEV40","Generator","n","n","n","No improvements",2047,3.17595442214542
"BAU","Car","BEV300","Interior","n","n","n","No improvements",2047,102.37987868144
"BAU","Car","FFV","Interior","n","n","n","No improvements",2047,102.521871509806
"BAU","Car","HEV","Interior","n","n","n","No improvements",2047,102.564360679322
"BAU","Car","ICEV-G","Interior","n","n","n","No improvements",2047,102.52172916504
"BAU","Car","PHEV40","Interior","n","n","n","No improvements",2047,102.556508928859
"BAU","Car","BEV300","Tires","n","n","n","No improvements",2047,3.09154871806704
"BAU","Car","FFV","Tires","n","n","n","No improvements",2047,3.22959730120104
"BAU","Car","HEV","Tires","n","n","n","No improvements",2047,3.27090621600796
"BAU","Car","ICEV-G","Tires","n","n","n","No improvements",2047,3.22945891045585
"BAU","Car","PHEV40","Tires","n","n","n","No improvements",2047,3.26327256972403
"BAU","Car","BEV300","Traction Motor","n","n","n","No improvements",2047,6.38593336860876
"BAU","Car","HEV","Traction Motor","n","n","n","No improvements",2047,1.33497174182558
"BAU","Car","PHEV40","Traction Motor","n","n","n","No improvements",2047,2.57375094693433
"BAU","Car","BEV300","Transmission","n","n","n","No improvements",2047,12.3661948722681
"BAU","Car","FFV","Transmission","n","n","n","No improvements",2047,12.9183892048043
"BAU","Car","HEV","Transmission","n","n","n","No improvements",2047,13.0836248640319
"BAU","Car","ICEV-G","Transmission","n","n","n","No improvements",2047,12.9178356418234
"BAU","Car","PHEV40","Transmission","n","n","n","No improvements",2047,13.0530902788963
"BAU","Car","BEV300","Wheels","n","n","n","No improvements",2047,3.09154871806705
"BAU","Car","FFV","Wheels","n","n","n","No improvements",2047,3.22959730120104
"BAU","Car","HEV","Wheels","n","n","n","No improvements",2047,3.27090621600798
"BAU","Car","ICEV-G","Wheels","n","n","n","No improvements",2047,3.22945891045585
"BAU","Car","PHEV40","Wheels","n","n","n","No improvements",2047,3.26327256972402
"BAU","Car","BEV300","Body","n","n","n","No improvements",2048,20.0391795530311
"BAU","Car","FFV","Body","n","n","n","No improvements",2048,20.9330173849899
"BAU","Car","HEV","Body","n","n","n","No improvements",2048,21.2005708372628
"BAU","Car","ICEV-G","Body","n","n","n","No improvements",2048,20.9321185299532
"BAU","Car","PHEV40","Body","n","n","n","No improvements",2048,21.1516030576467
"BAU","Car","BEV300","Chassis","n","n","n","No improvements",2048,25.6865846997942
"BAU","Car","FFV","Chassis","n","n","n","No improvements",2048,26.8323222843964
"BAU","Car","HEV","Chassis","n","n","n","No improvements",2048,27.1752771641276
"BAU","Car","ICEV-G","Chassis","n","n","n","No improvements",2048,26.8311701156677
"BAU","Car","PHEV40","Chassis","n","n","n","No improvements",2048,27.1125093738925
"BAU","Car","BEV300","Electronic Controller","n","n","n","No improvements",2048,3.70070918938086
"BAU","Car","HEV","Electronic Controller","n","n","n","No improvements",2048,1.05172496870031
"BAU","Car","PHEV40","Electronic Controller","n","n","n","No improvements",2048,1.2087183873491
"BAU","Car","FFV","Engine","n","n","n","No improvements",2048,12.0719418258302
"BAU","Car","HEV","Engine","n","n","n","No improvements",2048,9.10214405281184
"BAU","Car","ICEV-G","Engine","n","n","n","No improvements",2048,12.0679587816419
"BAU","Car","PHEV40","Engine","n","n","n","No improvements",2048,9.39826088991097
"BAU","Car","HEV","EV Battery","n","n","n","No improvements",2048,3.15949143987596
"BAU","Car","BEV300","Exterior","n","n","n","No improvements",2048,1.45739487658409
"BAU","Car","FFV","Exterior","n","n","n","No improvements",2048,1.52240126436292
"BAU","Car","HEV","Exterior","n","n","n","No improvements",2048,1.54185969725545
"BAU","Car","ICEV-G","Exterior","n","n","n","No improvements",2048,1.52233589308752
"BAU","Car","PHEV40","Exterior","n","n","n","No improvements",2048,1.53829840419251
"BAU","Car","FFV","Fuel storage system","n","n","n","No improvements",2048,3.23355584620448
"BAU","Car","ICEV-G","Fuel storage system","n","n","n","No improvements",2048,3.23248895936837
"BAU","Car","HEV","Generator","n","n","n","No improvements",2048,2.11946702035003
"BAU","Car","PHEV40","Generator","n","n","n","No improvements",2048,3.27365017191807
"BAU","Car","BEV300","Interior","n","n","n","No improvements",2048,105.579138472314
"BAU","Car","FFV","Interior","n","n","n","No improvements",2048,105.725402844816
"BAU","Car","HEV","Interior","n","n","n","No improvements",2048,105.769184318825
"BAU","Car","ICEV-G","Interior","n","n","n","No improvements",2048,105.725255759447
"BAU","Car","PHEV40","Interior","n","n","n","No improvements",2048,105.761171409433
"BAU","Car","BEV300","Tires","n","n","n","No improvements",2048,3.18805129252765
"BAU","Car","FFV","Tires","n","n","n","No improvements",2048,3.33025276579385
"BAU","Car","HEV","Tires","n","n","n","No improvements",2048,3.37281808774632
"BAU","Car","ICEV-G","Tires","n","n","n","No improvements",2048,3.33010976612895
"BAU","Car","PHEV40","Tires","n","n","n","No improvements",2048,3.36502775917105
"BAU","Car","BEV300","Traction Motor","n","n","n","No improvements",2048,6.58304502673823
"BAU","Car","HEV","Traction Motor","n","n","n","No improvements",2048,1.37583413124687
"BAU","Car","PHEV40","Traction Motor","n","n","n","No improvements",2048,2.65292227468876
"BAU","Car","BEV300","Transmission","n","n","n","No improvements",2048,12.7522051701106
"BAU","Car","FFV","Transmission","n","n","n","No improvements",2048,13.3210110631755
"BAU","Car","HEV","Transmission","n","n","n","No improvements",2048,13.4912723509853
"BAU","Car","ICEV-G","Transmission","n","n","n","No improvements",2048,13.3204390645158
"BAU","Car","PHEV40","Transmission","n","n","n","No improvements",2048,13.4601110366844
"BAU","Car","BEV300","Wheels","n","n","n","No improvements",2048,3.18805129252766
"BAU","Car","FFV","Wheels","n","n","n","No improvements",2048,3.33025276579385
"BAU","Car","HEV","Wheels","n","n","n","No improvements",2048,3.37281808774634
"BAU","Car","ICEV-G","Wheels","n","n","n","No improvements",2048,3.33010976612895
"BAU","Car","PHEV40","Wheels","n","n","n","No improvements",2048,3.36502775917104
"BAU","Car","BEV300","Body","n","n","n","No improvements",2049,20.6457275578662
"BAU","Car","FFV","Body","n","n","n","No improvements",2049,21.5656124053496
"BAU","Car","HEV","Body","n","n","n","No improvements",2049,21.8410509465072
"BAU","Car","ICEV-G","Body","n","n","n","No improvements",2049,21.5646844848561
"BAU","Car","PHEV40","Body","n","n","n","No improvements",2049,21.7911266827105
"BAU","Car","BEV300","Chassis","n","n","n","No improvements",2049,26.4640689605372
"BAU","Car","FFV","Chassis","n","n","n","No improvements",2049,27.6431940832211
"BAU","Car","HEV","Chassis","n","n","n","No improvements",2049,27.9962562132501
"BAU","Car","ICEV-G","Chassis","n","n","n","No improvements",2049,27.6420046578613
"BAU","Car","PHEV40","Chassis","n","n","n","No improvements",2049,27.9322623842014
"BAU","Car","BEV300","Electronic Controller","n","n","n","No improvements",2049,3.8114369440688
"BAU","Car","HEV","Electronic Controller","n","n","n","No improvements",2049,1.08292404507833
"BAU","Car","PHEV40","Electronic Controller","n","n","n","No improvements",2049,1.24475721490164
"BAU","Car","FFV","Engine","n","n","n","No improvements",2049,12.4300530248836
"BAU","Car","HEV","Engine","n","n","n","No improvements",2049,9.37215617191015
"BAU","Car","ICEV-G","Engine","n","n","n","No improvements",2049,12.4259411846223
"BAU","Car","PHEV40","Engine","n","n","n","No improvements",2049,9.67847694937547
"BAU","Car","HEV","EV Battery","n","n","n","No improvements",2049,3.25292698637147
"BAU","Car","BEV300","Exterior","n","n","n","No improvements",2049,1.50150745875391
"BAU","Car","FFV","Exterior","n","n","n","No improvements",2049,1.56840817493453
"BAU","Car","HEV","Exterior","n","n","n","No improvements",2049,1.58844006883688
"BAU","Car","ICEV-G","Exterior","n","n","n","No improvements",2049,1.56834068980773
"BAU","Car","PHEV40","Exterior","n","n","n","No improvements",2049,1.58480921328806
"BAU","Car","FFV","Fuel storage system","n","n","n","No improvements",2049,3.32947848880811
"BAU","Car","ICEV-G","Fuel storage system","n","n","n","No improvements",2049,3.32837710302383
"BAU","Car","HEV","Generator","n","n","n","No improvements",2049,2.1823403146204
"BAU","Car","PHEV40","Generator","n","n","n","No improvements",2049,3.37125645907965
"BAU","Car","BEV300","Interior","n","n","n","No improvements",2049,108.778391782196
"BAU","Car","FFV","Interior","n","n","n","No improvements",2049,108.928918393602
"BAU","Car","HEV","Interior","n","n","n","No improvements",2049,108.973990154883
"BAU","Car","ICEV-G","Interior","n","n","n","No improvements",2049,108.928766552067
"BAU","Car","PHEV40","Interior","n","n","n","No improvements",2049,108.965820729898
"BAU","Car","BEV300","Tires","n","n","n","No improvements",2049,3.28454756602413
"BAU","Car","FFV","Tires","n","n","n","No improvements",2049,3.43089288266926
"BAU","Car","HEV","Tires","n","n","n","No improvements",2049,3.47471265058068
"BAU","Car","ICEV-G","Tires","n","n","n","No improvements",2049,3.4307452589544
"BAU","Car","PHEV40","Tires","n","n","n","No improvements",2049,3.46677015406755
"BAU","Car","BEV300","Traction Motor","n","n","n","No improvements",2049,6.78001424466871
"BAU","Car","HEV","Traction Motor","n","n","n","No improvements",2049,1.41664779966943
"BAU","Car","PHEV40","Traction Motor","n","n","n","No improvements",2049,2.73202110314083
"BAU","Car","BEV300","Transmission","n","n","n","No improvements",2049,13.1381902640965
"BAU","Car","FFV","Transmission","n","n","n","No improvements",2049,13.7235715306771
